,name,bar_code,brand,labels,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,quantity,packaging,categories,markets,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,manufacturing,additives,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,ingredients_origins,link,traceability_code,palm_ingredients,brand_owner,producer_info
1894,château du garde - Grand vin de Bordeaux - 75cl,3198129240418,['Grand vin de Bordeaux'],,['France'],[],[],?,?,,?,,?,,?,,,75cl,['bouteille de verre'],"['Boissons', 'Boissons alcoolisées', 'Vins']",['marché frais'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,Moutarde aux algues,3200742010016,,,['France'],[],[],?,74,310 kj(74 kcal),"5,1","0,1","3,8","0,2","3,8","1,3","0,52",,,"['Epicerie', 'Condiments', 'Sauces', 'Moutardes', 'Moutardes aux algues']",,,,5.1 g,en quantité modérée,0.1 g,en faible quantité,0.2 g,en faible quantité,1.3 g,en quantité modérée,,-56%,-56%,-53%,-88%,-45%,-95%,-42%,-72%,-72%,3,-74%,C,-74%,,,B,57.4%,14.5%,21.8%,4.8%,1.5%,0.0%,75,,,,,,,
1896,Bordeaux - Vin de bordeaux - 75cl,3211201055318,['Vin de bordeaux'],,['France'],[],[],?,?,,?,,?,,?,,,75 cl,,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Bordeaux']",,,,,,,,,,,,,,,,,,,,,,,,,,,,C,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,,['France'],,,,,
1897,3215180201018,3215180201018,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,3215190012864,3215190012864,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Domaine des rainettes -,3215190015575,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Confisuc spécial gelées - Saint Louis,3220035650699,['Saint Louis'],,['France'],[],[],?,?,,?,,?,,?,,,,['Sachet'],"['Édulcorants', 'Sucres']",,,,,,,,,,,,,,,,,,,,,,,,,,,,B,65.2%,10.9%,13.4%,7.2%,3.3%,0.0%,94,,,,,,,
1901,Madeleines au beurre aux œufs frais - Casino - 400g,3222471145340,['Casino'],,['France'],['Les informations en gras sont destinées aux personnes intolérantes ou allergiques'],[],1868,?,1868 kj(446 kcal),22,14,56,34,6,"0,8","0,32",400 g,['Sachet'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Madeleines']",['Casino'],['Gras'],,22 g,en quantité élevée,14 g,en quantité élevée,34 g,en quantité élevée,0.8 g,en quantité modérée,-0%,,+2%,-4%,+102%,+6%,+24%,+6%,-1%,-1%,25,+36%,E,+36%,,,B,73.9%,13.5%,6.0%,3.4%,3.2%,0.0%,75,16 Madeleines coquille au beurre,,,"['EMB 56233A', 'Saint-Philibert (Morbihan, France)']",,,
1902,Coteaux D'aix En Provence Club Des Sommeliers - Casino - .75cl,3222472467175,['Casino'],,['France'],[],[],?,?,,?,,?,,?,,,.75cl,,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', ""Coteaux d'Aix-en-Provence""]",['Casino'],,,,,,,,,,,,,,,,,,,,,,,,,,,C,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,,['France'],,,,,
1903,Crème de mûre sauvage - Casino - 50cl,3222473950232,['Casino'],,['France'],['Eau - sucre - sirop de glucose-fructose - alcool - arôme naturel'],"['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",?,?,,?,,?,,?,,,50 cl,"['Bouteille', 'Verre']","['Boissons', 'Boissons alcoolisées', 'Liqueurs']",['Casino'],,4,,,,,,,,,,,,,,,,,,,,,,,,,D,57.4%,11.3%,20.5%,8.1%,1.7%,1.0%,33,Crème de mûre sauvage 15% vol.,,,"['EMB 21231', ""Dijon (Côte-d'Or, France)""]",,,
1904,tartidou - casino - 300,3222474089979,['Casino'],,['France'],"['crème 49,6% lait écrémé 49,3% sel ferments lactiques']",[],?,?,,?,,?,,?,,,300,,,['Casino'],['Lait'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Pur arabica biologique Mexique Pérou - Legal,3227540094048,['Legal'],"['Bio', 'Bio européen', 'Agriculture non UE', 'FR-BIO-01', 'AB Agriculture Biologique']",['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,President Rondele Serek Z Solą Morską,3228023110071,['President'],,"['France', 'Espagne']",[],[],?,306,1280 kj(306 kcal),21,21,30,3,6,"1,1","0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Galettes riz complet - bjorg - 130grammes,3229820792682,['Bjorg'],"['Bio', 'Bio européen', 'en:gluten-free', 'AB Agriculture Biologique', 'BE-BIO-02']",['France'],"[""Riz complet 99,7% issu de l'agriculture biologiqueSel""]",[],1652,?,1652 kj(395 kcal),"3,5","0,5",80,"0,5",8,"0,25","0,1",130 grammes,"[""1 paquets d'environ 17 galettes""]","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Galettes de céréales soufflées', 'Galettes de riz soufflé', 'Galettes de riz complet soufflé']",['Carrefour'],,,3.5 g,en quantité modérée,0.5 g,en faible quantité,0.5 g,en faible quantité,0.25 g,en faible quantité,-7%,,-1%,-18%,-64%,+1%,-80%,+0%,+11%,+11%,-2,-3300%,A,-3300%,['Belgique'],,B,57.0%,19.3%,12.5%,10.4%,0.8%,0.0%,92,,,,,,,
1908,Tarte gourmande - Stoeffler,3235080009279,['Stoeffler'],,['France'],[],[],?,242,1013 kj(242 kcal),12,"5,7",23,"2,1",10,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,3243290000214,3243290000214,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Auchan,3245678599723,['Auchan'],['Fabriqué en France'],['France'],[],[],?,?,,?,,?,,?,,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Haricots verts très fins - Monoprix - 110g,3248654722382,['Monoprix'],,['France'],"['Haricots verts coupés ', 'origine France', '-eau-sel', ' Avant ouverture']",[],24,?,24 kj(6 kcal),0,0,3,"0,8","1,6","0,75","0,3",110g,['Conserve'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Légumes et dérivés', 'Haricots verts']",['Monoprix'],,,0 g,en faible quantité,0 g,en faible quantité,0.8 g,en faible quantité,0.75 g,en quantité modérée,-78%,,-78%,-100%,-100%,-1%,-15%,+1%,+45%,+45%,-4,,A,,,,A,71.3%,0.0%,0.0%,9.8%,14.0%,4.9%,95,,,,"['56551E', 'EMB 56251E', 'Theix (Morbihan, France)']",,,
1912,Auverade,3249290004054,,"['Point Vert', 'Fabriqué en France']",['France'],[],[],?,16,67 kj(16 kcal),0,0,"3,9","3,8",0,"0,026","0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,"Adelie, Coupes glacees Marc de champagne, les 4 coupes de",3250390256083,,,['France'],[],[],?,137,573 kj(137 kcal),6,"3,8","19,5","17,5","1,2","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Café Netto Brésil 250 g,3250390285427,['Netto'],,['France'],[],[],?,?,,?,,?,,?,,,,,,['Netto'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Chipolatas aux herbes,3250391449668,,"['Viande Française', 'Viande Porcine Française']",['France'],[],[],?,346,1448 kj(346 kcal),32,13,"1,5","0,9",12,"1,5","0,6",,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas', 'Chipolatas aux herbes']",,,,32 g,en quantité élevée,13 g,en quantité élevée,0.9 g,en faible quantité,1.5 g,en quantité modérée,,+38%,+39%,+59%,+69%,+18%,+45%,-20%,-15%,-15%,20,+16%,E,+16%,,,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,,"['FR 26.347.022 CE', ""Tain-l'Hermitage (Drôme, France)""]",,,
1916,Ratte du Touquet - itinéraire des saveurs - 1kg,3250391993307,['itinéraire des saveurs'],,['France'],['Pommes de terre'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,1kg,,,['Intermarche'],,,,,,,,,,,,,,,,,,,,,,,,,['FR'],,,,,,,,,,,['France'],,"['EMB 80285', 'Essertaux (Somme, France)']",,,
1917,Vin blanc sec - Les Cépages - 75cl,3250392051655,['Les Cépages'],['Expert club'],['France'],[],[],?,?,,?,,?,,?,,,75 cl,['Bouteille en verre'],"['Boissons', 'Boissons alcoolisées', 'Vins']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,3250392272654,3250392272654,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Brie - Le maubert - 450,3250550013075,['Le maubert'],,['France'],[],[],?,?,,?,,?,,?,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Arcens Eau minerale gazeuse -  - 6bouteilles,3252161406000,,,['France'],[],[],?,?,,?,,?,,?,,,6 bouteilles,,"['Boissons', 'Boissons gazeuses', 'Eaux', 'Eaux de sources', 'Eaux minérales', 'Eaux gazeuses', 'Eaux minérales gazeuses']",,,,,,,,,,,,,,,,,,,,,,0,-100%,A,-100%,,,,,,,,,,,,,,,,,
1921,"Pointes d'asperges blanches, non calibrées - Géant Vert - 190g",3254473220008,['Géant Vert'],,['France'],[],[],?,19,79 kj(19 kcal),"0,7","0,2","1,4","1,1","1,3","0,9","0,36",190 g,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Légumes tiges', 'Asperges', 'Asperges en conserve', 'Asperges blanches en conserve']",,,,0.7 g,en faible quantité,0.2 g,en faible quantité,1.1 g,en faible quantité,0.9 g,en quantité modérée,,+6%,+11%,+207%,+368%,-25%,-17%,-4%,+11%,+11%,-2,,A,,,,C,63.9%,17.1%,7.8%,4.4%,4.6%,2.3%,58,,,,,,,
1922,Sirop fraises - Pressade,3254691590006,['Pressade'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']","['Belgique', 'France']",[],[],?,340,1423 kj(340 kcal),0,0,83,83,0,0,0,,,"['Boissons', 'Sirops', 'Sirops aromatisés', 'Sirops de fraise']",['Delhaize'],,,,,,,,,,,,+27%,+25%,-100%,-100%,+18%,+22%,-100%,-100%,-100%,,,,,,,B,58.3%,8.5%,16.3%,7.9%,7.3%,1.6%,100,,,,,,,
1923,lait croissance u - U tout petits - 50cl,3256221344516,['U tout petits'],['Entrepreneurs + Engagés'],['France'],"['Lait de suite pour nourrissons à partir de 10 mois et aliment lacté liquide pour enfants en bas âge Ingrédients: Lait partiellement écrémé ', 'France', 'eau', 'lactose maltodextrines', 'huiles végétales ', 'colza', 'tournesol', 'vitamines:A', '31', 'B2', 'В5', 'B6', 'B8', 'B9', 'B12', 'C', 'D3', 'E', ""K1 et PP substances d'agport minéral : hydroxvde de calcum"", 'sulfates de ter d magnésium', 'de zinc', 'de cuivre et de manganèse', 'citrate de sodum', 'iodure et hydroxyde de potassium', 'selénite de sodium', 'émulsifiant : lécithine de colza', ""correcteur d'acidfité acide citrique"", 'éthylvanilline', ' Conservation Auont oyot rver dans un endro']",['Non végétalien'],?,62,259 kj(62 kcal),3,"1,2","7,1","5,6","1,7","0,076","0,03",50 cl,['Bouteille'],,['super u'],,4,,,,,,,,,,,,,,,,,,,,,,,,"['E330 - Acide citrique', 'E322i - Lécithine']",,,,,,,,,,,,,,,
1924,Poires - U - 4,3256226088521,['U'],['Bio'],['France'],[],[],?,?,,?,,?,,?,,,4,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Fruits frais', 'Poires', 'Poires fraîches']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 84054R', 'Isle-sur-la-Sorgue (Vaucluse, France)']",,,
1925,Lait demi-écrémé,3256761305008,,,['France'],[],[],?,46,192 kj(46 kcal),"1,55",1,"4,8","4,8","3,2","0,11","0,044",,,"['Produits laitiers', 'Laits', 'Laits homogénéisés', 'Laits demi-écrémés', 'Laits UHT']",,,,1.55 g,en faible quantité,1 g,en faible quantité,4.8 g,en faible quantité,0.11 g,en faible quantité,,-2%,-3%,-8%,-3%,0%,+0%,-1%,-1%,-1%,0,-100%,B,-100%,,,D,78.7%,1.1%,11.0%,6.0%,3.2%,0.0%,54,,,,,,,
1926,Champoreau - Cora - 25cl,3257983139082,['Cora'],,['France'],[],[],?,?,,?,,?,,?,,,25 cl,,,['Cora'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,Moutarde de Dijon au vin blanc - Cora - 105g,3257983351316,['Cora'],,['France'],[],[],?,154,644 kj(154 kcal),"11,6","0,6","1,9","1,8","7,1","6,35","2,54",105g,"['Bocal', 'Verre']","['Epicerie', 'Condiments', 'Sauces', 'Moutardes', 'Moutardes de Dijon']",['Cora'],,,11.6 g,en quantité modérée,0.6 g,en faible quantité,1.8 g,en faible quantité,6.35 g,en quantité élevée,,-3%,-3%,+1%,-22%,-48%,-20%,-1%,+7%,+7%,11,+2%,D,+2%,,,B,57.4%,14.5%,21.8%,4.8%,1.5%,0.0%,75,,,,"['EMB 21054B', ""Beaune (Côte-d'Or, France)""]",,,
1928,Vinaigre d'alcool blanc - Cora,3257983765052,['Cora'],,['France'],[],[],?,?,,?,,?,,?,,,,['Bouteille'],"['en:Vinaigres', 'en:Vinaigres blancs', ""en:Vinaigres d'alcools""]",['Cora'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,Eau de source - Cora - 400ml,3257984569260,['Cora'],['Fabriqué en France'],['France'],[],[],?,?,,?,,?,,?,,,400 ml,,"['Non alimentaire', 'Open Beauty Facts']",['Cora'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 59606', 'Valenciennes (Nord, France)']",,,
1930,Gelée Au Madère - Belle france - 72g (3 * 24g),3258561130170,['Belle france'],['Fabriqué en Allemagne'],['France'],"['Gélatine de porc', 'sel', 'exhausteur de goût : glutamate monosodique', 'sirop de glucose en poudre', 'maltodextrine', 'extrait de levure', 'madère', 'acidifiant : acide citrique', 'arôme', 'colorant : E150c', 'céleri']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,253,1059 kj(253 kcal),"0,1",0,17,"1,4",45,"28,1","11,24",72 g (3 * 24 g),"['Sachet', 'Etui', 'Carton']",,,['Céleri'],4,,,,,,,,,,,,,,,,,,,,,,,['Allemagne'],"['E428 - Gélatine', 'E621 - Glutamate monosodique', '', 'Risque élevé de sur-exposition', 'E330 - Acide citrique', 'E150c - Caramel ammoniacal', '', 'Risque modéré de sur-exposition']",,,,,,,,,Préparation déshydratée pour gelée au Madère,,,,,,
1931,President's Choice Unsweetened Just Apples Applesauce - 6 Pack,0060383093884,,,['France'],[],[],?,45,188 kj(45 kcal),0,0,11,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,Tisane parfumee BALI - Dammann Frères - 50g,3259920079581,['Dammann Frères'],,['France'],[],[],?,?,,?,,?,,?,,,50 g,['Sachets cristal'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions']",,,,,,,,,,,,,,,,,,,,,,,,,,,,A,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,
1933,Meo ristretto x10 capsules - Cafés Méo,3261342002986,"['Cafés Méo', 'Méo']",['Bio'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Miel fleurs printanieres - La trinitaine - 250g,3263620223069,['La trinitaine'],,['France'],['Miel de fleurs origine France'],"['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,?,,?,,?,,?,,,250 g,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs', 'Miels français']",,,2,,,,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,['France'],,"['EMB 21231', ""Dijon (Côte-d'Or, France)""]",,,
1935,Miel de tilleul -,3263620430719,,"['Bio', 'Bio européen', 'AB Agriculture Biologique', 'FR-BIO-01']",['France'],[],[],?,?,,?,,?,,?,,,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de tilleul']",,,,,,,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,
1936,Bonbon au miel,3263628859765,,,['France'],[],[],?,376,1573 kj(376 kcal),"0,1","0,1","93,7","65,9","0,2","0,1","0,04",,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Produits de la ruche', 'Bonbons', 'Bonbons au miel']",,,,0.1 g,en faible quantité,0.1 g,en faible quantité,65.9 g,en quantité élevée,0.1 g,en faible quantité,,-2%,-2%,-64%,+13%,-0%,-5%,-52%,+400%,+400%,14,+1%,D,+1%,,,E,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,,,,,,,
1937,RIZ Thaï - Leader Price - 5kg,3263850623417,['Leader Price'],,['France'],[],[],?,353,1477 kj(353 kcal),1,"0,1",78,"0,3",8,0,0,5 kg,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Graines', 'Céréales et dérivés', 'Céréales en grains', 'Riz', 'Riz parfumés', 'Riz de variété indica', 'Riz long grain', 'Riz thaï']",['Leader Price'],,,1 g,en faible quantité,0.1 g,en faible quantité,0.3 g,en faible quantité,0 g,en faible quantité,,+1%,+0%,-5%,-61%,+3%,+18%,+9%,-100%,-100%,0,,B,,,,C,79.0%,0.0%,6.4%,11.0%,3.6%,0.0%,74,,,,,,,
1938,Hachis parmentier - 1kg,3264295302325,,"['Viande-francaise', 'Viande-bovine-francaise']",['France'],[],[],?,90,377 kj(90 kcal),"3,5","1,8",10,"1,4","3,9","0,82","0,328",1 kg,,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats au bœuf', 'Hachis parmentier']",,,,3.5 g,en quantité modérée,1.8 g,en quantité modérée,1.4 g,en faible quantité,0.82 g,en quantité modérée,,-29%,-27%,-43%,-38%,+0%,-13%,-37%,+12%,+12%,3,+4%,C,+4%,,,E,91.5%,4.4%,1.4%,1.5%,0.8%,0.5%,27,,,,,,,
1939,Morgon,3264380079194,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Oeuf de poules,3265530625346,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,1600g,3265980180655,,"['Viande Française', 'Viande-bovine-francaise']",['France'],[],[],?,?,,?,,?,,?,,,1600 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 49.323.032 CE', ""Saint-Sylvain-d'Anjou (Maine-et-Loire, France)""]",,,
1942,Spécial bolognaise - Sans marque - 700g,3266110080821,"['Sans marque', 'Kermené']","['Viande Française', 'Viande-bovine-francaise']",['France'],[],[],965,232,965 kj(232 kcal),17,"7,8","3,5",2,15,"1,5","0,6",700 g,"['Barquette', 'Plastique', 'Frais']","['Viandes', 'Viandes fraîches', 'Préparations de viande', 'Préparations de viande fraîches', 'Préparations de viande hachée', 'Préparations de viande hachées fraîches']",['Leclerc Limoges'],,,17 g,en quantité modérée,7.8 g,en quantité élevée,2 g,en faible quantité,1.5 g,en quantité modérée,+24%,+9%,+14%,+16%,+36%,+54%,+192%,-3%,+34%,+34%,15,+52%,D,+52%,"['Morbihan', 'France']",,,,,,,,,,,['France'],,"['FR 56.225.001 CE', 'Saint-Léry (Morbihan, France)']",,,
1943,Porc : Côte sans os x2 - Le Cochon du Druide - 220g,3266110094910,"['Le Cochon du Druide', 'Kermené']","['Viande Française', 'Viande Porcine Française', 'Label Rouge']",['France'],[],[],?,?,,?,,?,,?,,,220 g,['Barquette'],"['Viandes', 'Porc', 'Côtes de porc']",,,,,,,,,,,,,,,,,,,,,,,,,,,,D,77.5%,16.7%,3.3%,1.3%,0.8%,0.5%,21,,['France'],,"['FR 22.046.001 CE', ""Collinée (Côtes-d'Armor, France)""]",,,
1944,Jus 7 fruits - La Vie Claire,3266190001495,['La Vie Claire'],"['Bio', 'Bio européen', 'AB Agriculture Biologique']",['France'],[],[],?,52,218 kj(52 kcal),"0,1","0,03",12,"11,5","0,3","0,005","0,002",,,,['La Vie Claire'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Vap nature - Pierre jean Larraque - 75cl,3438910873341,['Pierre jean Larraque'],,['France'],[],[],?,?,,?,,?,,?,,,75cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Miel Eucalyptus - La Vie Claire - 250g,3266191011240,['La Vie Claire'],"['Bio', 'Bio européen', 'FR-BIO-01', 'AB Agriculture Biologique', 'Agriculture Espagne']",['France'],"[""Miel d'eucalyptus issu de l'Agriculture Biologique"", ' Origine Espagne']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,?,,?,,?,,?,,,250 g,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', ""Miels d'eucalyptus""]",['La Vie Claire'],,2,,,,,,,,,,,,,,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,['Espagne'],,,,,
1947,Thé vert - La Vie Claire - 40g,3266191017945,['La Vie Claire'],"['Bio', 'Bio européen', 'FR-BIO-01']",['France'],['Feuilles entières de thé vert'],[],?,?,,?,,?,,?,,,40 g,"['Paquet', 'Carton', 'Plastique', 'Sachets']","['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés verts']",['La Vie Claire'],,,,,,,,,,,,,,,,,,,,,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,
1948,Pâte sablée - La Vie Claire,3266191055404,['La Vie Claire'],['Bio'],['France'],[],[],?,383,1602 kj(383 kcal),"16,8","10,8","51,2","13,3","5,5","0,4","0,16",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes à tarte', 'Pâtes sablées']",['La Vie Claire'],,,16.8 g,en quantité modérée,10.8 g,en quantité élevée,13.3 g,en quantité élevée,0.4 g,en quantité modérée,,-7%,-8%,-15%,+3%,+0%,-16%,-1%,+19%,+19%,17,-3%,D,-3%,,,C,73.5%,10.3%,4.2%,3.2%,1.8%,6.9%,55,,,,,,,
1949,saucisses de volaille forestieres - Le gaulois - 300g,3266980440237,['Le gaulois'],"['Viande-francaise', 'Volaille-francaise']",['France'],"['Ingrédients ', 'à la mise en oeuvre', ' : Viande de dinde origine France : 53', '5%', 'champignons forestiers : 15% ', 'bolets', 'volvaires', 'pleurotes', 'lactaires', 'champignons noirs', 'gras de porc', 'dés de dinde : 8% ', 'viande de dinde : 5', '6%', 'eau', 'fibre de blé', 'dextrose', 'sel', 'arôme naturel', 'extraits végétaux ', 'bette', 'carotte', 'conservateur: lactate de potassium', 'eau', 'ferments', 'gélifiant: carraghénanes', 'antioxydant: ascorbate de sodium', 'dextrose', 'sel', 'arôme naturel de poivre', 'antioxydant: ascorbate de sodium', ' Boyau naturel de porc']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Non végétarien']",704,169,704 kj(169 kcal),12,"3,8","1,3","0,8",14,"0,85","0,34",300 g,['Frais'],"['Viandes', 'Volailles', 'Dindes']",,['Gluten'],4,12 g,en quantité modérée,3.8 g,en quantité modérée,0.8 g,en faible quantité,0.85 g,en quantité modérée,+10%,+26%,+25%,+267%,+303%,-65%,-6%,-33%,-5%,-5%,3,+156%,C,+156%,,"['E326 - Lactate de potassium', 'E407 - Carraghénanes', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium']",D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,"['EMB 72264', 'Sablé-sur-Sarthe (Sarthe, France)']",,,LDC DPE - Le Clos du bois - 72300 Sablé/Sarthe
1950,3267980960046,3267980960046,,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,Terrine de campagne bretonne label rouge - Tallec,3268680037502,['Tallec'],['Label Rouge'],['France'],[],[],?,?,,?,,?,,?,,,,,"['Viandes', 'Charcuteries', 'Produits à la viande', 'Terrines', 'Terrines de campagne']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,Jus de pomme - les vergers de la Bernilliere - un litre,3270190201359,['les vergers de la Bernilliere'],['Fabriqué en France'],['France'],[],[],?,47,197 kj(47 kcal),20,0,12,11,0,0,0,un litre,['bouteilles en verre'],"['Boissons', 'Boissons sans sucre ajouté']",,,,20 g,en quantité élevée,0 g,en faible quantité,11 g,en quantité élevée,0 g,en faible quantité,,+7%,0%,+5870%,-100%,+39%,+62%,-100%,-100%,-100%,15,+172%,E,+172%,,,,,,,,,,,,,,"['EMB 74289B', 'Vallières (Haute-Savoie, France)']",,,
