,name,bar_code,eco_score,categories,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,brand,labels,traceability_code,markets,quantity,additives,allergens,nova_score,palm_ingredients,ingredients_origins,manufacturing,generic_name,link,brand_owner
1030,Chimichurri,4316268580403,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Packet'],,,,,,,,,,,,,,
1031,Chimichurri rot,4316268610032,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Packet'],,,,,,,,,,,,,,
1032,Eier,4006358312112,D,"[""Produits d'élevages"", 'Œufs']","['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,91.5%,0.0%,3.5%,2.5%,1.7%,0.8%,51,"['stück', 'stück']",,,,,,,,,,,,,,
1033,Filets de poulet rôtis - Leader Price,0217437021458,D,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet', 'Filets de poulet rotis']",['France'],[],[],5.6 g,en quantité modérée,1.5 g,en quantité modérée,0.6 g,en faible quantité,1.3 g,en quantité modérée,?,,146,+1%,611 kj(146 kcal),+0%,"5,6",+4%,"1,5",+10%,"0,7",+21%,"0,6",+39%,"23,3",-1%,"1,3",-3%,"0,52",-3%,2,-22%,B,-22%,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,['Leader Price'],,,['Leader Price'],,,,,,,,,,
1034,Coconut Milk - 400ml,5020580001711,B,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Substitut du lait', 'Boissons végétales', 'Laits de coco']",['France'],[],[],13 g,en quantité élevée,6.8 g,en quantité élevée,1.8 g,en faible quantité,0.1 g,en faible quantité,?,,129,-18%,540 kj(129 kcal),-18%,13,-17%,"6,8",-50%,"1,8",-35%,"1,8",+7%,"1,3",+2%,"0,1",+37%,"0,04",+37%,7,-26%,C,-26%,30.3%,10.4%,21.2%,23.2%,11.5%,3.4%,75,,,,,,400 ml,,,,,,,,,
1035,Caramels - Delaunay Léveillé - 75g,0654479007468,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Caramels']",['France'],"['Sirop de glucose', 'sucre', 'LAIT entier en poudre 26% de MG', 'BEURRE des Alpes 8,5%', 'eau', 'Sel de Guérande IGP', 'arôme naturel vanille', 'poudre à lever : bicarbonate de soude', ""émulsifiant : sucroesters d'acides gras"", ' Traces éventuelles de : soja et fruits à coques']",[],10.9 g,en quantité modérée,7.2 g,en quantité élevée,59.3 g,en quantité élevée,0.42 g,en quantité modérée,?,,0.9,-100%,4 kj(0 kcal),-100%,"10,9",+12%,"7,2",+16%,"77,7",+7%,"59,3",+16%,"2,5",+36%,"0,42",-35%,"0,168",-35%,18,-14%,D,-14%,,,,,,,,,['Delaunay Léveillé'],,,,75 g,"['E500ii - Carbonate acide de sodium', 'E473 - Sucroester', '', 'Risque élevé de sur-exposition']",['Lait'],4,,,,,,
1036,Champagne - Veuve Clicquot,3609050973103,D,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins effervescents', 'Champagnes']",['France'],[],[],,,,,,,,,?,,?,,,,?,,0,-100%,?,,,,?,,,,,,,,,,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,,['Veuve Clicquot'],,,,,,,,,,,,,
1037,Chocolatine 3 meuniers,0201504020994,,,['France'],[],[],,,,,,,,,?,,500,,2092 kj(500 kcal),,29,,19,,51,,15,,"8,8",,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Abricot sec,2600110027942,D,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Abricots secs']",['France'],[],[],0.5 g,en faible quantité,0.02 g,en faible quantité,53.4 g,en quantité élevée,,,?,,283,+8%,1184 kj(283 kcal),+8%,"0,5",+3%,"0,02",-67%,"62,6",+8%,"53,4",+18%,"3,4",+10%,,,,,,,,,45.6%,45.5%,2.7%,4.3%,1.9%,0.0%,38,,,,,,,,,,,,,,,
1039,Le bridé recette du père Baptiste - Le Batistou,2452132058059,,,['France'],[],[],,,,,,,,,?,,428,,1791 kj(428 kcal),,33,,13,,"2,7",,"1,8",,29,,"4,7",,"1,88",,,,,,,,,,,,,,['Le Batistou'],,,,,,,,,,,,,
1040,Achar Gosht  Masala - 100g,0633152015495,,,['France'],[],[],,,,,,,,,?,,23,,96 kj(23 kcal),,0,,0,,0,,0,,0,,8,,"3,2",,,,,,,,,,,,,,,,,,100 g,,,,,,,,,
1041,Oodles Tiny Tangy Fruity Chews Strawberry - Paskesz,0025675302303,E,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons']",['France'],[],[],2.4 g,en faible quantité,2.2 g,en quantité modérée,52 g,en quantité élevée,0 g,en faible quantité,?,,337,-5%,1410 kj(337 kcal),-6%,"2,4",+29%,"2,2",+108%,79,-5%,52,-10%,0,-100%,0,-100%,0,-100%,16,+11%,D,+11%,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,,['Paskesz'],,,,,,,,,,,,,
1042,Saucisse de Toulouse - Jean Rozé,3250392554644,,,['France'],[],[],,,,,,,,,?,,1084,,4535 kj(1084 kcal),,22,,"8,5",,"1,3",,"0,9",,15,,"1,18",,"0,472",,,,,,,,,,,,,,['Jean Rozé'],,"['FR 26.347.022 CE', ""Tain-l'Hermitage (Drôme, France)""]",,,,,,,,,,,
1043,Concombre aigre doux,3800123805127,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Quenaq,2284445011663,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Tarte parisienne,3760029260904,,,['France'],[],[],,,,,,,,,?,,272,,1138 kj(272 kcal),,"18,86",,"11,26",,"17,07",,"1,83",,"7,6",,"0,406",,"0,162",,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Conos de helado sabor a nata y fresa - 6x 65g,8433329071130,,,['France'],[],[],,,,,,,,,?,,294,,1230 kj(294 kcal),,14,,12,,39,,29,,"3,5",,"0,12",,"0,048",,,,,,,,,,,,,,,,,,6 x 65 g,,,,,,,,,
1047,Sirop d'Anis,3047960050239,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,aiguillettes de canard des Landes,2468681039036,D,"['Viandes', 'Volailles', 'Canards', 'Aiguillettes de canard']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,,,,,,,,,,,,,,,
1049,Poitrine fumée - Clavière,2630623046383,,,['France'],"['Viande de porc', 'sel', 'dextrose', 'antioxydant: E301', 'arômes', 'conservateur : E250']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",,,,,,,,,?,,323,,1351 kj(323 kcal),,"28,1",,"10,1",,"0,6",,"0,6",,"16,8",,"3,6",,"1,44",,,,,,,,,,,,,,['Clavière'],,,,,"['E301 - Ascorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,4,,,,,,
1050,Cannelle moulue - Bedros,3580281809235,B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices', 'Cannelle', 'Cannelle en poudre']",['France'],[],[],,,,,,,0 g,en faible quantité,?,,?,,,,?,,,,?,,,,?,,0,-100%,0,-100%,,,,,63.0%,0.0%,17.9%,13.1%,5.9%,0.0%,78,,"['Bedros', 'Agidra']",,,,,,,,,,,,,
1051,Couscous poulet et curcuma,0209999008633,,,['France'],[],[],,,,,,,,,?,,779,,3259 kj(779 kcal),,4,,"0,9",,"14,1",,"1,5",,"4,6",,"0,64",,"0,256",,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,
1052,Ravioli chèvre et ciboulette,0209999008114,,"['Plats préparés', 'Plats à base de pâtes', 'Pâtes farcies', 'Ravioli']",['France'],[],[],3.5 g,en quantité modérée,1.2 g,en faible quantité,4.7 g,en faible quantité,0.53 g,en quantité modérée,?,,103,-44%,431 kj(103 kcal),-44%,"3,5",-35%,"1,2",-41%,"14,4",-42%,"4,7",+77%,"3,1",-58%,"0,53",-47%,"0,212",-47%,4,-2%,C,-2%,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,
1053,Creative power gold,5415050062062,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Graines grillé au curry - Mange tes graines,3760283820425,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Légumineuses', 'Graines', 'Graines de légumineuses']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,"['Bocal', 'Verre']",['Mange tes graines'],['Bio'],,,,,,,,,,Mélange de graines,,
1055,Carottes rapées,0207100016270,B,"['Plats préparés', 'Légumes préparés', 'Carottes râpées', 'Carottes râpées assaisonnées']",['France'],[],[],4 g,en quantité modérée,0.3 g,en faible quantité,5.2 g,en quantité modérée,0.74 g,en quantité modérée,?,,299,+274%,1251 kj(299 kcal),+277%,4,-21%,"0,3",-32%,"6,8",+12%,"5,2",+3%,"0,8",-8%,"0,74",+14%,"0,296",+14%,7,+1477%,C,+1477%,62.4%,0.0%,0.0%,18.7%,12.9%,6.0%,98,,,,,,,,,,,,,,,
1056,Mais pop corn,5941894500441,,['Maïs pour pop corn'],['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Sachet'],,,,,,,,,,,,,,
1057,Anis 65 Grammes,3162900031038,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Noodles,0841905090037,,,['France'],[],[],,,,,,,,,?,,330,,1381 kj(330 kcal),,14,,8,,44,,2,,7,,"0,99",,"0,396",,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,"Mini farfalles aux legumes et mozzarella - Pomona - 2,1kg",3061432119910,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Plats préparés', 'Frais', 'Pâtes alimentaires', 'Plats préparés frais']",['France'],[],[],3.5 g,en quantité modérée,0.6 g,en faible quantité,4 g,en faible quantité,0.6 g,en quantité modérée,?,,125,-32%,523 kj(125 kcal),-31%,"3,5",-58%,"0,6",-76%,"18,5",+10%,4,+78%,4,-47%,"0,6",-41%,"0,24",-41%,1,-76%,B,-76%,,,,,,,,['Frais'],"['Pomona', 'PassionFroid']",,"['EMB 29241B', 'Rosporden (Finistère, France)']",,"2,1 kg",,,,,,,,,
1060,Bio Milchreis,23238381,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Kunststoff'],,['Bio'],,,,,,,,,,,,
1061,Appenzeller - 200g,7640103589496,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,200 g,,,,,,,,,
1062,Chausson Tomate Mozzarella,0002000001902,,,['France'],[],[],,,,,,,,,?,,300,,1255 kj(300 kcal),,"12,8",,"4,7",,"36,6",,2,,"9,1",,"1,65",,"0,66",,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'FR-BIO-10']",,,,,,,,,,,,
1063,Roc Amadour lait-cru,3700424700032,,,['France'],[],[],,,,,,,,,?,,1211,,5067 kj(1211 kcal),,24,,17,,1,,"0,05",,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Asperges blanches,6544742497062,C,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Légumes tiges', 'Asperges', 'Asperges blanches']",['France'],[],[],0.3 g,en faible quantité,0.1 g,en faible quantité,1.5 g,en faible quantité,0.73 g,en quantité modérée,?,,17,-11%,71 kj(17 kcal),-8%,"0,3",+20%,"0,1",+199%,2,+3%,"1,5",+28%,1,-32%,"0,73",-8%,"0,292",-8%,-2,,A,,63.9%,17.1%,7.8%,4.4%,4.6%,2.3%,58,,,,,,,,,,,,,,,
1065,Yaourt de la ferme aux fruits,3760281380006,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,Kleinle 10 Eier aus Bodenhaltung,4280000377012,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Karton'],,,,,,,,,,,,,,
1067,Wattestäbchen,4099200161211,,,"['Autriche', 'France', 'Suisse']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,"['packung(en)', 'Stück']",,,,,,,,,,,,,,
1068,Anchoas,7791676000014,,,"['France', 'États-Unis']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Conserve'],,,,,,,,,,,,,,
1069,Velouté de légume - Le Gusto,4099200404295,,,"['France', 'Suisse']",[],[],,,,,,,,,?,,40,,167 kj(40 kcal),,"0,8",,"0,4",,"6,6",,"1,1",,"1,3",,"1,2",,"0,48",,,,,,,,,,,,,['Carton'],['Le Gusto'],,,,,,,,,,,,,
1070,Weizen & Quinoa,23324596,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Landheim Schmand - 200g,20257460,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,"['Becher', 'stück']",,,,,200 g,,,,,,,,,
1072,Panna Cotto,8005650121701,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Aluminium'],,,,,,,,,,,,,,
1073,Croix de L'Agneau,2600118007908,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,Palet breton,3770011963522,C,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits sablés', 'Palets']",['France'],[],[],28 g,en quantité élevée,24 g,en quantité élevée,35 g,en quantité élevée,0.14 g,en faible quantité,?,,448,-10%,1874 kj(448 kcal),-10%,28,+10%,24,+46%,40,-34%,35,+35%,"6,1",+4%,"0,14",-84%,"0,056",-84%,22,-9%,E,-9%,80.5%,11.6%,3.5%,2.3%,2.1%,0.0%,56,,,,,,,,,,,,,,,
1075,Dedalitos ciudad del lago,2800002545893,,,"['France', 'États-Unis']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Producto'],,,,,,,,,,,,,,
1076,Schaschlick Sauce,4006824009829,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Glas'],,,,,,,,,,,,,,
1077,Saint ambray,0200033027160,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Holunderblütensirup,7640107814143,,,"['France', 'Allemagne']",[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,['Flasche'],,,,,,,,,,,,,,
1079,Bali - Dammann Frères - 100g,3700972000929,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,['Dammann Frères'],,,,100 g,,,,,,,,,
1080,Rooibos espresso,6001651033700,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Chips - 25g,4335896576626,B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Snacks', 'Céréales et pommes de terre', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de pommes de terre', ""Chips de pommes de terre à l'huile de tournesol""]",['France'],[],[],24 g,en quantité élevée,2.7 g,en quantité modérée,0.7 g,en faible quantité,1.7 g,en quantité élevée,?,,476,-11%,1992 kj(476 kcal),-11%,24,-28%,"2,7",-9%,53,+4%,"0,7",-46%,8,+36%,"1,7",+29%,"0,68",+29%,14,+28%,D,+28%,62.4%,19.7%,7.4%,7.2%,3.4%,0.0%,78,,,,,,25 g,,,,,,,,,
1082,Tortillas,5900928082742,,,['France'],[],[],,,,,,,,,?,,316,,1322 kj(316 kcal),,"7,9",,"1,5",,"1,7",,"1,7",,"8,9",,"0,92",,"0,368",,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Cornichons extra fin à l l'estragon - Franprix - 660g,3263855409313,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Pickles', 'Légumes et dérivés', 'Légumes en conserve', ""Pickles d'origine végétale"", 'Pickles de légumes', 'Pickles de concombres', 'Cornichons']",['France'],[],[],0 g,en faible quantité,0 g,en faible quantité,0.6 g,en faible quantité,1.8 g,en quantité élevée,?,,15,-44%,63 kj(15 kcal),-41%,0,-100%,0,-100%,1,-71%,"0,6",-77%,"1,2",+19%,"1,8",+5%,"0,72",+5%,2,-8%,B,-8%,,,,,,,,,['Franprix'],,,['Franprix'],660 g,,,,,,,,,
1084,Cider sherry vinegar - Hellmann's,8714100534823,B,"['Vinaigres', ""Vinaigres d'alcools""]",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,39.4%,16.4%,33.5%,8.2%,2.4%,0.0%,91,,"[""Hellmann's""]",,,,,,,,,,,,,
1085,Cerveza Artesana,8437019051013,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,?,,0,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Riz basmati sultan golden sella 1121,5407005822593,C,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Graines', 'Céréales et dérivés', 'Céréales en grains', 'Riz', 'Riz parfumés', 'Riz de variété indica', 'Riz long grain', 'Riz Basmati']",['France'],[],[],0.39 g,en faible quantité,0.3 g,en faible quantité,0.2 g,en faible quantité,0.38 g,en quantité modérée,?,,356,+8%,1490 kj(356 kcal),+7%,"0,39",-62%,"0,3",+25%,"79,04",+11%,"0,2",-18%,"9,71",+29%,"0,38",+961%,"0,152",+961%,0,,B,,79.0%,0.0%,6.4%,11.0%,3.6%,0.0%,74,,,,,,,,,,,,,,,
1087,Biere midona,8034013023321,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,Infusion Tilleul,3516840092510,B,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Infusions']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,,,,
1089,Tropical Heat Pure Ground Garam Masala,6161100912243,,,['France'],[],[],,,,,,,,,?,,20,,84 kj(20 kcal),,0,,0,,20,,0,,0,,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,Pain le bûcheron. Bio,3316934000007,,,['France'],[],[],,,,,,,,,?,,201,,841 kj(201 kcal),,"2,8",,"0,4",,34,,"1,8",,"8,3",,2,,"0,8",,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,
1091,Tropical Heat Pure Ground Cinnamon,6161100911604,,,['France'],[],[],,,,,,,,,?,,10,,42 kj(10 kcal),,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,['Sans additifs'],,,,,,,,,,,,
1092,Müsli Früchte - Corny,4011800550516,,,['France'],[],[],,,,,,,,,?,,1399,,5853 kj(1399 kcal),,"2,9",,"0,6",,64,,26,,"7,9",,"0,13",,"0,052",,,,,,,,,,,,,,"['Corny', 'Schwartau']",,,,,,,,,,,,,
1093,Miel de fleurs pasteurisé - Sharon Valley,3564040011121,B,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,['Sharon Valley'],,,,,,,,,,,,,
1094,Cuori di carciofo,8001115994316,,,['France'],[],[],,,,,,,,,?,,407,,1703 kj(407 kcal),,39,,"4,2",,"0,5",,"0,5",,15,,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,Platine,0251009007549,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,Briochettes,3343928815262,,,['France'],[],[],,,,,,,,,?,,1424,,5958 kj(1424 kcal),,"12,1",,"5,9",,"45,4",,"18,8",,7,,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,13503956,13503956,,,['France'],[],['Sans huile de palme'],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-01', 'en:palm-oil-free']",,,,,,,,,,,,
1098,Tetra Delica Vers De Vase,4004218741577,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,Crêpes sucrees,2100007763361,B,"['Crêpes et galettes', 'Crêpes', 'Crêpes sucrées']",['France'],[],[],11 g,en quantité modérée,5.1 g,en quantité élevée,7.8 g,en quantité modérée,1 g,en quantité modérée,?,,402,+24%,1682 kj(402 kcal),+24%,11,-6%,"5,1",+22%,60,+29%,"7,8",-65%,11,+57%,1,+36%,"0,4",+36%,15,+15%,D,+15%,67.6%,15.0%,9.2%,4.1%,4.2%,0.0%,86,,,,,,,,,,,,,,,
1100,Cardamomo Polvo Especia Bio,3760147030045,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,,
1101,Escalope de dinde extra-fine - Maître Coq,0215990023483,D,"['Viandes', 'Volailles', 'Dindes', 'Escalopes de dinde']",['France'],[],[],1 g,en faible quantité,0.3 g,en faible quantité,0 g,en faible quantité,0.18 g,en faible quantité,?,,105,-13%,439 kj(105 kcal),-13%,1,-24%,"0,3",-26%,0,-100%,0,-100%,24,+5%,"0,18",-68%,"0,072",-68%,-4,,A,,84.3%,9.9%,2.2%,2.3%,1.1%,0.3%,37,,['Maître Coq'],['Nutriscore'],,,,,,,,,,,,
1102,Pink grapefruit and lemon marmelade,0190817019750,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,Magisk bonne magic bean,0200014002049,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,1,,0,,0,,0,,1,,2,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,Étoile Nature - Louis Le Goff,3281130002189,,,['France'],[],[],,,,,,,,,?,,425,,1778 kj(425 kcal),,"17,6",,"9,4",,"59,7",,31,,"5,9",,"1,2",,"0,48",,,,,,,,,,,,,,['Louis Le Goff'],,,,,,,,,,,,,
1105,Crêpes froment bio - 175g,3308842000026,,,['France'],[],[],,,,,,,,,?,,350,,1464 kj(350 kcal),,"5,8",,"2,5",,66,,32,,"8,9",,"1,7",,"0,68",,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE', 'FR-BIO-01', 'AB Agriculture Biologique']","['FR 29.281.601 CE', 'Tourch (Finistère, France)']",,175 g,,,,,,,,,
1106,MIEL - 500g,00040213,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,500 g,,,,,,,,,
1107,Buche de chevre soignon,0201399009760,,,['France'],[],[],,,,,,,,,?,,281,,1176 kj(281 kcal),,23,,16,,1,,1,,20,,"1,5",,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,Le roule ail & fines herbes,0201221012401,,,['France'],[],[],,,,,,,,,?,,301,,1259 kj(301 kcal),,28,,0,,5,,0,,"7,3",,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,Crème crue,3760051830052,,,['France'],[],[],,,,,,,,,?,,0,,0 kj(0 kcal),,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Ossau iraty AOP,0201327017294,E,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Fromages de brebis', 'Ossau-Iraty']",['France'],[],[],37 g,en quantité élevée,26 g,en quantité élevée,0 g,en faible quantité,1.7 g,en quantité élevée,?,,440,+4%,1841 kj(440 kcal),+5%,37,+3%,26,+5%,2,+113%,0,-100%,26,+11%,"1,7",-4%,"0,68",-4%,17,-3%,D,-3%,89.1%,5.2%,2.2%,2.3%,1.0%,0.3%,34,,,,,,,,,,,,,,,
1111,Miel des monts du Morvan,1420461212108,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,Mentos Fresh Cola,8990800012209,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Poulet,0215392029458,D,"['Viandes', 'Volailles', 'Poulets']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,"['FR 85.215.001 CE', 'Saint-Fulgent (Vendée, France)']",,,,,,,,,,,
