,name,bar_code,eco_score,quantity,packaging,brand,categories,labels,ingredients_origins,manufacturing,markets,sales_countries,ingredients_list,ingredients_analysis,nova_score,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,generic_name,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,additives,palm_ingredients,traceability_code,allergens,producer_info,link,brand_owner
1286,Chewing-gum,7622210772626,,,,,"['Snacks', 'Snacks sucrés', 'Confiseries', 'Chewing-gum']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,Emincés de saumon fumé aneth citron - Casino,3222473152841,E,,,['Casino'],"['Produits de la mer', 'Poissons', 'Saumons', 'Poissons fumés', 'Saumons fumés']",,,,['Casino'],['France'],[],[],,?,,224,+21%,15,+43%,"1,3",+163%,21,-5%,96.2%,0.0%,1.6%,1.4%,0.7%,0.2%,24,937 kj(224 kcal),"2,1","1,3","2,3","0,92",,15 g,en quantité modérée,2.1 g,en quantité modérée,1.3 g,en faible quantité,2.3 g,en quantité élevée,+21%,+2%,+289%,-18%,-18%,14,+7%,D,+7%,,,,,,,
1288,Crème glacée vanille bourbon - Transgourmet,3554983012507,,,,['Transgourmet'],,,,,,['France'],[],[],,?,,182,,"8,4",,24,,"2,4",,,,,,,,,761 kj(182 kcal),"6,3",21,"0,14","0,056",,,,,,,,,,,,,,,,,,,,,,,,,
1289,0200572000006,0200572000006,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,Baby légumes - Auchan,3596710420483,,,,['Auchan'],"['Aliments pour bébé', 'Dès 6 mois']",['Fabriqué en France'],,,['Auchan'],['France'],[],[],,?,,53,-45%,"1,2",-25%,"7,7",-43%,"1,7",-21%,,,,,,,,222 kj(53 kcal),"0,1","1,7","0,15","0,06",,,,,,,,,,-39%,-84%,-77%,+154%,+154%,,,,,,,,,,,
1291,Thé des Etoiles - 100g,2700839001008,,100 g,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,Secrets de Marie-Antoinette - 110g,3700586601222,,110 g,,,,['Fabriqué en France'],,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,Vermicelles de pois coupés J.B,3760204870102,,,,,,,,,,['France'],[],[],,?,,347,,0,,84,,0,,,,,,,,,1452 kj(347 kcal),0,0,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,
1294,Parmesan,2218565005769,,,,,,,,,,['France'],[],[],,?,,398,,29,,0,,33,,,,,,,,,1665 kj(398 kcal),18,0,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,
1295,Boudin noir,2387124001891,D,,,,"['Viandes', 'Charcuteries', 'Poissons et viandes et oeufs', 'Abats', 'Boudins', 'Produits tripiers', 'Boudins noirs', 'Boudin noir sauté']",,,,,['France'],[],[],,?,,173,-29%,13,-36%,"0,9",-79%,14,+31%,87.1%,4.2%,2.1%,1.8%,1.0%,3.9%,35,724 kj(173 kcal),"5,7","0,5","0,94","0,376",,13 g,en quantité modérée,5.7 g,en quantité élevée,0.5 g,en faible quantité,0.94 g,en quantité modérée,-29%,-27%,-76%,-35%,-35%,11,-30%,D,-30%,,,,,,,
1296,Huile d'olive - l'Oli,3770008125032,D,,,"[""l'Oli""]","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive d'Espagne"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra"", ""Huile d'olive de Les Garrigues""]",,,,,['France'],[],[],,?,,?,,?,,?,,?,,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,Le petit Bréziat Saucisse seche pur porc,0241980030506,,,,,,['Sans colorants'],,,,['France'],[],[],,?,,316,,"25,3",,"2,5",,"26,1",,,,,,,,,1322 kj(316 kcal),"8,9","0,5",5,2,,,,,,,,,,,,,,,,,,,,,,,,,
1298,"Foie gras du sud ouest de canard - Lafitte - 0,500kg",2161764005163,,"0,500 kg",,['Lafitte'],,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,Saumon fumé le sauvage du Pacifique - Labeyrie,3033610076933,E,,"['Frais', 'Sous vide']",['Labeyrie'],"['Produits de la mer', 'Poissons', 'Saumons', 'Poissons fumés', 'Saumons fumés']",['Certifié par Certiconfiance'],,['France'],,['France'],[],[],,?,,123,-34%,"2,6",-75%,"0,8",+62%,24,+9%,96.2%,0.0%,1.6%,1.4%,0.7%,0.2%,24,515 kj(123 kcal),"0,6","0,8","2,9","1,16",,2.6 g,en faible quantité,0.6 g,en faible quantité,0.8 g,en faible quantité,2.9 g,en quantité élevée,-33%,-71%,+140%,+3%,+3%,11,-16%,D,-16%,,,"['FR 40.261.001 CE', 'Saint-Geours-de-Maremne (Landes, France)']",,,,
1300,Mimolette demi vieille,0262235020479,D,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Mimolettes', 'Mimolettes demi-vieilles', 'Fromages-du-nord-pas-de-calais']",,,,,['France'],[],[],,?,,370,+1%,28,+5%,"0,5",-55%,29,-4%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,1548 kj(370 kcal),20,"0,5","2,5",1,,28 g,en quantité élevée,20 g,en quantité élevée,0.5 g,en faible quantité,2.5 g,en quantité élevée,+1%,+7%,-53%,+1%,+1%,19,+2%,E,+2%,,,"['FR 62.907.030 CE', 'Libercourt (Pas-de-Calais, France)']",,,,
1301,Coeurs d'artichauts,13669332,,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Légumes tiges', 'Artichauts', ""Coeurs d'artichauts""]",,,,,['France'],[],[],,?,,44,-12%,0,-100%,7,+54%,2,+15%,,,,,,,,184 kj(44 kcal),0,2,"0,75","0,3",,0 g,en faible quantité,0 g,en faible quantité,2 g,en faible quantité,0.75 g,en quantité modérée,-11%,-100%,+64%,-13%,-13%,-3,,A,,,,,,,,
1302,Huile d'olive vierge extra,3760056270020,D,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",,,,,['France'],[],[],,?,,900,+5%,"99,8",+5%,0,,0,,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,3766 kj(900 kcal),"15,1",0,0,0,,99.8 g,en quantité élevée,15.1 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,+5%,+8%,,-100%,-100%,6,-2%,C,-2%,,,,,,,
1303,Tome de savoie IGP,2489455031490,D,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Produits de montagne', 'Fromages de montagne', 'Tommes', 'Tomme de Savoie']",['Point Vert'],,,,['France'],[],[],,?,,361,+3%,29,+5%,"1,3",+79%,24,+2%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,1510 kj(361 kcal),22,"0,5","1,6","0,64",,29 g,en quantité élevée,22 g,en quantité élevée,0.5 g,en faible quantité,1.6 g,en quantité élevée,+6%,+15%,+57%,+16%,+16%,16,+13%,D,+13%,,,,,,,
1304,Pão de ló chocolate,5603468007502,,,,,,,,,,['France'],[],[],,?,,335,,"11,7",,"48,6",,"8,1",,,,,,,,,1402 kj(335 kcal),"2,6","32,7","0,34","0,136",,,,,,,,,,,,,,,,,,,,,,,,,
1305,Beaune - Henri de Villamont,3760004143635,,,,['Henri de Villamont'],,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,Delice vegetal Potimarron Cumin Noisette,3770000506358,,,,,,['Bio'],,,,['France'],[],[],,?,,170,,12,,"10,4",,"3,7",,,,,,,,,711 kj(170 kcal),"1,3","1,2","0,8","0,32",,,,,,,,,,,,,,,,,,,,,,,,,
1307,Bio orange - 1.000g,8412276462628,,1.000 g,,,,"['Bio', 'Bio européen', 'ES-ECO-024-MU']",,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,Quatre épices en dosette,3770007570109,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,Oeufs De Truite,3760101947020,,,,,"['en:Trout eggs', 'Oeufs de truite']",,,,,['France'],[],[],,?,,202,+10%,"9,9",+25%,"1,9",-17%,"27,7",+3%,,,,,,,,845 kj(202 kcal),"3,1","0,6","3,5","1,4",,9.9 g,en quantité modérée,3.1 g,en quantité modérée,0.6 g,en faible quantité,3.5 g,en quantité élevée,+10%,+135%,+87%,+29%,+29%,15,+18%,D,+18%,,,,,,,
1310,Foie gras,2404992166948,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 24.439.004 CE', 'Saint-Laurent-sur-Manoire (Dordogne, France)']",,,,
1311,Nougat Blanc de Provence au miel de lavende - 200g,3530821000141,,200 g,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,Terrine provençale au genièvre,3349100000839,,,,,"['Terrines', 'Terrines au genièvre']","['Sans additifs', 'Sans colorants']",,,,['France'],[],[],,?,,278,-8%,"15,8",-39%,"0,5",-77%,"15,6",+11%,,,,,,,,1163 kj(278 kcal),6,0,"1,46","0,584",,15.8 g,en quantité modérée,6 g,en quantité élevée,0 g,en faible quantité,1.46 g,en quantité modérée,-7%,-37%,-100%,-5%,-5%,14,-21%,D,-21%,,,,,,,
1313,Sandwich saumon & fromage frais -,5024373301293,B,,,,"['Sandwichs', 'Sandwichs au poisson', 'Sandwichs au saumon']",,,,,['France'],[],[],,?,,281,+19%,"16,8",+86%,"21,7",-21%,"10,2",+6%,68.6%,11.8%,7.2%,8.4%,3.1%,0.8%,78,1176 kj(281 kcal),"5,3","2,3","1,26","0,504",sandwich garni de saumon et de mayonnaise,16.8 g,en quantité modérée,5.3 g,en quantité élevée,2.3 g,en faible quantité,1.26 g,en quantité modérée,+19%,+129%,-41%,-6%,-6%,13,+143%,D,+143%,,,,,,,
1314,Ivoria Etui Mendiant LT,3250391895724,,,,['Ivoria'],,,,,,['France'],[],[],,?,,571,,"37,71",,"46,7",,"8,8",,,,,,,,,2389 kj(571 kcal),"16,4","46,7","0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,
1315,SAPIN ENNEIGÉ - Daco Bello,3270720014688,,,,['Daco Bello'],,,,,,['France'],[],[],,?,,285,,0,,65,,"2,5",,,,,,,,,1192 kj(285 kcal),0,53,"0,14","0,056",,,,,,,,,,,,,,,,,,,,,,,,,
1316,Sucette en chocolat,5425001001804,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,Green tea,0077652082296,B,,,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés verts']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,Protein Flap Jack Banana Bread - Trek,5060088702260,,,,['Trek'],,['en:gluten-free'],,,,['France'],[],[],,?,,416,,"37,8",,"39,4",,"20,04",,,,,,,,,1741 kj(416 kcal),"12,6","24,6",1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
1319,Dried mangoes,4806512980009,,,,,,,,,,['France'],[],[],,?,,900,,0,,66,,0,,,,,,,,,3766 kj(900 kcal),0,54,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,
1320,Ennera - Eismann - 600g,4059699002136,,600 g,,['Eismann'],,,,,,['France'],[],[],,?,,182,,"9,7",,"16,4",,"6,1",,,,,,,,,761 kj(182 kcal),"1,9","1,8","0,62","0,248",,,,,,,,,,,,,,,,,,,,,,,,,
1321,Jesuite,0204437019028,,,,,,,,,,['France'],[],[],,?,,279,,14,,33,,"3,7",,,,,,,,,1167 kj(279 kcal),"6,6",13,"0,57","0,228",,,,,,,,,,,,,,,,,,,,,,,,,
1322,Le foie gras de canard entier du Quercy - Larnaudie Tradition,3113010140462,A,,"['Bocal', 'Verre']","['Larnaudie Tradition', 'Larnaudie']","['Poissons et viandes et oeufs', 'Foies gras', 'Foies gras de canard', 'Foies gras entiers', 'Foies gras de canard entiers', 'Foies gras mi-cuits']","['IGP', 'Sans nitrite de sodium']",,['France'],,['France'],"['Foie gras de canard', 'sel', 'poivre']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",3,2367,+9%,575,+10%,"60,1",+11%,"2,1",-10%,"6,32",-9%,70.7%,8.0%,8.5%,7.3%,4.3%,1.2%,89,2367 kj(575 kcal),"25,1",2,"1,08","0,432",,60.1 g,en quantité élevée,25.1 g,en quantité élevée,2 g,en faible quantité,1.08 g,en quantité modérée,+8%,+8%,+26%,-7%,-7%,21,+2%,E,+2%,,,,,,,
1323,Huile de grignons d'olives - Campana - 5L,3471030004103,D,5L,['Bouteille'],['Campana'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive""]",,,,,['France'],[],[],,?,,900,+5%,100,+5%,0,,0,,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,3766 kj(900 kcal),14,0,0,0,,100 g,en quantité élevée,14 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,+5%,0%,,-100%,-100%,6,-2%,C,-2%,,,,,,,
1324,Toffolossus biscuit,5053826541887,,,,,,,,,,['France'],[],[],,?,,506,,"29,9",,"53,8",,"5,4",,,,,,,,,2117 kj(506 kcal),"18,4","39,7","0,7","0,28",,,,,,,,,,,,,,,,,,,,,,,,,
1325,Boudin blanc aux truffes,3445420005988,D,,,,"['Viandes', 'Charcuteries', 'Poissons et viandes et oeufs', 'Abats', 'Boudins', 'Produits tripiers', 'Boudins blancs', 'Boudins noirs', 'Boudin noir sauté']",,,,,['France'],[],[],,?,,195,-20%,15,-26%,"3,4",-21%,11,+7%,87.1%,4.2%,2.1%,1.8%,1.0%,3.9%,35,816 kj(195 kcal),"6,1","1,6","1,7","0,68",,15 g,en quantité modérée,6.1 g,en quantité élevée,1.6 g,en faible quantité,1.7 g,en quantité élevée,-20%,-22%,-19%,+14%,+14%,15,-6%,D,-6%,,,"['FR 76.400.001 CE', 'Luneray (Seine-Maritime, France)']",,,,
1326,Pâte d'amandes,8719639011517,E,,,,"['Massepain', ""Pâtes d'amande""]",,,,,['France'],[],[],,?,,415,-6%,"10,7",-36%,"75,3",+15%,"3,6",-42%,92.2%,3.6%,1.7%,1.8%,0.8%,0.0%,25,1736 kj(415 kcal),"1,1","72,5","0,06","0,024",,10.7 g,en quantité modérée,1.1 g,en faible quantité,72.5 g,en quantité élevée,0.06 g,en faible quantité,-6%,-39%,+19%,+56%,+56%,16,+3%,D,+3%,,,,,,,
1327,Couscous Poulet Merguez - U,3256226756772,D,,,['U'],"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats à base de semoule', 'Plats au bœuf', 'Plats à la volaille', 'Couscous préparés', 'Plats au poulet']",,,,,['France'],[],[],,?,,158,+3%,"7,5",+74%,14,-20%,"7,9",+6%,78.2%,13.6%,2.4%,3.4%,1.4%,1.0%,44,661 kj(158 kcal),"1,8","2,3","0,95","0,38",,7.5 g,en quantité modérée,1.8 g,en quantité modérée,2.3 g,en faible quantité,0.95 g,en quantité modérée,+4%,+53%,+8%,+25%,+25%,2,+3446%,B,+3446%,,,,,,,
1328,Oignon doux - Le Geste Saveur,3363295526189,,,,['Le Geste Saveur'],,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Manchons/ailerons de poulet bio rôtis Maître Coq - Carrefour Bio - 250g,,B,250 g,['Sachet'],['Carrefour Bio'],"['Viandes', 'Volailles', 'Poulets', 'Volailles cuites', 'Poulets cuisinés', 'Manchons de poulet', 'Ailes de poulet', 'Poulets rôtis']","['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-09', 'Point Vert', 'Sans additifs', 'Sans conservateurs']",['France'],"['Vendée', 'France']","['Carrefour Bio', 'Carrefour']",['France'],"['Manchons et ailerons de poulet* 122g', 'sirop de glucose*', 'amidon de pomme de terre*', 'sel de mer de Camargue', 'arôme naturel', "" * Issus de l'agriculture biologique""]",[],4,822,+4%,?,,11,-8%,2,-23%,22,+16%,83.0%,9.4%,2.7%,2.7%,1.4%,0.9%,37,822 kj(196 kcal),"2,7","1,3","1,5","0,6",Manchons/ailerons de poulet,11 g,en quantité modérée,2.7 g,en quantité modérée,1.3 g,en faible quantité,1.5 g,en quantité modérée,+1%,-18%,+52%,+12%,+12%,5,-30%,C,-30%,,,"['FR 85.065.001 CE', 'Chavagnes-en-Paillers (Vendée, France)']",,,https://www.carrefour.fr/p/manchons-ailerons-de-poulet-bio-rotis-maitre-coq-3230890042485,
1330,Oignons doux des cevennes,3760045830730,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,Cereales soufflees Quinoa - Gogo Quinoa - 260g (9.17oz),0896899000166,C,260 g (9.17 oz),"['cardboard box', 'plastique insert bag']",['Gogo Quinoa'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner']",['en:Gluten-free-vegan'],,,,"['Canada', 'France']","['Ingredients: Organic white rice flour', 'organic quinoa flour', 'organic cane Sugar and organic cocoa powder']",[],1,?,,0,-100%,0,-100%,"82,14",+23%,"7,14",-23%,74.0%,13.1%,5.1%,5.5%,2.3%,0.0%,60,0 kj(0 kcal),0,"35,71",0,0,,0 g,en faible quantité,0 g,en faible quantité,35.7 g,en quantité élevée,0 g,en faible quantité,-100%,-100%,+114%,-100%,-100%,1,-81%,B,-81%,,,,,,http://www.gogoquinoa.com,
1332,Slim cake,8718868683892,,,,,,,,,,['France'],[],[],,?,,73,,"6,9",,"6,9",,6,,,,,,,,,305 kj(73 kcal),"0,9","0,24","0,04","0,016",,,,,,,,,,,,,,,,,,,,,,,,,
1333,Miel de sapin,3530469000015,B,,,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de sapin']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,Chinese tomate soep,20388331,,,,,,,,,,['France'],[],[],,?,,34,,"0,2",,7,,"0,7",,,,,,,,,142 kj(34 kcal),0,"3,6","0,77","0,308",,,,,,,,,,,,,,,,,,,,,,,,,
1335,Fiambre - Nobre,5601119956827,,,,['Nobre'],,,,,,['France'],[],[],,?,,91,,"1,4",,1,,16,,,,,,,,,381 kj(91 kcal),1,1,"2,8","1,12",,,,,,,,,,,,,,,,,,,,,,,,,
1336,Huile vierge lin brun,5407001961142,,,,,,['Bio'],,,,['France'],[],[],,?,,900,,90,,0,,0,,,,,,,,,3766 kj(900 kcal),10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1337,Nougat - L’Amendier - 100g,3300810202418,E,100g,,['L’Amendier'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Nougats']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,91.0%,4.2%,2.3%,2.0%,0.5%,0.0%,34,,,,0,0,,,,,,,,0 g,en faible quantité,,,,-100%,-100%,,,,,,,,,,,
1338,Cooking cream - Arla - 1L,5711953081446,C,1 L,,['Arla'],"['Produits laitiers', 'Crèmes']",,,,,['France'],[],[],,856,-12%,207,-22%,20,-22%,4,-10%,"2,7",+10%,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,856 kj(207 kcal),13,4,"0,09","0,036",,20 g,en quantité modérée,13 g,en quantité élevée,4 g,en faible quantité,0.09 g,en faible quantité,-21%,-24%,+6%,-4%,-4%,12,-2%,D,-2%,,,,,,,
1339,Magret canard Fumé - Labeyrie,3033610060628,,,,['Labeyrie'],,,,,,"['Belgique', 'France']",[],[],,?,,325,,27,,"1,6",,19,,,,,,,,,1360 kj(325 kcal),10,"0,7","2,7","1,08",,,,,,,,,,,,,,,,,,,,,,,,,
1340,Crema de puerro - Solfrio,8437002738617,B,,,['Solfrio'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Plats préparés', 'Soupes', 'Veloutés', 'Soupes de légumes', 'Veloutés de légumes', 'Veloutés de poireaux']",['Sans conservateurs'],,,,"['France', 'Espagne']",[],[],,?,,34,-6%,"1,2",-14%,"3,7",-20%,"1,4",+47%,25.5%,33.0%,16.0%,11.0%,10.2%,4.3%,97,142 kj(34 kcal),"0,2","2,5","0,8","0,32",,1.2 g,en faible quantité,0.2 g,en faible quantité,2.5 g,en faible quantité,0.8 g,en quantité modérée,-7%,-72%,+97%,+21%,+21%,3,+20%,C,+20%,,,,,,,
1341,Sucettes,3760185941341,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,Queues de langouste blanches crues,3760114352972,E,,,,"['Produits de la mer', 'Crustacés', 'Langoustes', 'Queues de langoustes']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,88.4%,0.0%,2.5%,6.2%,1.2%,1.6%,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,Saumon farci,0204706276039,,,,,,,,,,['France'],[],[],,?,,204,,15,,"0,4",,18,,,,,,,,,854 kj(204 kcal),"2,2","0,2","0,72","0,288",,,,,,,,,,,,,,,,,,,,,,,,,
1344,Gratin dauphinois au jambon (lot de 2) - Marie,3248830830597,B,,,['Marie'],"['Plats préparés', 'Gratins', 'Gratins de pomme de terre', 'Gratins dauphinois']","['Sans additifs', 'Nutriscore', 'Nutriscore C']",,,,['France'],[],[],,?,,143,+20%,9,+56%,11,-2%,"4,1",+20%,54.5%,21.7%,7.8%,8.5%,4.4%,3.1%,89,598 kj(143 kcal),"5,5",1,"0,64","0,256",,9 g,en quantité modérée,5.5 g,en quantité élevée,1 g,en faible quantité,0.64 g,en quantité modérée,+22%,+53%,-38%,-9%,-9%,6,+28%,C,+28%,,,,,,,
1345,220 volt Energy Drink,1009023405716,,,,,"['Boissons', 'Boissons énergisantes']",,,,,['France'],[],[],,?,,45,+25%,"0,1",+50%,"10,4",+30%,"0,4",+176%,,,,,,,,188 kj(45 kcal),"0,1","10,2","0,15","0,06",,0.1 g,en faible quantité,0.1 g,en faible quantité,10.2 g,en quantité élevée,0.15 g,en quantité modérée,+26%,+333%,+40%,+30%,+30%,14,+30%,E,+30%,,,,,,,
1346,Banane chips deshydratée,0200506007026,E,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Bananes séchées']",,,,,['France'],[],[],,?,,?,,?,,?,,?,,59.6%,25.6%,2.0%,11.4%,1.4%,0.0%,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,Pringles original,98979004,B,,,['Pringles'],"['Snacks', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Tuiles salées']",,,,,['France'],[],[],,?,,514,+1%,33,+11%,51,-8%,4,-9%,60.4%,21.2%,8.3%,6.3%,3.8%,0.0%,82,2151 kj(514 kcal),"3,6","1,2","1,3","0,52",,33 g,en quantité élevée,3.6 g,en quantité modérée,1.2 g,en faible quantité,1.3 g,en quantité modérée,+1%,+7%,-65%,-13%,-13%,14,+4%,D,+4%,,,,,,,
1348,"Jambon cru de pays -  - 0,127kg",0210609017327,,"0,127kg",,,,,,,,['France'],[],[],,?,,275,,19,,1,,25,,,,,,,,,1151 kj(275 kcal),"7,6",1,"5,5","2,2",,,,,,,,,,,,,,,,,,,,,"['FR 38.012.001 CE', 'Aoste (Isère, France)', 'EMB 38012', 'Aoste (Isère, France)']",,,,
1349,Champignons parfumés entiers,3760204870003,,,,,,,,,,['France'],[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,Moutardes Biologiques - Reine de Dijon,3563490016380,A,,"['Bocal', 'Verre']",['Reine de Dijon'],"['Epicerie', 'Condiments', 'Sauces', 'Moutardes']","['Bio', 'Bio européen', 'AB Agriculture Biologique', 'Agriculture UE/Non UE', 'FR-BIO-01']",,,,['France'],[],[],,?,,161,-5%,12,+11%,3,-57%,"7,5",+14%,57.4%,14.5%,21.8%,4.8%,1.5%,0.0%,75,674 kj(161 kcal),"0,84","1,7",6,"2,4",,12 g,en quantité modérée,0.84 g,en faible quantité,1.7 g,en faible quantité,6 g,en quantité élevée,-5%,+3%,-56%,+27%,+27%,12,+3%,D,+3%,,,,,,,
1351,Foie gras de canard entier - La Maison du Foie Gras - 450g,3113010145436,B,450 g,"['Carton', 'Plastique', 'Frais']",['La Maison du Foie Gras'],"['Poissons et viandes et oeufs', 'Foies gras', 'Foies gras de canard', 'Foies gras entiers', 'Foies gras de canard entiers']",,,['France'],,['France'],[],[],,2453,+11%,596,+13%,63,+16%,"0,6",-75%,"6,6",-12%,70.7%,8.0%,8.5%,7.3%,4.3%,1.2%,89,2453 kj(596 kcal),"26,6","0,6","0,92","0,368",,63 g,en quantité élevée,26.6 g,en quantité élevée,0.6 g,en faible quantité,0.92 g,en quantité modérée,+11%,+15%,-55%,-23%,-23%,21,+1%,E,+1%,,,"['FR 32.079.030 CE', ""Castelnau-d'Auzan (Gers, France)""]",,,,
1352,Edora - Asia Szechuan Pfeffer - 17.5g,4007354610240,,17.5 g,['Dose'],,,,,,,"['France', 'Allemagne']",[],[],,?,,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
