,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,quantity,labels,traceability_code,markets,nova_score,manufacturing,additives,generic_name,ingredients_origins,link,brand_owner,allergens
1181,Noix de cajou grillées a l'huile et salées,2600159030446,,['France'],[],[],?,?,,?,,?,,?,,,E,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Noix de cajou']",,,,,,,,,,,,,,,,,,,,,,,85.9%,1.5%,2.7%,6.9%,1.9%,1.2%,21,,,,,,,,,,,,,
1182,Blanc sucette,3438910864233,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Tablette de chocolat Rhum Coco,3760188080771,,['France'],[],[],?,524,2192 kj(524 kcal),30,20,55,18,"5,5","0,025","0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,"Cookie white pépites, cajou & cranberries",3770013388033,,['France'],[],[],?,421,1761 kj(421 kcal),19,12,50,25,12,"0,51","0,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Charal 2 biftecks,2451594034045,['Charal'],['France'],[],[],?,113,473 kj(113 kcal),"2,3","0,8",0,0,23,"0,17","0,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande-bovine-francaise']",,,,,,,,,,
1186,Tranches de jambon cuit déclassées,2910833008402,,['France'],[],[],?,156,653 kj(156 kcal),"7,5","2,7",1,1,21,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['FR 38.012.001 CE', 'Aoste (Isère, France)']",,,,,,,,,
1187,L'huile vierge d'argan biologique - La Grande Epicerie Paris,3346041397134,['La Grande Epicerie Paris'],['France'],[],[],?,900,3766 kj(900 kcal),100,19,0,0,0,0,0,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', ""Huiles d'argan""]",100 g,en quantité élevée,19 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,+11%,+9%,+9%,+10%,,,,,,12,+8%,D,+8%,,,,,,,,,,['Bio'],"['EMB 49224', 'Neuillé (Maine-et-Loire, France)']",,,,,,,,,
1188,Salade de riz au poulet,5450005121524,,['France'],[],[],?,178,745 kj(178 kcal),"11,6","2,5","8,2","1,8","9,4","0,9","0,36",D,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats à la volaille', 'Plats au poulet', 'Salade de poulet']",11.6 g,en quantité modérée,2.5 g,en quantité modérée,1.8 g,en faible quantité,0.9 g,en quantité modérée,,+19%,+21%,+96%,+49%,-40%,-8%,+17%,+7%,+7%,2,+40%,B,+40%,78.2%,13.6%,2.4%,3.4%,1.4%,1.0%,44,,,,,,,,,,,,,
1189,Chipolatas Natures Sans Colorant,3485310020011,,['France'],[],[],?,164,686 kj(164 kcal),10,4,"1,2","0,4",17,"1,7","0,68",E,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",10 g,en quantité modérée,4 g,en quantité modérée,0.4 g,en faible quantité,1.7 g,en quantité élevée,,-31%,-31%,-47%,-45%,+3%,-37%,+10%,-6%,-6%,12,-28%,D,-28%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,"['Viande Française', 'Viande Porcine Française', 'Sans colorants']","['FR 85.082.005 CE', 'Epesses (Vendée, France)']",,,,,,,,,
1190,Cote de porc,0204023019487,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,Rucher du domaine national de chambord,000000048817,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Carpaccio de boeur,2434431025321,,['France'],[],[],?,220,920 kj(220 kcal),16,"2,3",0,0,19,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Fabriqué en France', 'Viande-bovine-francaise']","['FR 49.323.032 CE', ""Saint-Sylvain-d'Anjou (Maine-et-Loire, France)""]",,,,,,,,,
1193,10067687,10067687,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Saucisse sèche supérieure,2602602028079,,['France'],[],[],?,462,1933 kj(462 kcal),"36,6",15,"4,3","3,32","28,8","4,7","1,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Domaine du Moulin de Verdillon,3760172578758,,['France'],[],[],?,?,,?,,?,,?,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Terrine de dinde au poivre vert et champignon,3701178300721,,['France'],[],[],?,155,649 kj(155 kcal),"7,69","2,65","2,42","0,06","19,59","0,94","0,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Soupe tomate celerie,3760201710388,,['France'],[],[],?,14,59 kj(14 kcal),"0,2",0,"1,9","1,1","0,56","0,51","0,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,Stremel Lachs -,4260026564238,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,E,"['Produits de la mer', 'Poissons', 'Saumons']",,,,,,,,,,,,,,,,,,,,,,,96.3%,0.0%,1.4%,1.4%,0.7%,0.2%,24,,,,,,,,,,,,,
1199,Melody pops cola flavour - Chupa Chups,4602606013161,['Chupa Chups'],['France'],[],[],?,382,1598 kj(382 kcal),0,0,94,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Paté au piment d'espelette,0234988020013,,['France'],[],[],?,385,1611 kj(385 kcal),"36,3","12,5","1,4","0,4",13,"0,85","0,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Eier,4035463002397,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['stück'],,,,,,,,,,,,
1202,Thon Germon à l'huile d'olive vierge extra - La Perle des Dieux - 80g,3760148291674,['La Perle des Dieux'],['France'],"['Thon blanc germon frais', ""huile d'olive vierge extra"", 'sel']",[],1137,322,1137 kj(322 kcal),"25,1","4,1","< 0,5","< 0,5",24,"0,5","0,2",E,"['Conserves', 'Produits de la mer', 'Poissons', 'Poissons en conserve', 'Thons', 'Thons en conserve', ""Thons à l'huile"", ""Thons à l'huile d'olive"", 'Thons blancs', 'en:canned-drained-albacore-in-olive-oil']",25.1 g,en quantité élevée,4.1 g,en quantité modérée,0.5 g,en faible quantité,0.5 g,en quantité modérée,+14%,+50%,+26%,+89%,+58%,+24%,+117%,+2%,-46%,-46%,4,-8%,C,-8%,93.6%,0.0%,1.2%,4.4%,0.6%,0.2%,21,,80g,,,"['Boutiques La Perle des Dieux', 'Web']",3,['Saint-Gilles-Croix-de-Vie'],,,,https://www.laperledesdieux.com/thon/597-thon-blanc-germon-a-lhuile-dolive-vierge-extra-80g.html,,['Poisson']
1203,Galette Pur Beurre,3229580021497,,['France'],[],[],?,444,1858 kj(444 kcal),16,10,66,31,5,"0,23","0,092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Single Origin Organic Milk Chocolate,5060561600540,,['France'],[],[],?,574,2402 kj(574 kcal),38,23,50,49,"7,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Granomix veggie,3770002558744,,['France'],[],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,522,2184 kj(522 kcal),32,"5,2",42,15,18,"0,3","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'Végétalien', 'Sans additifs', 'en:palm-oil-free']",,,,,,,,,,
1206,Rouille,3700996900472,,['France'],[],[],?,429,1795 kj(429 kcal),"45,5","3,6","2,2","1,3","1,8","1,85","0,74",D,"['Epicerie', 'Sauces', 'Mayonnaises', 'Sauce rouille', 'Rouille']",45.5 g,en quantité élevée,3.6 g,en quantité modérée,1.3 g,en faible quantité,1.85 g,en quantité élevée,,+3%,+4%,+2%,-12%,-46%,+7%,-32%,+32%,+32%,16,+16%,D,+16%,81.1%,9.7%,5.1%,2.2%,1.9%,0.0%,53,,,,,,,,,,,,,
1207,Roast chicken & stuffing - Waitrose,5000169142400,['Waitrose'],['France'],[],[],?,888,3715 kj(888 kcal),"6,6","0,9","24,8",2,"12,1","0,78","0,312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Snack di mais al gusto pizza,8025579120081,,['France'],[],[],?,527,2205 kj(527 kcal),"29,4",4,60,"1,3","4,9","2,8","1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Cidre Keridic Demi-Sec - 75cl,,['Cidre Keridic'],['France'],['Pur jus de pommes à cidre'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,,?,,?,,?,,,C,"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Cidres', 'Alcools artisanaux', 'Cidres artisanaux', 'Cidres demi-secs']",,,,,,,,,,,,,,,,,,,,,,,31.6%,5.6%,37.9%,16.7%,6.5%,1.8%,53,"['Bouteille', 'Verre']",75 cl,"['Déconseillé à certaines catégories de personnes', 'Déconseillé aux enfants et aux femmes enceintes', 'Pur jus', 'Sans sulfites', 'Fermenté en fût de chêne']",,,3,"['Pays Bigouden', 'Finistère', 'Bretagne', 'France', 'UE', 'Plobannalec Lesconil']",,,,,,
1210,Cidre Keridic Brut - 75cl,,['Cidre Keridic'],['France'],['100% pur jus de pommes à cidre'],[],?,?,,?,,?,,?,,,C,"['Boissons', 'Boissons alcoolisées', 'Produits artisanaux', 'Cidres', 'Alcools artisanaux', 'Cidres artisanaux', 'Cidres demi-secs']",,,,,,,,,,,,,,,,,,,,,,,31.6%,5.6%,37.9%,16.7%,6.5%,1.8%,53,"['Bouteille', 'Verre']",75 cl,"['Déconseillé à certaines catégories de personnes', 'Sans conservateurs', 'Déconseillé aux enfants et aux femmes enceintes', 'Pur jus', 'Sans sulfites', 'Fermenté en fût de chêne']",,,,"['Plobannalec Lesconil', 'UE', 'France', 'Pays Bigouden', 'Finistère', 'Bretagne']",,,,,,
1211,8 briochettes chocolat,0203652015747,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Maasdam,0239919013256,,['France'],[],[],?,358,1498 kj(358 kcal),28,18,"0,5","0,5",23,"1,6","0,64",D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages à pâte pressée non cuite', 'Fromages des Pays-Bas', 'Maasdam']",28 g,en quantité élevée,18 g,en quantité élevée,0.5 g,en faible quantité,1.6 g,en quantité élevée,,+2%,+2%,+2%,-4%,+144%,+170%,-10%,+20%,+20%,16,+11%,D,+11%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,
1213,Revuelto Japonés,8412805112000,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Wienerli,0178000000006,,"['France', 'Suisse']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Stück'],,,,,,,,,,,,
1215,0179000000003,0179000000003,,"['France', 'Suisse']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Paar'],,,,,,,,,,,,
1216,Wienerli 180,0180000000009,,"['France', 'Suisse']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Stück', 'Paar']",,,,,,,,,,,,
1217,Graines bio guarana - Natura concept,1700010209897,['Natura concept'],['France'],[],[],?,?,,?,,?,,?,,,,['Compléments alimentaires'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Commerce équitable']",,,,,,,,,,
1218,Jambon sec des Pyrénées,8413107009999,,['France'],[],[],?,?,,?,,?,,?,,,E,"['Viandes', 'Charcuteries', 'Jambons', 'Jambons crus', 'Jambons secs', 'Jambon sec des Pyrénées']",,,,,,,,,,,,,,,,,,,,,,,81.4%,16.7%,0.3%,0.9%,0.5%,0.3%,7,,,,,,,,,,"['France', 'Pyrénées']",,,
1219,Champignons de Paris émincés - Pronatura,3760074476084,['Pronatura'],['France'],[],[],?,28,117 kj(28 kcal),"0,4","0,1","3,2","0,1","2,4","0,55","0,22",B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Champignons et produits dérivés', 'Champignons', 'Champignons en conserve', 'Champignons de Paris en conserve', 'Champignons de Paris émincés en conserve']",0.4 g,en faible quantité,0.1 g,en faible quantité,0.1 g,en faible quantité,0.55 g,en quantité modérée,,+40%,+43%,+37%,+87%,+293%,-71%,+5%,-11%,-11%,-4,,A,,56.0%,0.0%,0.0%,16.0%,22.9%,5.1%,98,,,,"['FR 40.075.005 CE', 'Castets (Landes, France)']",,,,,,,,,
1220,La Blonde du Chanoine,3770006662027,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,Mejillones en escabeche pequeños de pas rías gallegas,8421251905722,,['France'],[],[],?,190,795 kj(190 kcal),"10,8","1,74",3,0,"19,9","0,65","0,26",D,"['Conserves', 'Produits de la mer', 'Mollusques', 'Moules', 'Moules en conserve', ""Moules à l'escabèche""]",10.8 g,en quantité modérée,1.74 g,en quantité modérée,0 g,en faible quantité,0.65 g,en quantité modérée,,-5%,-5%,-21%,-17%,-4%,-100%,+27%,-52%,-52%,0,-100%,B,-100%,45.9%,19.9%,28.9%,3.5%,0.9%,0.9%,45,,,,,,,,,,,,,
1222,Saumon fumé bio,0263898056157,,['France'],[],[],?,158,661 kj(158 kcal),"67,5","17,5","0,1","0,1","24,51","4,13","1,652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,
1223,Pizza reblochon,0254588012461,,['France'],[],[],?,331,1385 kj(331 kcal),21,12,18,"1,6",17,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,Zeo Peach and Grapefruit - 750ml,5060305060333,,['France'],[],[],?,11,46 kj(11 kcal),0,0,"2,3","2,3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750 ml,,,,,,,,,,,
1225,Kartoffelnussbrot 181,0181000000006,,"['France', 'Suisse']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Framboises,3760115412002,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,Cookie framboise chocolat blanc *4,3276550678366,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Abricot farbela,3770008519060,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'FR-BIO-01']",,,,,,,,,,
1229,Ail moulu,8413900040052,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Marinade Indian curry,3660159355771,,['France'],[],[],?,750,3138 kj(750 kcal),"79,2","13,4","5,6","2,3","2,3","9,7","3,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Point Vert'],,,,,,,,,,
1231,Yaourt framboise passion,1363636359393,,['France'],[],[],?,82,343 kj(82 kcal),"2,1","0,4","11,8","11,3","3,7","0,05","0,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Fresubin,4051895000411,['Fresubin'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Languedoc rosé  bio,3760108242678,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,
1234,Choco boy - Orion,8801117942304,['Orion'],['France'],[],[],?,532,2226 kj(532 kcal),28,16,62,62,5,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Paupiettes de porc cuisinées,3470120005525,,['France'],[],[],?,282,1180 kj(282 kcal),"25,2","8,6","1,1","0,3","12,6",1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,3 Sucettes Poudre Pétillante Les Minions,8435035213668,,['France'],[],[],?,398,1665 kj(398 kcal),0,0,99,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Pinapple Cake,4712070552209,,['France'],[],[],?,476,1992 kj(476 kcal),"25,1","17,6","55,9","27,1","6,6","0,139","0,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Azeite Noval,5601064002396,,['France'],[],[],?,821,3435 kj(821 kcal),"91,2","13,1",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Sablé glacé au citron,3100000020149,,['France'],[],[],?,473,1979 kj(473 kcal),21,13,"63,69","33,5","5,9","0,14","0,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,Pâte a pizza,0203015006238,,['France'],[],[],?,210,879 kj(210 kcal),"0,8","0,2",44,"1,2","7,3",1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,Tablette anis 200g - 200g,3100500120684,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 g,,,,,,,,,,,
1242,Limonade,3193840376699,,['France'],[],[],?,36,151 kj(36 kcal),0,0,9,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Pomme Poire,03359335,,['France'],[],[],?,59,247 kj(59 kcal),"0,5","0,2",12,10,"0,4","0,01","0,004",B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', 'Compotes de pomme', 'Compotes pommes poires']",0.5 g,en faible quantité,0.2 g,en faible quantité,10 g,en quantité modérée,0.01 g,en faible quantité,,-5%,-5%,+53%,+133%,-12%,-19%,+14%,+19%,+19%,-3,,A,,32.9%,28.7%,15.1%,13.7%,7.6%,2.1%,96,,,"['Sans arômes artificiels', 'Sans sucre ajouté']",,,,,,,,,,
1244,L'Arlancois,2206379030831,,['France'],[],[],?,393,1644 kj(393 kcal),"29,7","12,7","5,9","1,45","25,6","2,3","0,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,Tartelette myrtille,,,['France'],[],[],?,?,,?,,?,,?,,,D,"['Tartes', 'Tartelettes', 'Tartelettes aux fruits', 'Biscuit sec nappé aux fruits', 'Tartelettes à la myrtille']",,,,,,,,,,,,,,,,,,,,,,,83.8%,8.2%,3.7%,2.3%,2.0%,0.0%,53,,,,,,,,,,,,,
1246,Aceitunas Sin Hueso 300 GR Ecológicas Almaverde,8034063243854,,['France'],[],[],?,164,686 kj(164 kcal),16,"2,7",0,0,"0,9",4,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,
1247,Eisberg zero wine,5011166018353,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,Mélange sambahia,3663859000941,,['France'],[],[],?,465,1946 kj(465 kcal),18,"6,6","65,9","12,7",8,"1,3","0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,Échine de porc Marinade Kentucky,2418822036868,,['France'],[],[],?,171,715 kj(171 kcal),"9,6",4,"5,1","4,1",16,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,,,,,,,
1250,Huile d'olive vierge extra,3770003123019,,['France'],[],[],?,823,3443 kj(823 kcal),92,12,0,0,0,0,0,D,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",92 g,en quantité élevée,12 g,en quantité élevée,0 g,en faible quantité,0 g,en faible quantité,,-4%,-4%,-4%,-14%,,,,-100%,-100%,6,-2%,C,-2%,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,,,,,,,,,,,
1251,Poivre vert lyophilisé - Cook - 15g,3417960023807,['Cook'],['France'],[],[],?,?,,?,,?,,?,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 g,['Biopartenaire'],,,,,,,,,,
1252,Chicken burger - Prozis,5600499528006,['Prozis'],['France'],[],[],?,136,569 kj(136 kcal),"3,7","0,7","0,2","0,2",24,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Lanzas Fresa Vidal 100 GRS.,8413178123082,,['France'],[],[],?,385,1611 kj(385 kcal),"3,3","1,7",76,46,"3,2","0,48","0,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,Bière du Vercors,3760198300371,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'FR-BIO-10']",,,,,,,,,,
1255,Cheesecake,2030507960499,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,Pains au chocolat,2053000010584,,['France'],[],[],?,299,1251 kj(299 kcal),17,11,30,9,"5,7","0,63","0,252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Pastel de nata,,,['France'],[],[],?,331,1385 kj(331 kcal),13,"6,8",42,32,"4,6","0,5","0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,Parmentier de canard - Ederki,3277510004478,['Ederki'],['France'],[],[],?,148,619 kj(148 kcal),"9,2","3,8","7,1","1,4","9,1","1,2","0,48",D,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats à la volaille', 'Plats au canard', 'Parmentiers de canard']",9.2 g,en quantité modérée,3.8 g,en quantité modérée,1.4 g,en faible quantité,1.2 g,en quantité modérée,,+5%,+5%,+20%,+4%,-26%,-13%,+27%,+54%,+54%,4,+36%,C,+36%,78.8%,12.8%,2.6%,3.3%,1.4%,1.0%,46,,,,,,,,,,,,,
1259,Fromage de chèvre,2865980028011,,['France'],[],[],?,218,912 kj(218 kcal),"16,2","11,3","2,9",2,"14,5","1,2","0,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,La caussenarde,3760254590005,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,"Negrita Bardinet Magnum Rhum Blanc 37,5º",8410490730905,,['France'],[],[],?,?,,?,,?,,?,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,Vin rosé,3760006950071,,['France'],[],[],?,?,,?,,?,,?,,,D,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins rosés']",,,,,,,,,,,,,,,,,,,,,,,46.7%,3.7%,29.6%,13.4%,5.1%,1.4%,45,,,,,,,,,,,,,
1263,Petit Munster Fermier - 200g,3307630900043,,['France'],[],[],?,325,1360 kj(325 kcal),27,"18,4","0,1","0,1","20,5","1,52","0,608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 g,,,,,,,,,,,
1264,Paris Cola,3770013801020,,['France'],[],[],?,36,151 kj(36 kcal),0,0,9,"8,9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,Fêta Grec,2825690020538,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,Filet de Poulet- L'extra Tendre - Le Gaulois,2424503044879,['Le Gaulois'],['France'],[],[],?,95,397 kj(95 kcal),"0,6",0,"1,2",0,21,1,"0,4",D,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",0.6 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,1 g,en quantité modérée,,-27%,-27%,-79%,-100%,+151%,-100%,-8%,+33%,+33%,0,,B,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,,,,,,,,,
1267,Grandes galettes pur beurre,3700238309094,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Highland spring - 12x 500ml,5010459000037,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 x 500 ml,,,,,,,,,,,
1269,Ribs,2237310047953,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Plastique'],,,,,,,,,,,,
1270,Jambon Le Prestige - Migros - 144g,2126646004207,['Migros'],"['France', 'Suisse']",[],[],?,149,623 kj(149 kcal),7,"2,5","1,5",1,20,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Tranche'],144 g,,,['Migros'],,,,,,,,
