,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,quantity,labels,packaging,categories,ingredients_origins,manufacturing,traceability_code,additives,eco_score,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,markets,generic_name,link,palm_ingredients,brand_owner
1118,Poisson Tête Serpent en Saumure - PSP - 454g,3379141804424,['PSP'],['France'],"['Poisson tête serpent', 'sel', 'sucre', 'riz grillé en poudre']",[],?,126,527 kj(126 kcal),"0,9","0,4",9,7,"17,3",14,"5,6",454 g,,"['Bocal', 'Verre', 'métal']","['Conserves', 'Produits de la mer', 'Poissons', 'Poissons en conserve']",,['Vietnam'],,,,['Poisson'],3,0.9 g,en faible quantité,0.4 g,en faible quantité,7 g,en quantité modérée,14 g,en quantité élevée,,-41%,-40%,-94%,-86%,+1006%,+1654%,-14%,+1300%,+1300%,12,+176%,D,+176%,,,,,,,,,Poisson Tête Serpent en Saumure,,,
1119,4 Galettes Fraiches +1 Gratuite,3392440000090,,['France'],[],[],?,154,644 kj(154 kcal),"1,7","0,5",29,"2,2","5,5","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,pain pita - u - 6,02854616,['U'],['France'],[],[],?,?,,?,,?,,?,,,6,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains plats', 'Pains spéciaux', 'Pains Pita']",,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,49.6%,26.4%,15.7%,7.2%,1.0%,0.0%,95,,,,,
1121,Salade Mechouia - Zeutouna - 350g,6191564400444,['Zeutouna'],['France'],[],[],?,190,795 kj(190 kcal),18,0,7,3,"0,8","4,4","1,76",350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,Pasta - Primia,8030582000312,['Primia'],['France'],[],[],?,356,1490 kj(356 kcal),"1,4","0,4","71,5","2,9",13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,5391529120429,5391529120429,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,Yoco - Nestlé,8435257047195,['Nestlé'],['France'],[],[],?,56,234 kj(56 kcal),"1,2","0,8","8,4","8,2","2,8",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,Monoprix,35222439,['Monoprix'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Monoprix'],,,,
1126,Filet mignon fume,2403079037850,,['France'],[],[],?,121,506 kj(121 kcal),"1,7","0,7","0,7","0,7",26,"2,3","0,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,Foie gras entier,3463881030318,,['France'],[],[],?,488,2042 kj(488 kcal),50,23,3,1,7,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,"Crème brûlée, crème glacée au lait frais - Eric Ellen ( artisan glacier ) - 500ml",3760228430108,['Eric Ellen ( artisan glacier )'],['France'],[],[],?,?,,?,,?,,?,,,500ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Ginger,8009980456144,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,3760080521655,3760080521655,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Jus de pomme,3760054210080,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'FR-BIO-01', 'Sans additifs', 'Sans conservateurs']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Mousse au chocolat préparée à ma ferme - Ferme du tout vent - 60g,3700730200387,['Ferme du tout vent'],"['Belgique', 'France']",[],[],?,344,1439 kj(344 kcal),"24,6","14,4","21,8","20,6",8,"0,4","0,16",60g,,,"['Desserts', 'Desserts au chocolat', 'Mousses au chocolat']",,,,,D,,,24.6 g,en quantité élevée,14.4 g,en quantité élevée,20.6 g,en quantité élevée,0.4 g,en quantité modérée,,+26%,+27%,+49%,+43%,-1%,+4%,+35%,+83%,+83%,19,+44%,E,+44%,86.6%,6.7%,1.9%,3.5%,1.0%,0.3%,35,,,,,
1133,Picos elaborados con aceite de oliva virgen extra - Sabores de la Luisiana,8436007401243,['Sabores de la Luisiana'],"['France', 'Espagne']",[],[],?,371,1552 kj(371 kcal),"2,1","0,2",76,"2,1",12,"2,5",1,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Gressins', 'es:Picos de pan']",,,,,B,,,2.1 g,en faible quantité,0.2 g,en faible quantité,2.1 g,en faible quantité,2.5 g,en quantité élevée,,-3%,-3%,-49%,-71%,+5%,-3%,+13%,+18%,+18%,14,+13%,D,+13%,58.5%,23.6%,10.3%,6.6%,0.9%,0.0%,93,,,,,
1134,Fromage pecorino,0200841020070,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,Meat-free Cocktail Sausages - 300g,5021821141500,,['France'],[],"['Végétalien', 'Végétarien']",?,246,1029 kj(246 kcal),"15,1",1,"7,8",1,"20,5","0,9","0,36",300 g,"['Végétarien', 'Végétalien', 'Sans colorants']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,Blåbärssylt - Marjamaan - 385g,6430061070157,['Marjamaan'],"['Finlande', 'France']","['blåbär ', '70%', 'socker', 'vatten', 'geleringmedel ', 'pektin', 'syra ', 'citronsyra']","['Sans huile de palme', 'Végétalien', 'Végétarien']",504,142,504 kj(142 kcal),0,0,34,32,0,0,0,385g,['Sans conservateurs'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Petit-déjeuners', 'Fruits et produits dérivés', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures', 'Confitures de fruits rouges', 'Confitures de myrtilles']",,,,"['E440a - Pectine', 'E330 - Acide citrique']",D,,4,0 g,en faible quantité,0 g,en faible quantité,32 g,en quantité élevée,0 g,en faible quantité,-46%,-35%,-45%,-100%,-100%,-36%,-37%,-100%,-100%,-100%,3,-67%,C,-67%,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,,,,
1137,Fraisier -,3523680401143,,['France'],[],[],?,?,,?,,?,,?,,,,,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Pâtisseries']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,Magret de canard du perigord,3308456381559,,['France'],[],[],?,562,2351 kj(562 kcal),"55,1","18,5","0,3","0,3","16,2","2,3","0,92",,,,"['Viandes', 'Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Volailles', 'Plats à la volaille', 'Plats au canard', 'Canards', 'Magrets de canard']",,,,,E,,,55.1 g,en quantité élevée,18.5 g,en quantité élevée,0.3 g,en faible quantité,2.3 g,en quantité élevée,,+65%,+66%,+88%,+85%,-76%,-55%,-9%,+39%,+39%,27,+47%,E,+47%,81.9%,9.6%,2.1%,2.2%,1.1%,3.1%,28,,,,,
1139,Chips De Maïs Mauve Quinoa Sésame épices Bio 75G Wasi Organics,7756956000023,,['France'],[],[],?,485,2029 kj(485 kcal),"19,5","2,1","68,1",2,"7,1","0,67","0,268",,"['Bio', 'Bio européen', 'Sans gluten', 'en:PE-BIO-149']",,"['Snacks', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de maïs']",,,,,B,,,19.5 g,en quantité modérée,2.1 g,en quantité modérée,2 g,en faible quantité,0.67 g,en quantité modérée,,+0%,+0%,-14%,-28%,+13%,+6%,+11%,-43%,-43%,6,-38%,C,-38%,62.4%,19.7%,7.4%,7.2%,3.4%,0.0%,78,,,,,
1140,Noix de coco morceaux prêt à consommer,0202748023888,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,Demi Reblochon de savoie au lait cru - Fruitières Chabert - 240g,2218216024606,"['Fruitières Chabert', 'Chabert']",['France'],[],[],?,299,1251 kj(299 kcal),25,20,"0,5","0,4",18,"1,4","0,56",240g,['AOP'],['Frais'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de vache', 'Fromages de France', 'Fromages à pâte pressée non cuite', 'Reblochons', 'en:aoc-cheeses', 'en:labeled-cheeses']",,['Haute-Savoie'],"['FR 74.289.050 CE', 'Vallières (Haute-Savoie, France)']",,D,,,25 g,en quantité élevée,20 g,en quantité élevée,0.4 g,en faible quantité,1.4 g,en quantité modérée,,-8%,-7%,-7%,+6%,+36%,+77%,-10%,+4%,+4%,14,-2%,D,-2%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,['Fromageries Chabert'],,http://www.fruitieres-chabert.com/reblochon/fruitier,,
1142,Tuiles pépites saveur citron - Cannelle et bergamote,3532420124228,['Cannelle et bergamote'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Weißwurst,4003505040201,,"['France', 'Allemagne']",[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,Tomme de brebis au fenugrec,0200764023424,,['France'],[],[],?,?,,?,,?,,?,,,,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Produits de montagne', 'Fromages de montagne', 'Fromages de brebis', 'Tommes', 'Tomme de brebis']",,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,
1145,Pain seigle Complet,76913389,,['France'],[],[],?,219,916 kj(219 kcal),"1,2","0,2",41,"1,4","6,7","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,Viande Bovine à griller - Charal Bio - 2Steacks - 286g,0242742033650,"['Charal Bio', 'Charal']",['France'],[],[],?,?,,?,,?,,?,,,2 Steacks - 286g,"['Bio', 'Viande Française', 'Viande-bovine-francaise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,Gommes reglisse calabre,3401560255751,,['France'],[],[],?,323,1351 kj(323 kcal),"0,5","0,5",72,55,"0,9","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,flan bio - ferme durr - 500g,1482720422611,['ferme durr'],['France'],"['Lait entier 80,3%', 'sucre de canne roux 8%', 'oeufs entiers 5,5%', 'caramel 3%', 'amidon de maïs 2%', 'vanille naturelle 1%', 'carraghenanes']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,119,498 kj(119 kcal),"2,6","1,7",21,"10,6","2,8","0,114","0,046",500g,['Bio'],['Pot'],['Produits laitiers'],,,,"['E407 - Carraghénanes', '', 'Risque élevé de sur-exposition']",,['Lait'],4,2.6 g,en faible quantité,1.7 g,en quantité modérée,10.6 g,en quantité modérée,0.114 g,en faible quantité,,-52%,-51%,-86%,-86%,+327%,+160%,-77%,-85%,-85%,3,-71%,C,-71%,,,,,,,,"[""croq'nature""]",,,,
1149,01638013,01638013,,['France'],[],[],?,?,,?,,?,,?,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Filets de poulet fermier Loué - 320g,0217247047693,['loué'],['France'],"[""Pas d'information ou illisible""]",[],?,?,,?,,?,,?,,,320 g,['Label Rouge'],['Barquette'],"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,"['FR 72.168.001 CE', 'Loué (Sarthe, France)']",,D,,,,,,,,,,,,,,,,,,,,,,,,,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,
1151,Vin Pujo - 75cl,3428933456782,['Pujo'],['France'],[],[],?,?,,?,,?,,?,,,75 cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Confit d'oignons -,3760103460923,,['France'],[],[],?,69,289 kj(69 kcal),"1,8","0,2",11,"9,2","1,1","1,1","0,44",,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Aliments à base de fruits et de légumes', 'Produits à tartiner', 'Plantes condimentaires', 'Produits à tartiner salés', 'Légumes et dérivés', 'Pâtes à tartiner végétales', 'Oignons et dérivés', ""Confits d'oignons""]",,,,,,,,1.8 g,en faible quantité,0.2 g,en faible quantité,9.2 g,en quantité modérée,1.1 g,en quantité modérée,,-59%,-59%,+10%,-24%,-69%,-72%,+10%,+76%,+76%,1,-85%,B,-85%,,,,,,,,,,,,
1153,30045217,30045217,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,3838885333787,3838885333787,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,Tomme des pyrenees noires igp,2488000018696,,['France'],[],[],?,346,1448 kj(346 kcal),28,20,"1,5","0,5",22,"1,8","0,72",,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Produits de montagne', 'Fromages de montagne', 'Tommes', 'Tomme des Pyrénées']",,,,,D,,,28 g,en quantité élevée,20 g,en quantité élevée,0.5 g,en faible quantité,1.8 g,en quantité élevée,,-0%,-0%,-1%,+1%,+17%,+54%,+2%,+1%,+1%,16,-1%,D,-1%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,
1156,Jambon,2224061002676,,['France'],[],[],?,147,615 kj(147 kcal),7,"3,5",1,"0,5",20,"1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,18065422,18065422,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,Pain complet,0208070010824,,['France'],[],[],?,366,1531 kj(366 kcal),"2,1","0,4",68,"1,8",14,"1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Spicy satay sauce,76349423,,['France'],[],[],?,286,1197 kj(286 kcal),"20,7","11,7","17,1","16,2","6,8","0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Coupe praliné - E Leclerc - 240g,0201672019684,['E Leclerc'],['France'],[],[],?,?,,?,,?,,?,,,240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,Filet de thon blanc (parpelettes) -,3760054380196,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'FR-BIO-09']",,"['Conserves', 'Produits de la mer', 'Poissons', 'Poissons en conserve', 'Thons', 'Thons en conserve', 'Filets de poissons', ""Thons à l'huile"", ""Thons à l'huile d'olive"", 'Thons blancs', 'Filets de thon']",,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,93.6%,0.0%,1.2%,4.4%,0.6%,0.2%,21,,,,,
1162,Vin rosé - Pansard - 1,3327810000288,['Pansard'],['France'],[],[],?,?,,?,,?,,?,,,1,,,"['Boissons', 'Boissons alcoolisées', 'Vins']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,3436730011073,3436730011073,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,306001,306001,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,Rosé Bandol - La Cadière - 3litres,3331369999993,['La Cadière'],['France'],[],[],?,?,,?,,?,,?,,,3 litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,LEMON & GINGER - Herbal Infusion - Whittard,5022032125280,['Whittard'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Huile Essentielle Citron Bio - 10 ML - Naturesun'arôms,3760080000105,,['France'],[],[],?,?,,?,,?,,?,,,,"['Bio', 'Bio européen', 'FR-BIO-01']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,Fleurs de capres,8411102007576,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,Raisins secs Sultanines - Mamie fée - 125g,3278588653919,['Mamie fée'],['France'],"['raisins secs', 'huile végétale']","[""Pourrait contenir de l'huile de palme"", 'Végétalien', 'Végétarien']",?,299,1251 kj(299 kcal),?,"0,06","79,2","59,2",3,"0,03","0,012",125 g,,['sachet plastique'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Raisins secs', 'Raisins secs Sultanines']",,,,,D,,3,,,0.06 g,en faible quantité,59.2 g,en quantité élevée,0.03 g,en faible quantité,,-4%,-4%,,-55%,+11%,-6%,+7%,-48%,-48%,,,,,37.4%,55.6%,3.3%,1.3%,2.3%,0.0%,44,,,,,
1170,Gâteau de Lune - 180g,3364691364986,,['France'],[],[],?,372,1556 kj(372 kcal),"6,6","2,7",18,18,"5,3","0,2","0,08",180 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,fruits sec - Frinuts - 400g,8410564005670,['Frinuts'],['France'],[],[],?,?,,?,,?,,?,,,400g,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Le Lucciole,8000015001292,,['France'],[],['Sans huile de palme'],?,457,1912 kj(457 kcal),"12,9","2,7","75,9","27,7","8,3","0,67","0,268",,['en:palm-oil-free'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,Gelatina,5602477828016,,['France'],[],[],?,7,29 kj(7 kcal),0,0,0,0,"1,9","0,06","0,024",,['en:gluten-free'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,Rim Grapefruit Sparkeling Water,5281023001235,,['France'],[],[],?,0,0 kj(0 kcal),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1854 hediard paris mini sablés pur beurre au cacao - 35g,3418321264747,['Hediard'],['France'],"['Farine de blé', 'beurre pâtissier ', 'lait', ' 24,2%', 'sucre', 'poudre de cacao7,8%', 'œuf frais', 'sel de mer']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,505,2113 kj(505 kcal),25,16,64,25,"6,4","0,6","0,24",35g,,['boite carton'],"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits sablés']",,,,,C,"['Œufs', 'Gluten', 'Lait']",3,25 g,en quantité élevée,16 g,en quantité élevée,25 g,en quantité élevée,0.6 g,en quantité modérée,,+3%,+3%,+7%,+15%,+2%,-2%,+3%,-12%,-12%,23,+5%,E,+5%,80.5%,11.6%,3.5%,2.3%,2.1%,0.0%,56,,,,,
1176,Queso tetilla,2350241006353,,['France'],[],[],?,322,1347 kj(322 kcal),28,"17,4","0,49","0,48",18,"0,86","0,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2 Pavés de viande bovine - Charal,0292473044616,['Charal'],['France'],[],[],?,476,1992 kj(476 kcal),"2,3","0,8",0,0,23,"0,17","0,068",,"['Viande Française', 'Viande-bovine-francaise']",,['Viandes'],,,,,,,,2.3 g,en faible quantité,0.8 g,en faible quantité,0 g,en faible quantité,0.17 g,en faible quantité,,+112%,+113%,-84%,-85%,-100%,-100%,+20%,-91%,-91%,0,-100%,B,-100%,,,,,,,,,,,,
1178,Pain de maïs tranche - Leclerc - 400g,2020001114313,['Leclerc'],['France'],[],[],?,?,,?,,?,,?,,,400g,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains au maïs']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,"Saucisses de volaille - 0,264kg",2273729032739,,['France'],[],[],?,136,569 kj(136 kcal),"6,2","1,7","0,7","0,7",19,"1,8","0,72","0,264 kg","['Bio', 'Bio européen', 'FR-BIO-01']",,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses de volaille']",,,,,E,,,6.2 g,en quantité modérée,1.7 g,en quantité modérée,0.7 g,en faible quantité,1.8 g,en quantité élevée,,-24%,-25%,-47%,-53%,-44%,+34%,+15%,+1%,+1%,4,-59%,C,-59%,88.4%,6.6%,1.6%,0.9%,0.5%,2.0%,17,,,,,
1180,Chistorra,20657437,,['France'],[],[],?,509,2130 kj(509 kcal),49,16,1,0,16,2,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,X Native,2100020130409,,['France'],[],[],?,368,1540 kj(368 kcal),"2,84","1,73","7,06","3,64","77,47","0,69","0,276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,Whey protein,0702534568369,,['France'],[],[],?,377,1577 kj(377 kcal),"4,2","3,6","4,9","4,9",80,"0,66","0,264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Gelatine - Koala,5603697271200,['Koala'],['France'],[],[],?,29,121 kj(29 kcal),0,0,0,0,0,"0,07","0,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,Melange japonais,2600153018839,,['France'],[],[],?,399,1669 kj(399 kcal),"6,9","1,5","73,3","2,6","10,1","0,85","0,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Spicchi di aglio - Fattoria Sila - 280g,8031424103437,['Fattoria Sila'],['France'],"['aglio 64%', 'olio extravergine di oliva 36%', 'sale', 'aceto', 'rosmarino', 'aromi naturali', 'correttore di acidità: acido citrico', ' Ingredients: garlic 64%', 'extravirgin olive oil 36%', 'salt', 'vinegar', 'rosemary', 'natural flavour', 'acidity regulator', ' citric aci Ingredients: ail 64%', 'huile extraverge doli e 36% sel vinaigre', 'romann', 'aromes naturels', ""correcteur d'acidité: acide citrique"", ' Zutaten: knoblauch 6496', 'natives olivenoel extra 36%', 'salz', 'wen essig rosmarin', 'natuerliche aroma', 'korrektor von saeure:saeure cydrik']",[],?,?,,?,,?,,?,,,280 g,"['en:gluten-free', 'Arômes naturels']",['Bocal'],,['Italie'],['Italie'],,['E330 - Acide citrique'],,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['casa gusto'],,,,
1186,Rillettes - 360g,3700661100138,,['France'],[],[],?,?,,?,,?,,?,,,360 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Riz -  - AAAAA,8855180006241,,['France'],[],[],?,?,,?,,?,,?,,,AAAAA,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Graines', 'Céréales et dérivés', 'Céréales en grains', 'Riz']",,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,79.0%,0.0%,6.4%,11.0%,3.6%,0.0%,74,,,,,
1188,Fast and the Furious,9782324019357,,['France'],[],[],?,471,1971 kj(471 kcal),1,0,"62,5",0,0,0,0,,,,['Non alimentaire'],,,,,,,,1 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,,+121%,+121%,-91%,-100%,+175%,-100%,-100%,-100%,-100%,,,,,,,,,,,,,,,,
1189,Le Gaulois,2431641023611,['Le Gaulois'],['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,caramel au beurre salé - Le mont saint Michel - 45grammes,3663350026396,['Le mont saint Michel'],['France'],[],[],?,?,,?,,?,,?,,,45 grammes,['Fabriqué en Normandie'],['boîte en fer'],"['Snacks', 'Snacks sucrés', 'Confiseries', 'Bonbons', 'Caramels', 'Caramels au beurre salé']",,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,90.3%,5.0%,2.2%,2.0%,0.5%,0.0%,34,['maison du terroir'],,,,
1191,Gelée Royale Airless - 25 G - Dietaroma,3460341501531,['Dietaroma'],['France'],[],[],?,1,4 kj(1 kcal),1,1,1,1,1,1,"0,4",,"['Bio', 'Bio européen', 'FR-BIO-10']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,Barre protéine chocolat,4260196293563,,['France'],[],[],?,379,1586 kj(379 kcal),12,"6,6",38,20,32,"0,4","0,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,Bleu du Vercors sassenage AOP -,2480129011688,,['France'],[],[],?,342,1431 kj(342 kcal),30,"18,6","1,2",0,22,"1,7","0,68",,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte persillée', 'Fromages à pâte persillée français', 'Bleus du Vercors']",,,,,D,,,30 g,en quantité élevée,18.6 g,en quantité élevée,0 g,en faible quantité,1.7 g,en quantité élevée,,-4%,-4%,-2%,-13%,+60%,-100%,+12%,-41%,-41%,16,-14%,D,-14%,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,
1194,"Carotte râpée - Carrefour - 0,246kg",0207668011229,['Carrefour'],['France'],[],[],?,?,,?,,?,,?,,,"0,246 kg",,,"['Plats préparés', 'Légumes préparés', 'Carottes râpées', 'Carottes râpées assaisonnées']",,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,62.4%,0.0%,0.0%,18.7%,12.9%,6.0%,98,['Carrefour'],,,,
