,name,bar_code,brand,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,generic_name,quantity,packaging,manufacturing,nova_score,palm_ingredients,allergens,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,additives,traceability_code,markets,link,ingredients_origins
1481,"Saucisses de campagne - Limoujoux - 1,00kg",3395090064702,['Limoujoux'],,,['France'],"['LIMOUJOUX AUVERGNE SBUCISSES RECETTE SURGELEES CE CE 2E uS - Sc FRANCE l', '""ì 3ts NE RECONGELER UN PRODUIT OECONGELE 21', '11', '2017 Poids net : 1,ÛÛ0kg prix']",[],,,,,,,,,?,,308,,1289 kj(308 kcal),,28,,11,,"0,4",,"0,4",,14,,"1,8",,"0,72",,,,,,,"1,00 kg",,,,,,,,,,,,,,,,,,
1482,Macarons aux amandes - Maison Mercier - 200g,3395250000090,['Maison Mercier'],"['Snacks', 'Desserts', 'Snacks sucrés', 'Biscuits et gâteaux', 'Pâtisseries', 'Macarons']",,['France'],"['Sucre', ""poudre d'amande 27,8%"", ""pate d'amande 19,9% "", 'sucre', 'amandes', 'lactose', 'sucre inverti', 'glucose', 'stabilisant : sorbitol', 'sorbate de potassium', ""blanc d'oeufs "", 'stabilisants : guar', 'xanthane', 'sorbitol', 'levure ', 'E450i', 'E450ii']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",20.8 g,en quantité élevée,0.29 g,en faible quantité,49.4 g,en quantité élevée,0 g,en faible quantité,1717,-3%,?,,1717 kj(410 kcal),-4%,"20,8",+17%,"0,29",-94%,53,-5%,"49,4",-2%,"7,1",-17%,0,-100%,0,-100%,14,-20%,D,-20%,,200 g,['Plastique'],,4,,"['Œufs', 'Lait', 'Fruits à coque']",D,88.9%,5.7%,2.0%,2.2%,1.2%,0.0%,37,"['E420 - Sorbitol', 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition', 'E412 - Gomme de guar', 'E415 - Gomme xanthane', 'E450i - Pyrophosphate de sodium acide', 'E450ii - Diphosphate trisodique']",,,,
1483,Chocolat lemercier,3395250001424,,,,['France'],[],[],,,,,,,,,?,,456,,1908 kj(456 kcal),,"26,8",,"10,9",,"49,2",,"43,2",,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,Friture Lait - Jules O' fourneaux - 150g,3395250003770,"[""Jules O' fourneaux"", 'Maison Mercier']","['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats au lait']",,['France'],"['Sucre', 'beurre de cacao', 'poudre de LAIT entier', 'pâte de cacao', 'émulsifiant : lécithine de SOJA', 'arôme naturel de vanille']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",36.8 g,en quantité élevée,22.2 g,en quantité élevée,50.9 g,en quantité élevée,0 g,en faible quantité,2532,+11%,?,,2532 kj(605 kcal),+10%,"36,8",+7%,"22,2",+13%,"51,2",-1%,"50,9",+4%,"6,8",-5%,~ 0,-100%,0,-100%,27,+6%,E,+6%,,150 g,"['Sachet', 'Plastique', 'Carton']",,4,,"['Lait', 'Soja']",E,84.1%,11.8%,1.2%,2.5%,0.4%,0.0%,24,['E322i - Lécithine'],,['Auchan'],,
1485,Chocolat chaud à l'ancienne,3395250008010,,,,['France'],[],[],,,,,,,,,?,,526,,2201 kj(526 kcal),,"35,1",,"21,2",,"45,6",,"42,1",,"6,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,Oeufs pates de fruits - 200g,3395250008539,,,,['France'],[],[],,,,,,,,,?,,324,,1356 kj(324 kcal),,0,,0,,79,,75,,"0,1",,"0,1",,"0,04",,,,,,,200 g,,,,,,,,,,,,,,,,,,
1487,Sablé au chocolat,3395250008959,,,,['France'],[],[],,,,,,,,,?,,488,,2042 kj(488 kcal),,"28,3",,18,,"50,4",,"26,2",,"5,4",,"0,4",,"0,16",,,,,,,,,,,,,,,,,,,,,,,['Magasins U'],,
1488,Paques au yeux tendres,3395250009291,,,,['France'],[],[],,,,,,,,,?,,562,,2351 kj(562 kcal),,"36,7",,"11,4",,"50,9",,"50,9",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Palets de chocolat - Daniel Mercier,3395250101070,['Daniel Mercier'],,,['France'],[],[],,,,,,,,,?,,498,,2084 kj(498 kcal),,"33,5",,"17,1",,"42,1",,37,,"4,6",,"0,3",,"0,12",,,,,,,,,,,,,,,,,,,,,,,,,
1490,Mendiants Chocolat Noir - Daniel mercier,3395250101148,['Daniel mercier'],,,['France'],[],[],,,,,,,,,?,,537,,2247 kj(537 kcal),,"38,6",,"14,4",,"40,2",,"34,2",,"8,1",,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,
1491,3395250101216,3395250101216,,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Chocolat chaud à la française - Daniel Mercier - 230g,3395250107171,['Daniel Mercier'],"['Boissons', 'Petit-déjeuners', 'Cacao et dérivés', 'Cacaos et chocolats en poudre', 'Boissons instantanées', 'Chocolats en poudre', 'Boissons avec sucre ajouté']",,['France'],"['Sucre', 'pâte de cacao', 'beurre de cacao', 'poudre de lait entier', 'poudre e cacao dégraissée', 'matière grasse laitière', 'émulsifiant : lécithine de soja', 'arôme naturel de vanille']",['Non végétalien'],,,,,,,,,?,,526,+58%,2201 kj(526 kcal),+54%,"35,1",+716%,"21,2",+731%,"45,6",-28%,"42,1",-25%,"6,9",+9%,,,,,,,,,,230 g,"['Bocal', 'Métal']",,4,,"['Lait', 'Soja']",D,75.0%,1.1%,15.1%,5.7%,3.2%,0.0%,52,['E322i - Lécithine'],,,,
1493,Pâte à tartiner - Daniel Mercier,3395250107300,['Daniel Mercier'],,,['France'],[],[],,,,,,,,,?,,540,,2259 kj(540 kcal),,33,,"7,2",,"53,1",,"46,6",,"7,7",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,
1494,Jeu D'échec En Chocolat,3395250108468,,,,['France'],[],[],,,,,,,,,?,,565,,2364 kj(565 kcal),,"38,35",,"23,4",,"45,5",,"34,5",,"6,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,sucettes - Mercier,3395250200049,['Mercier'],,,['France'],[],[],,,,,,,,,?,,562,,2351 kj(562 kcal),,"36,7",,"14,4",,"50,9",,"50,9",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Classique poule noir,3395250206003,,,,['France'],[],[],,,,,,,,,?,,537,,2247 kj(537 kcal),,"31,9",,"7,1",,"54,9",,"50,3",,"8,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,Les Nougatines du Berry,3395250209684,,,,['France'],[],[],,,,,,,,,?,,426,,1782 kj(426 kcal),,"16,2",,"1,6",,"65,1",,"62,8",,"5,6",,0,,0,,,,,,,,,,,,,,,,,,,,,,,['Magasins U'],,
1498,"Préparation à Base De Fruits, Orange Mangue Passion",3395250600061,,,,['France'],[],[],,,,,,,,,?,,245,,1025 kj(245 kcal),,"0,2",,0,,"61,7",,"55,4",,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,confiture fraise framboise groseille,3395250600115,,,,['France'],[],[],,,,,,,,,?,,217,,908 kj(217 kcal),,"0,3",,0,,"49,3",,49,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Valrhona Poudre de cacao 250 g,3395320034468,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,"Valrhona Tanariva, 33%, 20 G",3395320066889,['Valrhona'],,['Pur beurre de cacao'],['France'],"['Sucre', 'beurre de cacao', 'lait entier en poudre', 'fèves de cacao de Madagascar', 'lait écrémé en poudre', 'extrait naturel de vanille', 'émulsifiant ', 'lécithine de soja', 'arôme naturel de vanille']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",,,,,,,,,?,,574,,2402 kj(574 kcal),,37,,23,,51,,49,,"7,6",,"0,19",,"0,076",,,,,,,,,,4,,"['Lait', 'Soja']",,,,,,,,,['E322i - Lécithine'],,,,
1502,Mendiants Noir Et Lait - Bonbons De Chocolat - Valrhona,3395320078653,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,579,,2423 kj(579 kcal),,41,,18,,41,,36,,"8,2",,"0,07",,"0,028",,,,,,,,,,,,,,,,,,,,,,,,,
1503,Bonbons De Chocolat Assortis - Valrhona,3395320079018,['Valrhona'],,,['France'],"['sucr glucose', "" NOISETTES lamelles d'écorces d'ora g!uoose"", 'dextrose', 'AMANDES', ' LAIT entier concent stabifisant', ' O-sorbitoL émulsifiant ', 'lécithine de S avec autres arômes naturels', ' extrait de malt Ooìotarfts ', 'EIOO€ El 71']",[],,,,,,,,,?,,521,,2180 kj(521 kcal),,32,,18,,50,,42,,"5,5",,"0,06",,"0,024",,,,,,,,,,4,,"['Gluten', 'Lait', 'Fruits à coque', 'Soja']",,,,,,,,,['E322i - Lécithine'],,,,
1504,Ballotin De Chocolat Noir - Valrhona,3395320079025,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat']",,['France'],"['Chocolat sans alcool - Alcohol free 7992 FR Bonbons de chocolat assortis Ingrédients sucre fèves de cacao beurre de cacao', ""lameiies d'ecorces d orangez confites poudrées "", ""écorces d'oranges"", ' sucre', ' Sirop de glucose', ' dextrose', ' sirop de glucose', ' eau', ' beurre concentfé LAIT', ' LAIT entier concentre', 'sucre Inverti', "" purée d'abricot "", ""purée d'abricot"", ' sucre', 'antioxydant acide ascoëutque', 'acidifiant acide citrique', ' LAIT entier en poudre', ' purée de cassis NOISETTES AMANDES', ' stabilisant D-sorbltol sucre *oUx émulsifiant ', 'leclthtne de SOJA', ' arôme abricot', ' thé jasmin café', 'extrait naturel de vanille', 'arôme nature: de cassis avec autres arômes naturels extrait de café', ""extrait de malt d'ORGE"", "" agents d'enrobage "", 'maltodextane', 'gomme shellac', "" feuille d'or"", ' colorants ', 'E 100 E 171', "" Presence possible de protéines d'œuf""]",['Non végétalien'],28 g,en quantité élevée,18 g,en quantité élevée,44 g,en quantité élevée,0.03 g,en faible quantité,?,,495,-6%,2071 kj(495 kcal),-6%,28,-12%,18,+3%,53,+1%,44,-7%,"4,7",-20%,"0,03",-80%,"0,012",-80%,25,+2%,E,+2%,,,,,4,,"['Gluten', 'Lait', 'Fruits à coque', 'Soja']",,,,,,,,,,,,,
1505,Valrhona Pralinen-mischung,3395320079049,,,,['France'],[],[],,,,,,,,,?,,508,,2125 kj(508 kcal),,29,,16,,55,,46,,"5,1",,"0,05",,"0,02",,,,,,,,,,,,,,,,,,,,,,,,,
1506,Valrhona Noir Guanaja,3395321005108,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,577,,2414 kj(577 kcal),,42,,26,,36,,32,,"8,3",,"0,03",,"0,012",,,,,,,,,,,,,,,,,,,,,,,,,
1507,"Valrhona Extra Bitter, Couverture Als Callets, 61% Kakao",3395321046576,,,,['France'],[],[],,,,,,,,,?,,572,,2393 kj(572 kcal),,40,,24,,42,,38,,"7,4",,"0,003",,"0,001",,,,,,,,,,,,,,,,,,,,,,,,,
1508,Valrhona Tainori - Grand Cru,3395321055714,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,556,,2326 kj(556 kcal),,39,,38,,"7,1",,"0,01",,"7,1",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
1509,Alpaco 66 Feves,3395321055721,,,,['France'],[],[],,,,,,,,,?,,556,,2326 kj(556 kcal),,39,,24,,37,,27,,"7,6",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,
1510,Valrhona Nyangbo 68%,3395321060855,,,,['France'],[],[],,,,,,,,,?,,549,,2297 kj(549 kcal),,37,,22,,41,,32,,"8,8",,"0,02",,"0,008",,,,,,,,,,,,,,,,,,,,,,,,,
1511,Valrhona-chocolat noir 70%,3395321070250,['Valrhona'],,"['Bio', 'Bio européen', 'Commerce équitable', 'FR-BIO-01', 'Max Havelaar']",['France'],"['fèves de cacao du Pérou*', 'sucre de canne*', 'beurre de cacao*', 'émulsifiant: lécithine de soja', ' Présence possible de fruits à coque', ""protéines de lait et d'œuf"", ' ', '*', "" produits issus de l'Agriculture Biologique"", 'Cettifié par FR', 'BIO-OI', ' Ingrédients conformes aux standards du commerce équitable FairtradeIMax Havelaar', ' fèves de cacao', 'sucre de canne', 'beurre de cacao ', '99', '58% du poids total']",['Non végétalien'],,,,,,,,,?,,568,,2377 kj(568 kcal),,40,,24,,39,,30,,"7,7",,0,,0,,,,,,,,,,4,,"['Œufs', 'Lait']",,,,,,,,,['E322i - Lécithine'],,,,
1512,"Valrhona Caramelia, Karamel-vollmilch Couverture Als Callets, 36% Kakao",3395321070984,['Valrhona'],,,['France'],"['FR CHOCOLAT DE COUVERTURE AU LAIT ', '36% de cacao minimum', 'pur beurre de cacao', ' : sucre', 'beurre de cacao', 'caramel ', 'lait écrémé,lactosérum', 'lait', 'sucre', 'beurre ', 'lait', 'arome', 'lait entier en poudre', 'fèves de cacao', 'émulsifiant : lécithine de soja', ' Présence possible de fruits à coque,fmG coque', ""Protéines d'œuf"", 'gluten et lupin']",['Non végétalien'],,,,,,,,,?,,574,,2402 kj(574 kcal),,38,,23,,50,,50,,"7,4",,"0,42",,"0,168",,,,,,,,,,4,,"['Gluten', 'Lupin', 'Lait']",,,,,,,,,['E322i - Lécithine'],,,,
1513,"Valrhona Schokoladen-stäbchen Eclat Lacte, Vollmilch, 39% Kakao",3395321074579,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,573,,2397 kj(573 kcal),,38,,23,,51,,44,,"7,1",,"0,14",,"0,056",,,,,,,,,,,,,,,,,,,,,,,,,
1514,Coffret De 4 Tablettes Grands Crus Chocolat Noir - Valrhona - 280g,3395328084458,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Assortiments de chocolats']",['Fabriqué en France'],['France'],"['fèves de cacao', 'sucre', 'beurre de cacao', 'lait entier en poudre', 'lait écrémé en poudre', 'émulsifiant ', 'lécithine de soja', '/ extrait naturel de vanille', 'arôme naturel de vanille', ' Présence possible de fruits à coque et gluten']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",40 g,en quantité élevée,24 g,en quantité élevée,38 g,en quantité élevée,0.1 g,en faible quantité,?,,573,+4%,2397 kj(573 kcal),+4%,40,+10%,24,+14%,43,-7%,38,-8%,"7,7",+8%,"0,1",-26%,"0,04",-26%,25,+2%,E,+2%,,280 g,,,4,,"['Gluten', 'Soja']",,,,,,,,,['E322i - Lécithine'],,,,
1515,Valrhona 16 Feine Pralinen Dunkle Schokolade,3395328084540,,,,['France'],[],[],,,,,,,,,?,,473,,1979 kj(473 kcal),,30,,16,,43,,41,,5,,"0,03",,"0,012",,,,,,,,,,,,,,,,,,,,,,,,,
1516,52 Carrés De Chocolat Noir Grands Crus Origine - Valrhona - 260g,3395328116913,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs', 'Assortiments de chocolats']",,['France'],[],[],39 g,en quantité élevée,24 g,en quantité élevée,31 g,en quantité élevée,0 g,en faible quantité,?,,562,+2%,2351 kj(562 kcal),+2%,39,+7%,24,+14%,39,-15%,31,-25%,"7,4",+3%,0,-100%,0,-100%,23,-6%,E,-6%,,260 g,,,,,,E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,,,,,
1517,Le lait - Valrhona,3395328117484,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats au lait']",,['France'],[],[],40 g,en quantité élevée,25 g,en quantité élevée,38 g,en quantité élevée,0.18 g,en faible quantité,?,,580,+5%,2427 kj(580 kcal),+5%,40,+16%,25,+28%,46,-11%,38,-22%,"7,5",+5%,"0,18",-23%,"0,072",-23%,25,-2%,E,-2%,,,,,,,,E,84.1%,11.8%,1.2%,2.5%,0.4%,0.0%,24,,,,,
1518,Tablette El Pedregal Noir,3395328121283,,,,['France'],[],[],,,,,,,,,?,,568,,2377 kj(568 kcal),,39,,23,,42,,37,,"7,6",,"0,02",,"0,008",,,,,,,,,,,,,,,,,,,,,,,,,
1519,Tablette Ampamakia Chocolat Noir De Domaine - Valrhona - 70g,3395328121313,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",['Contient du lait'],['France'],"['cocoo beonsfrom Modogoscor', 'sugor', 'cocoo butter', 'emu\\sifer ', 'vanilla', ' Milk ', 'Made in a facility uses milk', ' This product moy contoin traces of nuts ond gluten', ' Keepin a dry place between 16 and 180C ', '6?640F', ' @ Dunkle Edelplantagenschokolade ', 'mindestens 64% Kakao', 'nur reine Kakaobutter', ' lutoten?', ' Kokoobohnen ous N\\odogoskor', 'ZUCker', 'Kakaobutter', 'Emulgator ', 'Soialedthin', 't Vanille', ' Milch ', 'Hergestellt in einem Betlieb', 'die verwendet', ' Schalenfrüchte und Gluten kônnen vorhonden sein', ' An einem trockenen Olt bei 16 aubewahren', ' @ Mark domaine chokolade ', 'mindst 64% kakaor rent kakaosmoò', ' Ingredienser', ' kakabnwfra emulgotor mellem 16-180C', "" Môrk d'Oklad fran domün "", 'minst 64% kakao', 'kakaosmòr', ' Ingre?lenF', ' mmfindermlôlk', ' ov odi gluten', ' Miôlk ', 'TlWerkgd i']",[],41 g,en quantité élevée,24 g,en quantité élevée,35 g,en quantité élevée,0 g,en faible quantité,?,,571,+3%,2389 kj(571 kcal),+3%,41,+4%,24,+4%,41,+6%,35,+10%,"7,8",+2%,0,-100%,0,-100%,24,+13%,E,+13%,,70 g,,,,,['Lait'],E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,,,,,
1520,Tablette Gran Couva Chocolat Noir De Domaine - Valrhona,3395328121344,['Valrhona'],,,['France'],[],[],,,,,,,,,?,,576,,2410 kj(576 kcal),,41,,25,,40,,35,,8,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Loma Sotavento - Valrhona - 70g,3395328121375,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",,['France'],"['feves de cacao de la République Dominicaine', 'sucre roux', 'beurre de cacao', 'emulsifiant ', 'lecithine de soja', 'vanille', ' Loit ', 'Fabriqué dans un atelier qui utilise du lait', ' Presence possible de fruits a coque et gluten']",[],39 g,en quantité élevée,23 g,en quantité élevée,35 g,en quantité élevée,0.03 g,en faible quantité,?,,558,+0%,2335 kj(558 kcal),+1%,39,-1%,23,-0%,39,+1%,35,+10%,"7,7",+1%,"0,03",-36%,"0,012",-36%,23,+8%,E,+8%,,70 g,,,4,,['Soja'],E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,['E322i - Lécithine'],,,,
1522,Coffret Valrhona Par Christian Lacroix 16 Bonbons De Chocolat Noir - 155g,3395328122495,['Valrhona'],,,['France'],"['fèves de cacao', 'sucre', 'eau', 'sirop de glucose', 'beurre de cacao', 'lait entier concentré', 'beurre concentré ', 'lait', 'sucre inva noisettes', ""café arabica d'Ethiopie"", 'stabilisant: D-sorbitol', 'thé noir parfumé ', 'thé noir', 'pétales de bleuet', 'arôme naturel de bergamote', 'émulsifiant ', 'lécithine de scia', 'pim', ' dlEspelette', 'lait entier en poudre', ""agents d'enrobage "", ' omme shellac', 'maltodextrine', 'extrait naturel de vanille', 'extrait de café', 'colorant ', 'extrait de Paprika', ' Présence possible protéines dloeuf et gluten']",['Non végétalien'],,,,,,,,,?,,473,,1979 kj(473 kcal),,30,,16,,43,,41,,5,,"0,03",,"0,012",,,,,,,155 g,,,4,,"['Gluten', 'Lait']",,,,,,,,,"['E420 - Sorbitol', 'E322i - Lécithine', 'E160c - Extrait de paprika']",,,,
1523,Coffret 16 Chocolats Fins - Valrhona,3395328122525,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat', 'Assortiments de bonbons de chocolat']",['Fabriqué en France'],['France'],"['sucre', 'feves de cacao', 'beurre de cacao', 'lait entier concentré', 'lait entier en poudre', 'sirop de glucose', 'beure concentré ', 'lait', ' Sucre inverti', 'stabilisant: D-sorbitol', 'café', 'sucre roux', 'noisettes', 'émulsifiant ', 'lécithine de soja lait écrémé en poudre', 'extrait naturel de vanille', 'sel', ""extrait de malt d'orge"", 'arôme naturel de vanille', "" Présence possible de protéines d'oeuf""]",['Non végétalien'],35 g,en quantité élevée,21 g,en quantité élevée,41 g,en quantité élevée,0.19 g,en faible quantité,?,,528,-2%,2209 kj(528 kcal),-2%,35,+4%,21,+19%,47,-9%,41,-13%,"5,1",-16%,"0,19",+32%,"0,076",+32%,25,0%,E,0%,,,,,4,,"['Gluten', 'Lait', 'Fruits à coque']",,,,,,,,,"['E420 - Sorbitol', 'E322i - Lécithine']",,,,
1524,Chocolats Noirs de Domaine - Valrhona - 420g e,3395328128046,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs', 'Chocolats noirs extra fin']","['Point Vert', 'Fabriqué en France', 'Pur beurre de cacao']",['France'],"['Fèves de cacao ', 'Trinidad 33 %', 'Madagascar 33 %', 'République Dominicaine 33 %', 'sucre', 'sucre roux', 'beurre de cacao', 'émulsifiant ', 'lécithine de soja', 'extrait naturel de vanille', 'vanille']",[],40 g,en quantité élevée,24 g,en quantité élevée,35 g,en quantité élevée,0.02 g,en faible quantité,?,,568,+2%,2377 kj(568 kcal),+3%,40,+3%,24,+3%,40,+3%,35,+5%,"7,8",+2%,"0,02",-49%,"0,008",-49%,24,+11%,E,+11%,Chocolats Noirs de Domaine,420 g e,"['Carton', 'boîte', 'Plastique']",['France'],4,,['Soja'],E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,['E322i - Lécithine'],,,,"['Afrique', 'Cuba', 'République dominicaine', 'Madagascar', 'Antilles', 'Trinidad']"
1525,Xocopili - Valrhona - 200g,3395328128114,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs', 'Chocolats noirs extra fin']","['Point Vert', 'Pur beurre de cacao']",['France'],"['Chocolat noir ', 'cacao', 'sucre', 'beurre de cacao', 'lécithine de SOJA', 'extrait naturel de vanille', 'mélange d épices 4% ', 'paprika', 'curry', 'cardamome', ""piment d'Espelette"", 'sel 0', '2 %']","['Sans huile de palme', 'Peut-être végétalien', 'Végétarien']",,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,Billes de chocolat noir,200 g,"['Sachet', 'Plastique']",,3,,['Soja'],E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,['E322i - Lécithine'],,,,
1526,Orangette,3395328128336,,,,['France'],[],[],,,,,,,,,?,,439,,1837 kj(439 kcal),,19,,12,,60,,55,,"3,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,Opalys 33% fève 250g - 250g,3395328128510,,,,['France'],[],[],,,,,,,,,?,,604,,2527 kj(604 kcal),,44,,26,,44,,44,,"8,2",,"0,36",,"0,144",,,,,,,250 g,,,,,,,,,,,,,,,,,,
1528,Oeuf sucre assorti 250g - 250g,3395328128527,,,,['France'],[],[],,,,,,,,,?,,375,,1569 kj(375 kcal),,"0,5",,0,,90,,84,,0,,"0,08",,"0,032",,,,,,,250 g,,,,,,,,,,,,,,,,,,
1529,Chocolat noir Nyangbo - Valrhona - 250g,3395328128534,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Chocolats', 'Chocolats noirs']",,['France'],"['Fèves de cacao du Ghana', 'sucre', 'beurre de cacao', 'émulsifiant ', 'lécithine de soja', 'extrait naturel de vanille']","['Sans huile de palme', 'Végétalien', 'Végétarien']",37 g,en quantité élevée,22 g,en quantité élevée,32 g,en quantité élevée,0.02 g,en faible quantité,?,,549,-1%,2297 kj(549 kcal),-1%,37,-6%,22,-5%,41,+6%,32,+1%,"8,8",+15%,"0,02",-57%,"0,008",-57%,23,+8%,E,+8%,Fèves Nyangbo 68 % cacao,250 g,"['Sachet', 'Plastique']",,4,,['Soja'],E,85.3%,9.9%,1.2%,3.2%,0.4%,0.0%,24,['E322i - Lécithine'],,,,['Ghana']
1530,Jivara lactée,3395328129166,,,,['France'],[],[],,,,,,,,,?,,586,,2452 kj(586 kcal),,41,,25,,47,,45,,"7,3",,"0,17",,"0,068",,,,,,,,['Sachet'],,,,,,,,,,,,,,,,,
1531,Fraîcheur truffe guanaja orange,3395328129241,,,,['France'],[],[],,,,,,,,,?,,493,,2063 kj(493 kcal),,32,,19,,42,,37,,"5,8",,"0,05",,"0,02",,,,,,,,,,,,,,,,,,,,,,,,,
1532,Orangette - Valrhona,3395328129326,['Valrhona'],"['Snacks', 'Snacks sucrés', 'Cacao et dérivés', 'Confiseries', 'Confiseries chocolatées', 'Bonbons de chocolat', 'Confiseries aux fruits', 'Fruits enrobés de chocolat', 'Orangettes']",,['France'],[],[],29 g,en quantité élevée,17 g,en quantité élevée,48 g,en quantité élevée,0.01 g,en faible quantité,?,,505,+18%,2113 kj(505 kcal),+18%,29,+61%,17,+53%,50,-16%,48,-5%,"5,9",+65%,"0,01",-75%,"0,004",-75%,26,+18%,E,+18%,,,,,,,,,,,,,,,,,,,,
1533,Chocolat citron lair - Valrhona,3395328129364,['Valrhona'],,,['France'],"['FANTAISIE LAIT Ecotces citron confites enrobees de chocolat au iait Pur beurre de cacao', ' Ingredients sucre', 'cuoes atron confits ', 'écorces de grop de giuccse', 'dextrcc0rc„ de SULFITES', ' 26', '5%', 'beurre de cacao', 'LAIT entier en poudre cacao', ""agents d'enrobage "", 'maltodexmne gomme shellafù', ' ', 'leathtne de SOJA', 'extrait naturei de vanille']",[],,,,,,,,,?,,508,,2125 kj(508 kcal),,28,,18,,59,,57,,"3,9",,"0,11",,"0,044",,,,,,,,,,4,,"['Lait', 'Soja', 'Anhydride sulfureux et sulfites']",,,,,,,,,,,,,
1534,Eclat de valrhona - 200g,3395328129531,['Valrhona'],,,['France'],"['fèves de cacao', 'sucre', 'beurre de cacao', 'émulsifiant ', 'lécithine de SOJA', 'extrait naturel de vanille', ' \rLAIT ', 'Fabriqué dans un atelier qui utilise du lait', ' \rPrésence possible de fruits a coque et gluten']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",,,,,,,,,?,,572,,2393 kj(572 kcal),,40,,24,,42,,38,,"7,4",,"0,01",,"0,004",,,,,,"Bâtonnet de chocolat noir (61% de cacao minimum, pur beurre de cacao).",200 g,,,4,,"['Gluten', 'Lait', 'Soja']",,,,,,,,,['E322i - Lécithine'],,,,
