,name,bar_code,categories,labels,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,quantity,packaging,brand,manufacturing,markets,allergens,nova_score,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,ingredients_origins,link,additives,traceability_code,palm_ingredients,brand_owner
1853,Compote de framboise,8032706976015,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', 'Compotes de framboise']",,['France'],[],[],1 g,en faible quantité,0.01 g,en faible quantité,33 g,en quantité élevée,0.01 g,en faible quantité,?,,157,+134%,657 kj(157 kcal),+135%,1,+206%,"0,01",-88%,33,+126%,33,+148%,1,+139%,"0,01",+1%,"0,004",+1%,8,,C,,,,,,,,,,,,,,,,,,,,,,,
1854,sugo all'arrabiata,8032715241548,,,['France'],[],[],,,,,,,,,?,,104,,435 kj(104 kcal),,"9,09",,0,,4,,"3,9",,"1,6",,"0,6",,"0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Crema di miele al limone,8032715350516,,,['France'],[],[],,,,,,,,,?,,303,,1268 kj(303 kcal),,"0,4",,"0,1",,75,,1,,"0,4",,"0,02",,"0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Pasra senza glutine,8032715386041,,['en:gluten-free'],['France'],[],[],,,,,,,,,?,,349,,1460 kj(349 kcal),,"1,3",,"0,3",,78,,"0,3",,"6,9",,"0,015",,"0,006",,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Pasta Gragnano,8032715810225,,,['France'],[],[],,,,,,,,,?,,356,,1490 kj(356 kcal),,"1,2",,"0,26",,"70,6",,"3,53",,14,,"0,002",,"0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Pate,8032715810447,,,['France'],[],[],,,,,,,,,?,,356,,1490 kj(356 kcal),,"1,2",,"0,26",,"70,6",,"3,53",,14,,"0,002",,"0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Amalfi Lemon - Divino,8032715991634,"['Desserts', 'Surgelés', 'Desserts glacés']",,"['France', 'États-Unis']","['Amalfi lemon: lemon juice ', '19%', 'water', 'sugar', 'fructose-glucose syrup']",[],0 g,en faible quantité,0 g,en faible quantité,16.7 g,en quantité élevée,0 g,en faible quantité,?,,92,-54%,385 kj(92 kcal),-55%,0,-100%,0,-100%,"22,5",-20%,"16,67",-29%,0,-100%,0,-100%,0,-100%,4,-65%,C,-65%,,,['Divino'],,,,4,,,,,,,,,,,,,,,Billion Bay
1860,Natura Amica Faralle Multi -,8032727110306,,,['France'],[],[],,,,,,,,,?,,368,,1540 kj(368 kcal),,"0,18",,"0,07",,"77,5",,"2,7",,12,,"0,005",,"0,002",,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,Tagliatelle al funghi porcini - Pasta Cesare,8032727110498,,['Fabriqué en France'],['France'],"['rAGLlATELLE Al FUNGHI PORCINi Tagliatelle aux cèpes Ingredientil semola di grano duro', 'funghl porcini ', 'B EduflS e relativo gruppo', ' 3% Ingrédients semoule de blé dur', 'cepes ', 'Bobtus EdullS', ' 3% Ingredienten griesmeel van harde tarwe', 'eekhoorntjesbrood ', 'Bobtus Edulis ', ' 3% Produit en Italie Producten uit Italie Distribuè part SNCV FRANCE', 'chemin vert - 94370 Sucy en Brie - France']",[],,,,,,,,,?,,368,,1540 kj(368 kcal),,"0,18",,"0,07",,"77,5",,"2,7",,12,,"0,005",,"0,002",,,,,,,,['Pasta Cesare'],,,,,,,,,,,,,,,,,,,
1862,Specialita' 5 sapori,8032727110801,,,['France'],[],[],,,,,,,,,?,,368,,1540 kj(368 kcal),,"0,18",,"0,07",,4,,"2,7",,12,,"0,078",,"0,031",,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Saluti da taormina,8032727110931,,,['France'],[],[],,,,,,,,,?,,368,,1540 kj(368 kcal),,"0,18",,"0,07",,"77,5",,"2,7",,12,,"0,005",,"0,002",,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Nero di Seppia,8032727111426,,,['France'],[],[],,,,,,,,,?,,368,,1540 kj(368 kcal),,"0,18",,"0,07",,"77,5",,"2,7",,12,,"0,005",,"0,002",,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Pasta del gladiatore,8032727111532,,,['France'],[],[],,,,,,,,,?,,25,,105 kj(25 kcal),,25,,"0,07",,"36,47",,"2,7",,25,,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Miele di limone - Solmielato,8032732210039,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels']","['Bio', 'Bio européen', 'Point Vert', 'IT-BIO-009']","['France', 'Italie']",[],[],0 g,en faible quantité,0 g,en faible quantité,80.3 g,en quantité élevée,0.03 g,en faible quantité,?,,324,+12%,1356 kj(324 kcal),+11%,0,-100%,0,-100%,"80,3",+4%,"80,3",+16%,"0,6",+84%,"0,03",+85%,"0,012",+85%,,,,,,,['Solmielato'],,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,
1867,Miele Limone GR250 Bio Solmiel - Solmielato,8032732210114,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels']",['Bio'],['France'],[],[],0 g,en faible quantité,0 g,en faible quantité,80 g,en quantité élevée,0 g,en faible quantité,?,,324,+12%,1356 kj(324 kcal),+11%,0,-100%,0,-100%,80,+4%,80,+15%,0,-100%,0,-100%,0,-100%,,,,,,,['Solmielato'],,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,
1868,Asparago verde - Naturitalia - 500g,8032732445479,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Frais', 'Légumes tiges', 'Asperges', 'Aliments à base de plantes frais', 'Légumes frais', 'Asperges fraîches', 'Asperges vertes']",,['France'],"['Asparago verde', 'cat 1', 'Cal 16/21']",[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,500 g,"['Film plastique 05', 'Tidyman wastebasket']",['Naturitalia'],,['Dia'],,,A,87.5%,0.0%,0.0%,5.2%,5.7%,1.5%,80,,"['Italie', 'Bosco Mesola']",,,,,
1869,"Gressins ""stirati"" au romarin - TD GRISSINI",8032732650026,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Gressins']",,['France'],[],[],,,1.6 g,en quantité modérée,3 g,en faible quantité,1.7 g,en quantité élevée,?,,439,+4%,1837 kj(439 kcal),+4%,?,,"1,6",-29%,?,,3,+20%,"8,7",-24%,"1,7",-11%,"0,68",-11%,,,,,,,['TD GRISSINI'],,,,,B,58.5%,23.6%,10.3%,6.6%,0.9%,0.0%,93,,,,,,,
1870,Schiacciatine alle olive,8032732650262,,,['France'],[],[],,,,,,,,,?,,401,,1678 kj(401 kcal),,13,,"1,9",,61,,"2,7",,"7,8",,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,Grissini sesamo - Maestro di Modena,8032732650590,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Gressins']",,['France'],[],[],27 g,en quantité élevée,2.4 g,en quantité modérée,2.3 g,en faible quantité,1.3 g,en quantité modérée,?,,538,+28%,2251 kj(538 kcal),+28%,27,+150%,"2,4",+6%,59,-12%,"2,3",-8%,12,+5%,"1,3",-32%,"0,52",-32%,13,+2%,D,+2%,,,['Maestro di Modena'],,,,,B,58.5%,23.6%,10.3%,6.6%,0.9%,0.0%,93,,,,,,,
1872,Creme Balsamique 150 ML Guerzoni,8032738592207,,"['Bio', 'Bio européen', 'IT-BIO-006']",['France'],[],[],,,,,,,,,?,,246,,1029 kj(246 kcal),,"0,5",,"0,5",,57,,50,,"0,7",,"0,08",,"0,032",,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,Pate di olive verde,8032745330601,,,['France'],[],[],,,,,,,,,?,,129,,540 kj(129 kcal),,"13,6",,"1,7",,"0,7",,"0,7",,"0,8",,2,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,GRAN CREMA DI MANDONLA,8032745331462,,['en:gluten-free'],['France'],[],[],,,,,,,,,?,,572,,2393 kj(572 kcal),,39,,8,,44,,44,,"9,9",,"0,33",,"0,132",,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,Pesto siciliano - L'isola Gourmet,8032745332131,,,['France'],"['Sunflower seed oil', 'tomato sauce 24%', 'wine vinegar', 'RICOTTA CHEESE 2%', 'almonds 2%', 'salt', 'garlic', 'basil', 'extra Virgin oil', 'hot pepper']",[],,,,,,,,,?,,391,,1636 kj(391 kcal),,"36,1",,"4,3",,"15,2",,"10,5",,"4,5",,"2,6",,"1,04",,,,,,,,"[""L'isola Gourmet""]",,,"['Lait', 'Fruits à coque']",,,,,,,,,,,,,,,,
1876,Merluzzetti,8032745830026,,,['France'],[],[],,,,,,,,,?,,68,,285 kj(68 kcal),,"0,67",,"0,13",,0,,0,,"17,8",,"0,54",,"0,216",,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Galette,8032749122103,,,['France'],[],[],,,,,,,,,?,,388,,1623 kj(388 kcal),,"1,5",,"0,2",,"84,8",,"0,4",,"7,2",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,Spuma bionda Ilaria zero,8032749752577,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,0,,0,,"0,2",,"0,2",,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,Troiette al basilico,8032749971022,,,['France'],[],[],,,,,,,,,?,,357,,1494 kj(357 kcal),,"1,5",,"0,3",,72,,"2,2",,12,,"0,02",,"0,008",,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,Creamyrisella,8032754340790,,"['Bio', 'Végétarien', 'Végétalien']",['France'],[],"['Végétalien', 'Végétarien']",,,,,,,,,?,,227,,950 kj(227 kcal),,20,,19,,10,,1,,"0,7",,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,Verde Di Riso Con Alghe Nori Ed Ulva Senza Glutine,8032754340912,,,['France'],[],[],,,,,,,,,?,,218,,912 kj(218 kcal),,"19,5",,"17,5",,"8,2",,0,,"0,9",,"1,35",,"0,54",,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,Kasvirasvavalmiste Viip - Verys,8032754341117,,"['Végétarien', 'Végétalien']",['France'],"['préparation à base de Bio SuRice@ 46% ', 'eau', 'riz complet germé 20,896', 'vinaigre de pomme', 'sel', 'eau', 'huile de noix de coco pressée à froid', 'jus de citron', 'feuilles de basilic 0,19%', ' Épaississants: agar-agar', 'gomme arabique', 'gomme de xanthane', 'farine di graine de carroube', 'acide lactique végétale', 'curcuma 0,01 % Arôme naturel']","['Végétalien', 'Végétarien']",,,,,,,,,?,,185,,774 kj(185 kcal),,16,,"13,6",,"8,5",,0,,"0,7",,"1,5",,"0,6",,,,,,,,['Verys'],,,,4,,,,,,,,,,,,"['E406 - Agar-agar', ""E414 - Gomme d'acacia"", 'E415 - Gomme xanthane', 'E270 - Acide lactique']",,,
1883,D902494 De Nigris Balsamic Ketchup,8032754433331,,,['France'],"['Una porcion = 158 Contiene 20 porciones', 'Ingredientes:tomates ', '124gramosporlC0 gramos de kétchup I azécar,vmagre balsamico deM6dena ', '14%', ' vinagredevmo,mostode uva concentrado', 'almidon modificado de sallespecia,extractos de plantas arométics Agitar antes de usaL Una Vez abierto', 'conservar en el frigorifico} consumir antes de 8 semanasConsumÏ preferentemente t an']",[],,,,,,,,,?,,131,,548 kj(131 kcal),,"0,5",,"0,1",,31,,28,,"0,9",,"2,5",,1,,,,,,,,['De Nigris'],,,,,,,,,,,,,,,,,,,
1884,De Nigris Aceto Balsamico Modena Spray,8032754437315,,,['France'],[],[],,,,,,,,,?,,102,,427 kj(102 kcal),,0,,0,,20,,"18,5",,1,,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Vinaigre  Gusto Antico,8032754438633,,,['France'],[],[],,,,,,,,,?,,22,,92 kj(22 kcal),,0,,0,,"0,3",,"0,1",,0,,"0,017",,"0,007",,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,Aubergine,8032754610138,,,['France'],[],[],,,,,,,,,?,,173,,724 kj(173 kcal),,"13,66",,"2,69",,28,,"2,6",,"4,13",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,Tortellini alla Bolognese,8032754611081,,,['France'],[],[],,,,,,,,,?,,189,,791 kj(189 kcal),,"4,71",,"1,8",,28,,"1,54",,"10,38",,"0,32",,"0,128",,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,Maramao,8032755321095,,['en:palm-oil-free'],['France'],[],['Sans huile de palme'],,,,,,,,,?,,426,,1782 kj(426 kcal),,15,,"2,8",,72,,26,,"8,5",,"0,38",,"0,152",,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,8032755322542,8032755322542,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Biscotti ripieni di crema al cacao,8032755322658,,,['France'],[],[],,,,,,,,,?,,479,,2004 kj(479 kcal),,22,,"3,8",,62,,34,,"6,5",,"0,16",,"0,064",,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Cuor di natura bio,8032755322801,,['Bio'],['France'],[],[],,,,,,,,,?,,460,,1925 kj(460 kcal),,"17,2",,"2,2",,"64,5",,"18,7",,"8,3",,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,La Ruita - Tedesci,8032755322818,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",['France'],[],[],,,,,,,,,?,,459,,1920 kj(459 kcal),,?,,"2,7",,?,,19,,"7,3",,"0,8",,"0,32",,,,,,,,['Tedesci'],,,,,,,,,,,,,,,,,,,
1893,Frollini - Fontana,8032755322870,,,['France'],"['Farine de froment ', 'contient du gluten', 'sucre', 'graisse végétale non hydrogénée ', 'huile de palme', 'miel', 'sirop de glucose', 'sel', 'poudres à lever', ""' carbonate acide d'ammonium - carbonate acide de sodium"", 'arômes', ' Peut contenir des traces soja']","['Huile de palme', 'Non végétalien']",,,,,,,,,?,,482,,2017 kj(482 kcal),,"19,4",,"9,5",,69,,25,,7,,"0,9",,"0,36",,,,,,,,['Fontana'],,,['Gluten'],4,,,,,,,,,,,,['E500ii - Carbonate acide de sodium'],,['Huile de palme'],
1894,La losanga,8032755322948,,,['France'],[],[],,,,,,,,,?,,442,,1849 kj(442 kcal),,"14,3",,2,,"67,2",,"21,5",,"7,7",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,iCantuccini,8032755322955,,,['France'],[],[],,,,,,,,,?,,439,,1837 kj(439 kcal),,"12,6",,"7,5",,"71,7",,"39,2",,8,,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Cantucci con mandorle  a écrit des amandes,8032755323112,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits secs', 'Cantucci']",,['France'],[],[],14 g,en quantité modérée,3.8 g,en quantité modérée,36 g,en quantité élevée,0.2 g,en faible quantité,?,,446,+1%,1866 kj(446 kcal),+1%,14,-2%,"3,8",-4%,68,+3%,36,+12%,10,+3%,"0,2",-37%,"0,08",-37%,15,-3%,D,-3%,,,,,,,,C,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,,,,,
1897,Amiconi con panna e cacao,8032755323143,,['en:palm-oil-free'],['France'],[],['Sans huile de palme'],,,,,,,,,?,,468,,1958 kj(468 kcal),,18,,7,,68,,26,,"7,9",,"0,56",,"0,224",,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,"Giocosi Burloni con cereali, cacao e miele - Tedesco Group",8032755323150,,,['France'],"['FR', ' MIEL Ingrédiens: Farine de blé 55 % ', 'contient du gluten', 'sucre', 'huile de palme', 'cacao en poudre 5,8 %', 'amidon de maïs', 'riz soufflé caramélisé 3,6 % ', 'riz', 'sucre', ""extrait de malt d'orge"", 'sel', 'miel 1,6 chocolat ', 'sucre', 'pâte de cacao', 'beurre de caao - cacao 52 % - émulsifiant : lécithine de soja', 'arôme', 'Œufs', 'lait écrémé en poudre', 'apents levants : carbonate de sodium - carbonate d ammonium', 'émulsifiant', ' lécithine de soja', 'arôme', 'sel', ' Peut contenir des traces de Fruits à coque']","['Huile de palme', 'Non végétalien']",,,,,,,,,?,,457,,1912 kj(457 kcal),,16,,"8,2",,69,,21,,8,,"0,24",,"0,096",,,,,,,,['Tedesco Group'],,,"['Œufs', 'Gluten', 'Soja']",4,,,,,,,,,,,,"['E322i - Lécithine', 'E500i - Carbonate de sodium', ""E503i - Carbonate d'ammonium""]",,['Huile de palme'],
1899,Zuccherini,8032755323228,,,['France'],[],[],,,,,,,,,?,,100,,418 kj(100 kcal),,13,,6,,74,,22,,"8,3",,"0,9",,"0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Leggiadri - Tedesco Group,8032755323471,,['en:palm-oil-free'],['France'],[],['Sans huile de palme'],,,,,,,,,?,,458,,1916 kj(458 kcal),,"14,5",,"2,8",,72,,26,,"8,5",,"0,39",,"0,156",,,,,,,,['Tedesco Group'],,,,,,,,,,,,,,,,,,,
1901,Pasticceria Italiana Assortita,8032755323938,,,['France'],[],[],,,,,,,,,?,,506,,2117 kj(506 kcal),,25,,11,,60,,29,,"8,4",,"0,28",,"0,112",,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Oreliete,8032755323969,,,['France'],[],[],,,,,,,,,?,,428,,1791 kj(428 kcal),,10,,"5,9",,76,,41,,"7,4",,"0,14",,"0,056",,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,Guor di natura - tedesco - 300g,8032755324058,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",,"['France', 'Italie']","[""flocons d'avoine* 35% "", 'contient du gluten', 'farine complète de blé x 35% ', 'contient du gluten', 'sucre de canne""', 'huile de tournesol"" 15,7%', 'sirop de glucose*', 'poudres à lever: carbonate acide de sodium', ""carbonate acide d'ammonium"", 'sel', 'arome naturel', 'antioxydant naturel: extrait de romarin', "" Peut contenir des traces d'oeufs"", 'lait', 'soja', 'fruits à coque', ' ""BIOLOGIQUE']",[],17.2 g,en quantité modérée,2.2 g,en quantité modérée,18.7 g,en quantité élevée,0.9 g,en quantité modérée,?,,460,-3%,1925 kj(460 kcal),-3%,"17,2",-17%,"2,2",-78%,"64,5",+1%,"18,7",-37%,"8,9",+37%,"0,9",+53%,"0,36",+53%,14,-29%,D,-29%,300 g,['Dac'],"['Tedesco', 'Piselli', 'cuor di natura']",['Italie'],['Noz'],['Gluten'],4,C,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,['Italie'],,"['E500ii - Carbonate acide de sodium', ""E503ii - Carbonate acide d'ammonium"", 'E392 - Extrait de romarin']",,,
1904,Farine gluten free,8032755848301,,"['en:gluten-free', 'Sans lactose']",['France'],[],[],,,,,,,,,?,,340,,1423 kj(340 kcal),,"0,2",,0,,83,,"1,8",,"2,8",,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Farabella Trofie Rustiche,8032755848653,,['en:gluten-free'],['France'],[],[],,,,,,,,,?,,280,,1172 kj(280 kcal),,1,,0,,62,,"1,4",,"5,2",,"0,2",,"0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Composta mandarini - Albergian,8032764232344,,['Sans sucre ajouté'],['France'],[],[],,,,,,,,,?,,54,,226 kj(54 kcal),,0,,0,,11,,11,,"0,9",,0,,0,,,,,,,,['Albergian'],,,,,,,,,,,,,,,,,,,
1907,100% succo di mirtillo,8032764660765,,,['France'],[],[],,,,,,,,,?,,47,,197 kj(47 kcal),,"0,1",,"0,1",,"10,8",,"10,8",,"0,2",,"0,03",,"0,012",,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,Jus de pomme Mela,8032764661120,,,['France'],[],[],,,,,,,,,?,,70,,293 kj(70 kcal),,"0,4",,"0,4",,"16,56",,"16,56",,"0,14",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Fragola,8032764662141,,,['France'],[],[],,,,,,,,,?,,171,,715 kj(171 kcal),,"0,1",,"0,1",,43,,"39,4",,"1,2",,"0,06",,"0,024",,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Patte,8032764711214,,,['France'],[],[],,,,,,,,,?,,220,,920 kj(220 kcal),,"7,7",,"2,4",,"28,5",,"4,6",,"9,2",,"0,58",,"0,232",,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Sauce tomate - Le Lame,8032771240141,"['Epicerie', 'Sauces', 'Sauces tomate']","['Bio', 'Bio-dynamie', 'Demeter']",['France'],[],[],0.4 g,en faible quantité,0.06 g,en faible quantité,11.4 g,en quantité modérée,0.4 g,en quantité modérée,?,,50,-43%,209 kj(50 kcal),-41%,"0,4",-81%,"0,06",-83%,"11,4",-4%,"11,4",+17%,"0,9",-42%,"0,4",-69%,"0,16",-69%,3,-42%,C,-42%,,,['Le Lame'],,,,,B,48.3%,19.8%,11.8%,11.5%,5.0%,3.5%,91,,,,,,,
1912,Sauce prête Arrabbiata - Le Lame,8032771240332,"['Epicerie', 'Sauces', 'Sauces pour pâtes', 'Sauces tomate', 'Sauces Arrabiata']","['Bio', 'Bio européen', 'Bio-dynamie', 'Demeter', 'IT-BIO-009', 'Entrepreneurs + Engagés']",['France'],"['Tomate*', 'poivron*', ""huile d'olive extra vierge*"", 'oignon*', 'carotte*', 'céleri*', 'câpres*', 'sel marin', 'ail*', 'piment*', ' \r*Biologique/Demeter']","['Sans huile de palme', 'Végétalien', 'Végétarien']",5 g,en quantité modérée,0.8 g,en faible quantité,9.7 g,en quantité modérée,0.7 g,en quantité modérée,?,,86,-20%,360 kj(86 kcal),-15%,5,-23%,"0,8",-3%,"9,7",+51%,"9,7",+83%,"0,9",-44%,"0,7",-36%,"0,28",-36%,6,+52%,C,+52%,,,['Le Lame'],,,['Céleri'],3,B,48.3%,19.8%,11.8%,11.5%,5.0%,3.5%,91,,,,,,,
1913,Tomates pelées - Le Lame,8032771241131,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Tomates et dérivés', 'Tomates', 'Tomates en conserve', 'Tomates pelées']","['Bio', 'Bio-dynamie', 'Demeter']",['France'],[],[],1 g,en faible quantité,0.05 g,en faible quantité,3 g,en faible quantité,0.5 g,en quantité modérée,?,,19,-24%,79 kj(19 kcal),-23%,1,+255%,"0,05",+12%,3,-20%,3,-7%,1,-14%,"0,5",+142%,"0,2",+142%,-3,,A,,,,['Le Lame'],,,,,B,67.0%,0.0%,0.0%,15.7%,13.1%,4.3%,97,,,,,,,
1914,Pesto Roquette - Le Lame,8032771241209,"['Epicerie', 'Sauces', 'Sauces Pesto']","['Bio', 'Bio-dynamie', 'Demeter']",['France'],[],[],47 g,en quantité élevée,8 g,en quantité élevée,1.5 g,en faible quantité,2 g,en quantité élevée,?,,449,+6%,1879 kj(449 kcal),+7%,47,+15%,8,+33%,"1,5",-77%,"1,5",-51%,"4,5",+1%,2,-14%,"0,8",-14%,20,+9%,E,+9%,,,['Le Lame'],,,,,B,77.0%,10.9%,4.6%,4.2%,2.0%,1.4%,56,,,,,,,
1915,Vellutata di pere,8032771314484,,,['France'],[],[],,,,,,,,,?,,10,,42 kj(10 kcal),,"0,11",,"0,1",,"50,9",,49,,"0,45",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Mini Ciappa,8032771480608,,,['France'],[],[],,,,,,,,,?,,437,,1828 kj(437 kcal),,"12,9",,"1,9",,"66,6",,"2,9",,"10,7",,2,,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Ail aux Herbes à l'huile,8032774043312,,,['France'],[],[],,,,,,,,,?,,149,,623 kj(149 kcal),,"0,5",,"0,1",,33,,1,,6,,"1,7",,"0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Tomates sechees a l'huile - I sapori di una volta,8032774044210,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Produits déshydratés', 'Tomates et dérivés', 'Aliments à base de plantes séchées', 'Légumes séchés', 'Tomate séchée', ""Tomate séchée à l'huile""]",,['France'],"['tomates séchées', 'huile de tournesol', ""huile d'olive extra vierge"", 'épices', 'sel', 'antioxydants : E300', ""correcteur d'acidité : E330""]","['Sans huile de palme', 'Végétalien', 'Végétarien']",14.1 g,en quantité modérée,1.39 g,en faible quantité,0 g,en faible quantité,0.2 g,en faible quantité,?,,213,-1%,891 kj(213 kcal),-0%,"14,08",-13%,"1,39",-25%,"23,33",+91%,0,-100%,"5,06",+41%,"0,2",-92%,"0,08",-92%,-5,-202%,A,-202%,,,['I sapori di una volta'],,,,3,E,34.1%,59.8%,3.6%,1.3%,1.0%,0.2%,13,,,,"['E300 - Acide ascorbique', 'E330 - Acide citrique']",,,
1919,Petits piments farcis au thon et câpres à l'huile - Dilillo - 290g - 270g poids net égoutté,8032774045613,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Plats préparés', 'Légumes et dérivés', 'Légumes en conserve', 'Frais', 'Aliments à base de plantes frais', 'Légumes frais', 'Légumes préparés', 'Poivrons', 'Poivrons farcis']",,['France'],"['Petits piments', 'THON', 'CÂPRES', '5%', 'épices,sel', 'huile de tournesol', ""huile d'olive extra vierge"", 'antioxydants: E300', ""correcteur d'avidité: E330""]","['Non végétalien', 'Non végétarien']",30.8 g,en quantité élevée,8 g,en quantité élevée,0 g,en faible quantité,0.6 g,en quantité modérée,?,,314,+84%,1314 kj(314 kcal),+85%,"30,8",+163%,8,+136%,4,-44%,0,-100%,5,+30%,"0,6",-45%,"0,24",-45%,4,-34%,C,-34%,290 g - 270 g poids net égoutté,"['Bocal', 'Verre', 'Convercle', 'Métal']",['Dilillo'],['Italie'],,['Poisson'],3,A,67.3%,0.0%,0.0%,14.4%,14.9%,3.3%,96,,,,"['E300 - Acide ascorbique', 'E330 - Acide citrique']",,,
