,name,bar_code,packaging,categories,sales_countries,ingredients_list,ingredients_analysis,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,quantity,labels,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,brand,additives,palm_ingredients,allergens,nova_score,ingredients_origins,manufacturing,brand_owner,markets,generic_name,traceability_code,link
1641,Huile d'olive extra vierge -,15700018,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,D,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,,,,,,,,,,
1642,Kids Coeur,15711373,,,['France'],[],[],,,,,,,,,?,,491,,2054 kj(491 kcal),,30,,7,,46,,30,,7,,53,,"21,2",,,,,,,"['Bio', 'en:gluten-free']",,,,,,,,,,,,,,,,,,,,
1643,Pur sucre de canne - Mathieu Teisseire,15754653,"['Bouteille', 'Verre']","['Édulcorants', 'Sucres', 'Sucres de canne']",['France'],"['Sucre de canne', 'eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']",,,,,86 g,en quantité élevée,0 g,en faible quantité,1454,-12%,342,-13%,1454 kj(342 kcal),-11%,?,,,,86,-12%,86,-12%,?,,0,-100%,0,-100%,,,,,,"['Sans colorants', 'Sans conservateurs', 'Sans colorants ou conservateurs']",B,87.6%,0.0%,7.4%,3.3%,1.8%,0.0%,81,['Mathieu Teisseire'],,,,2,,,,,Sucre de canne liquide,,
1644,15758105,15758105,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,tart'in crousti,15787832,,,['France'],[],[],,,,,,,,,?,,578,,2418 kj(578 kcal),,38,,8,,46,,44,,"11,2",,"0,08",,"0,032",,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,Aperigauffres - Eugène blond,1588178008664,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,['Eugène blond'],,,,,,,,,,,
1647,Le régal,1588380446124,,,['France'],[],[],,,,,,,,,?,,485,,2029 kj(485 kcal),,"19,2",,6,,"69,7",,"18,4",,"6,9",,"0,45",,"0,18",,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,Savane - Brossard,15805669,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Gâteaux', 'Gâteaux au chocolat', 'Gâteaux marbrés']",['France'],"['Farine de blé 22,7%', 'œufs frais', 'sucre', 'de colza', 'chocolat 7,0% ', 'sucre', 'pâte de cacao', 'beurre de cacao', 'émulsifiant : lécithine de soja', 'arôme naturel de vanille', 'stabilisant : glycérol', 'sirop de sucre inverti cristallisé', 'amidon de blé', 'poudres à lever : diphosphates - carbonates de sodium', ""émulsifiant : mono - et diglycérides d'acides gras"", 'conservateur : sorbate de potassium', 'sel', 'farine de blé malté', 'arôme', ' Présence possible de : arachide', 'fruits à coque', 'lait']","[""Pourrait contenir de l'huile de palme"", 'Non végétalien', 'Peut-être végétarien']",22 g,en quantité élevée,3.5 g,en quantité modérée,27 g,en quantité élevée,0.61 g,en quantité modérée,?,,431,-0%,1803 kj(431 kcal),-0%,22,-5%,"3,5",-30%,52,+4%,27,-3%,"5,2",-9%,"0,61",-8%,"0,244",-8%,15,-10%,D,-10%,,['Sans colorants'],C,81.2%,10.7%,3.9%,2.1%,2.1%,0.0%,55,['Brossard'],"['E322i - Lécithine', 'E422 - Glycérol', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E500 - Carbonates de sodium', ""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition']",,"['Œufs', 'Gluten', 'Lait', 'Fruits à coque']",4,,,,,,,
1649,May tea menthe,15817309,,,['France'],[],[],,,,,,,,,?,,65,,272 kj(65 kcal),,0,,0,,"4,8",,"4,8",,0,,"0,03",,"0,012",,,,,,,,,,,,,,,,['May Tea'],,,,,,,,,,,
1650,Le GAEC de la chataigneraie d'ardèche - 400g,15837387,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,400 g,,,,,,,,,,,,,,,,,,,,,
1651,Crunchips  Goût salé - Intersnack - 135g,15856593,,,['France'],"['Pomme de terre déshydratée 56%', 'huile de tournesol', 'amidon de pomme de terre', 'sel', 'ail', 'oignon', 'arôme naturel ', 'contient DERIVES LAITIERS', 'extrait de levure', 'émulsifiant : mono - et diglycérides d’acides gras', '\r Traces éventuelles de GLUTEN']","[""Pourrait contenir de l'huile de palme"", 'Peut-être végétalien', 'Peut-être végétarien']",,,,,,,,,?,,524,,2192 kj(524 kcal),,30,,3,,57,,"0,9",,"4,9",,"1,4",,"0,56",,,,,,135 g,,,,,,,,,,"['Intersnack', 'Crunchips', 'Vico']","[""E471 - Mono- et diglycérides d'acides gras alimentaires""]",,['Lait'],4,,,,,,,http://www.vico.fr
1652,Chips vitelotte - Système U,15863362,,,['France'],[],[],,,,,,,,,?,,546,,2284 kj(546 kcal),,36,,"3,3",,48,,2,,5,,"1,3",,"0,52",,,,,,,,,,,,,,,,['Système U'],,,,,,,,,,,
1653,Boisson soja,15885708,,,['France'],[],[],,,,,,,,,?,,34,,142 kj(34 kcal),,2,,"0,3",,"0,2",,0,,"3,6",,"0,07",,"0,028",,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,"Thé Vert, Citron intense - Twinings",15887764,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,B,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,"['Twinings', 'Twinings of London']",,,,,,,,,,,
1655,Muesli croustillant miel et sarrasin - Favruchon Bio,15905659,,,['France'],"['céreales* complètes 652% ', ""flocons d'avoine* 50,3%"", 'riz* 14', '8%', ' sucre de canne', 'huile de tournesol* ', 'tournesol* ', 'extrait de romarin*', 'noix de coco* râpée', ""sirop de riz *Ingredients issus de l'agriculture biologique"", ' Engras:a//ergènes', ' Peut contenir des traces de lait el d autre fruitsàcoques', ' WAPPERIGE MUESLI NATUUR ZONDER GLUTEN {redienten : volkoren granen* 65,2% ', 'havervlokken* 50,3%', 'Éuiker* zonnebloemolie* ', 'zonnebloem*', 'antioxidant: geraspte kokosnoot* rijstsiroop* ', 'rediénten afkomstig Uit de biologische landbouw vet: allergeen', ' Kan sporen bevaften van melk en van notent']",[],,,,,,,,,?,,449,,1879 kj(449 kcal),,14,,"1,3",,74,,20,,"6,3",,"0,03",,"0,012",,,,,,,"['Bio', 'en:gluten-free']",,,,,,,,,['Favruchon Bio'],['E392 - Extrait de romarin'],,['Gluten'],,,,,,,,
1656,Dattes - Rapunzel,15971760,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Dattes']",['France'],[],[],0.4 g,en faible quantité,0 g,en faible quantité,64 g,en quantité élevée,0.09 g,en faible quantité,?,,294,-1%,1230 kj(294 kcal),-2%,"0,4",+41%,0,-100%,65,-6%,64,+9%,"1,9",-12%,"0,09",+315%,"0,036",+315%,7,+43%,C,+43%,,,C,88.3%,0.0%,4.7%,3.6%,3.3%,0.0%,57,['Rapunzel'],,,,,,,,,,,
1657,Chokladkrokant Bredbar - Ikea - 400g,1602501330007,"['Pot', 'Plastique']","['Produits à tartiner', 'Petit-déjeuners', 'Produits à tartiner sucrés', 'Pâtes à tartiner', 'Pâtes à tartiner au chocolat']",['France'],"['Sucre', 'huiles végétales ', 'huile de colza', 'huile de palme', 'lait écrémé en poudre', 'sirop de glucose', 'cacao maigre en poudre ', '4%', 'lactosérum en poudre', 'lactose', 'beurre', 'émulsifiant ', 'E322', 'colorant ', 'E150a', 'arôme', 'sel']","['Huile de palme', 'Non végétalien', 'Peut-être végétarien']",33 g,en quantité élevée,8.3 g,en quantité élevée,59 g,en quantité élevée,0.2 g,en faible quantité,2300,+2%,?,,2300 kj(550 kcal),+1%,33,-3%,"8,3",+6%,61,+20%,59,+27%,"2,8",-57%,"0,2",+80%,"0,08",+80%,24,+17%,E,+17%,400 g,['Fabriqué en Belgique'],,,,,,,,,['Ikea'],"['E322 - Lécithines', 'E150a - Caramel E150a']",['Huile de palme'],['Lait'],4,,['Belgique'],,['Ikea'],Pâte à tartiner au goût de chocolat aux éclats de caramel,,http://www.ikea.com/fr/fr/wood_declaration/chokladkrokant-bredbar-pate-tartiner-gout-chocolat-caramel__60250133.pdf
1658,"Ekologisk Gurka Inlagd - IKEA - 330g (drained 185g), 370ml",1602553810007,"['jar - glass', 'lid - metal']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Pickles', 'Légumes et dérivés', 'Légumes en conserve', ""Pickles d'origine végétale"", 'Pickles de légumes', 'Pickles de concombres', 'Cornichons']","['Finlande', 'France', 'Portugal', 'Espagne', 'Suède', 'Royaume-Uni']","['Gherkins* ', '48 %', 'vinegar*', 'cane sugar*', 'mustard seeds*', 'natural flavouring*']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",0.5 g,en faible quantité,0 g,en faible quantité,19 g,en quantité élevée,1.6 g,en quantité élevée,?,,88,+226%,368 kj(88 kcal),+244%,"0,5",+69%,0,-100%,20,+481%,19,+628%,"0,7",-31%,"1,6",-7%,"0,64",-7%,7,+223%,C,+223%,"330 g (drained 185 g), 370 ml","['Bio', 'Bio européen', 'Agriculture non UE', 'DE-ÖKO-001', 'Agriculture UE', 'Agriculture UE/Non UE', 'Fabriqué en Allemagne']",,,,,,,,,['IKEA'],,,['Moutarde'],4,,['Germany'],,['IKEA'],"Organic pickled gherkins, sliced",,
1659,Godis paskkyckling - Ikea,1602603110002,,,['France'],"['Sucre', 'sirop de glucose- wctose', 'eau', 'gélatine ', 'de porc', ""correc- Fur d'acidité "", 'E330', 'arômes', 'huile de noix de coco', ""agent d'enrobage "", 'cire de carnauba', 'E171', 'EIOO', ' conservation : Conserver dans un en- droit frais et sec']","['Non végétalien', 'Non végétarien']",,,,,,,,,?,,372,,1556 kj(372 kcal),,0,,0,,86,,71,,"4,3",,0,,0,,,,,,,,,,,,,,,,['Ikea'],"['E428 - Gélatine', 'E330 - Acide citrique', 'E903 - Cire de carnauba', 'E171 - Oxyde de titane']",,,4,,,,,,,
1660,Boisson jus de fruit poire - Ikea - 600ml,1603118860000,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,600 ml,,,,,,,,,,['Ikea'],,,,,,,,,,,
1661,Amandes grillées pauvres en sel - Ikea - 60g,1603405440007,['Plastique'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Fruits à coques et dérivés', 'Fruits à coques', 'Amandes', 'Amandes grillées']",['France'],"['Amandes grillées', 'sel ', '0,3%']","['Sans huile de palme', 'Végétalien', 'Végétarien']",53 g,en quantité élevée,4.1 g,en quantité modérée,4.9 g,en faible quantité,0.3 g,en quantité modérée,2559,-2%,?,,2559 kj(612 kcal),-2%,53,+1%,"4,1",-7%,10,-22%,"4,9",-13%,21,-4%,"0,3",-64%,"0,12",-64%,3,-30%,C,-30%,60g,"['Peu ou pas de sel', 'Peu de sel', 'Allégé en sel']",E,96.4%,0.5%,1.0%,1.5%,0.7%,0.0%,11,['Ikea'],,,['Fruits à coque'],3,,,,['Ikea'],,,
1662,16019574,16019574,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,,,,,,,,,,,,,,,,,
1663,16038476,16038476,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,Madeleine pur beurre,16038875,,"['Biscuits et gâteaux', 'Gâteaux', 'Gâteaux au chocolat', 'Madeleines', 'Madeleines au chocolat']",['France'],[],[],28 g,en quantité élevée,16 g,en quantité élevée,24 g,en quantité élevée,0.92 g,en quantité modérée,?,,459,+3%,1920 kj(459 kcal),+3%,28,+19%,16,+140%,45,-14%,24,-15%,"6,9",+21%,"0,92",+21%,"0,368",+21%,24,+30%,E,+30%,,,D,82.9%,10.9%,2.4%,2.5%,1.3%,0.0%,39,,,,,,,,,,,,
1665,Jus d'orange,16095348,,,['France'],[],[],,,,,,,,,?,,41,,172 kj(41 kcal),,"0,5",,0,,"18,8",,"17,4",,"1,4",,"0,1",,"0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Saumon sauvage de la baltique,161250041,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,Miel de lavande saint 500g - Ruchers De Trevaresse - 500g,1617002025000,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de lavande']",['France'],['du rniel du miel et aucun melènge a c*autres miels'],[],1 g,en faible quantité,1 g,en faible quantité,1 g,en faible quantité,1 g,en quantité modérée,?,,1,-100%,4 kj(1 kcal),-100%,1,+558%,1,+1078%,1,-99%,1,-98%,1,+190%,1,+3233%,"0,4",+3233%,,,,,500 g,['Bio'],B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,['Ruchers De Trevaresse'],,,,,,,,,,,
1668,Gache au beurre,16135402,,,['France'],[],[],,,,,,,,,?,,360,,1506 kj(360 kcal),,15,,10,,53,,13,,"7,5",,"1,1",,"0,44",,,,,,,"['Sans additifs', 'Sans colorants', 'Sans conservateurs']",,,,,,,,,,,,,,,,,,,,
1669,Monique Ranou,16137653,,,['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,['Monique Ranou'],,,,,,,,,,,
1670,Haricots verts coupés - Saint Eloi,16143711,,,['France'],[],[],,,,,,,,,?,,99,,414 kj(99 kcal),,"0,5",,"0,1",,"2,4",,"1,8",,"1,4",,"0,75",,"0,3",,,,,,,['Bio'],,,,,,,,,['Saint Eloi'],,,,,,,,,,,
1671,Miel de citronnier - Bona Mel,16169593,,"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', ""Miels d'agrumes"", 'Miels de citronnier']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,B,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,['Bona Mel'],,,,,,,,,,,
1672,Graines de salade - Bonduelle,16191983,,,['France'],[],[],,,,,,,,,?,,129,,540 kj(129 kcal),,5,,"1,7",,16,,3,,"3,5",,"0,8",,"0,32",,,,,,,,,,,,,,,,['Bonduelle'],,,,,,,,,,,
1673,Macarons des Baronnies - La Petite Fabrique Provençale - 160g,16333301,,"['Desserts', 'Biscuits et gâteaux', 'Pâtisseries', 'Macarons']",['France'],"['Sucre', 'amandes 41%', ""blancs d'oeufs"", 'miel de Provence IGP', 'extrait pur de vanille']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",23.7 g,en quantité élevée,2 g,en quantité modérée,47.7 g,en quantité élevée,0.1 g,en faible quantité,?,,466,+9%,1950 kj(466 kcal),+10%,"23,7",+33%,2,-56%,"48,7",-12%,"47,7",-5%,"12,1",+41%,"0,1",-30%,"0,04",-30%,15,-15%,D,-15%,160 g,['Sans gluten'],D,88.9%,5.7%,2.0%,2.2%,1.2%,0.0%,37,['La Petite Fabrique Provençale'],,,"['Œufs', 'Fruits à coque']",3,,,,,,,
1674,Mixed Nuts - Alesto,16333545,,,['France'],[],[],,,,,,,,,?,,625,,2615 kj(625 kcal),,"56,5",,"6,5",,"7,5",,5,,18,,"0,01",,"0,004",,,,,,,,,,,,,,,,['Alesto'],,,,,,,,,,,
1675,Palet pepites de chocolat - Gerblé,16347656,,,['France'],[],[],,,,,,,,,?,,819,,3427 kj(819 kcal),,"8,4",,"3,7",,28,,"0,1",,"1,9",,"0,1",,"0,04",,,,,,,['en:gluten-free'],,,,,,,,,['Gerblé'],,,,,,,,,,,
1676,Fleur du maquis,16365674,,,['France'],[],[],,,,,,,,,?,,335,,1402 kj(335 kcal),,"27,5",,"15,09",,"2,8",,"0,5",,"18,3",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,Infusion en gelée à l'aloe vera,16369315,,,['France'],[],[],,,,,,,,,?,,242,,1013 kj(242 kcal),,0,,0,,"55,2",,"51,46",,"0,2",,"0,085",,"0,034",,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,Dattes - Dégeler Nour - 350g,16371774,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Fruits', 'Dattes', 'Dattes Deglet Nour']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,350 g,"['Sans sucre ajouté', 'Sans conservateurs']",C,88.3%,0.0%,4.7%,3.6%,3.3%,0.0%,57,['Dégeler Nour'],,,,,,,,,,,
1679,Muesli Croustillant Fruits et Graines Anciennes,16376542,,,['France'],[],[],,,,,,,,,?,,444,,1858 kj(444 kcal),,17,,"1,8",,59,,16,,11,,"0,26",,"0,104",,,,,,,['Bio'],,,,,,,,,,,,,,,,,,,,
1680,Cookies tout chocolat - Casino,16397934,,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits', 'Biscuits au chocolat']",['France'],[],[],23 g,en quantité élevée,6.6 g,en quantité élevée,37 g,en quantité élevée,1.3 g,en quantité modérée,?,,504,+2%,2109 kj(504 kcal),+2%,23,-2%,"6,6",-44%,66,+6%,37,+14%,"6,1",-7%,"1,3",+136%,"0,52",+136%,25,+17%,E,+17%,,,D,84.4%,9.1%,2.7%,2.2%,1.6%,0.0%,46,['Casino'],,,,,,,,['Casino'],,,
1681,"16 mini nems - poulet, menthe, légumes, coriandre - Cuisine Evasion",16465565,,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats à la volaille', 'Plats au poulet', 'Nems', 'Nems au poulet']",['France'],"['Mini-nems au poulet ', '80g', ': eau', 'farine de riz', 'oignon', 'viande de poulet ', 'origine France*', ' 5,2%', 'vermicelle de pois réhydraté', 'carotte', 'germe de haricot mungo', 'protéine de soja', 'champignon noir réhydraté', 'oignon déshydraté', 'huile de tournesol', 'sel', 'fécule de manioc', 'menthe 0,2%', 'arôme naturel ', 'contient : gluten', 'oeuf', 'caramel ', 'eau', 'sucre', 'poivre', ' Mini-nems aux légumes ', '80 g', ': eau', 'farine de riz', ""châtaigne d'eau 4%"", 'chou vert 3,3%', 'carotte 2,8%', 'vermicelle de pois réhydraté', 'oignon déshydraté', 'poireau 1,7%', 'champignon noir réhydraté 1,7%', 'protéine de soja', 'coriandre 1,5%', 'fécule de manioc', 'oeuf entier en poudre', 'huile de tournesol', 'citronnelle 0,5%', 'sel', ""pulpe d'ail"", ""blanc d'oeuf en poudre"", 'gingembre 0,06%', ' Sauce nuoc mâm ', '40g', ': eau', 'sucre', 'nuoc mâm 14% ', 'poisson', 'sel', 'eau', ""vinaigre d'alcool"", 'sel', ' Produit élaboré dans un atelier qui utilise : gluten', 'crustacés', 'moutarde', 'sésame', "" *Issue d'animaux nés"", 'élevés et abattus en France']","['Non végétalien', 'Non végétarien']",9 g,en quantité modérée,1 g,en faible quantité,2 g,en faible quantité,1 g,en quantité modérée,?,,217,+8%,908 kj(217 kcal),+10%,9,+14%,1,-21%,26,+14%,2,-24%,7,-2%,1,-21%,"0,4",-21%,0,-100%,B,-100%,,,C,62.8%,18.1%,4.7%,5.0%,2.0%,7.4%,57,['Cuisine Evasion'],,,"['Œufs', 'Poisson', 'Gluten']",4,,,,,,,
1682,PEACETANBUL,16467361,,,['France'],[],"['Végétalien', 'Végétarien']",,,,,,,,,?,,36,,151 kj(36 kcal),,0,,0,,"8,9",,"8,9",,0,,"0,02",,"0,008",,,,,,,"['Végétarien', 'Végétalien', 'Fabriqué en Allemagne']",,,,,,,,,,,,,,,,,,,,
1683,Asperges vertes miniatures - Gustadéa,16467939,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Légumes tiges', 'Asperges', 'Asperges en conserve']",['France'],"['Asperges vertes', 'eau', 'sel']","['Sans huile de palme', 'Végétalien', 'Végétarien']",0.5 g,en faible quantité,0.1 g,en faible quantité,1.2 g,en faible quantité,1 g,en quantité modérée,?,,18,-5%,75 kj(18 kcal),-1%,"0,5",+117%,"0,1",+116%,"1,4",-26%,"1,2",-2%,"1,8",+13%,1,+23%,"0,4",+23%,-2,,A,,,,C,63.9%,17.1%,7.8%,4.4%,4.6%,2.3%,58,['Gustadéa'],,,,3,,,,,,,
1684,Cookies - Arizona,16507738,,,['France'],"['Farine de froment ', 'blé', 'chocolat blanc ', 'sucre', 'lait entier en poudre', 'beurre de cacao', 'lait écrémé en poudre', 'émulsifiants : lécithine ', 'soja', ' huiles végétales ', 'palme', 'tournesol', 'sucre', 'raisin secs', 'cranberry ', 'farine d avoine', 'compote d’avoine et de pommes ', 'sucre', 'raisin secs', 'pommes séchées', 'sirop de glucose', 'raisin de Corinthe', 'amidon de maïs modifié', 'poudre de jus de citron séché', 'arôme naturel', ' sirop de glucose-fructose', 'poudre à lever : E450,E500', ' sel', 'arôme naturel', 'colorant : caramel ordinair', ' Peut contenir dB traces de à coque', 'de lupin et d’œuf']","['Huile de palme', 'Non végétalien']",,,,,,,,,?,,489,,2046 kj(489 kcal),,23,,12,,65,,43,,"4,6",,"0,58",,"0,232",,,,,,,,,,,,,,,,['Arizona'],"['E322i - Lécithine', 'E450 - Diphosphates', '', 'Risque élevé de sur-exposition', 'E500 - Carbonates de sodium', 'E150 - Caramel']",['Huile de palme'],"['Gluten', 'Avoine', 'Soja']",4,,,,,,,
1685,Pur jus orange avec pulpe - Auchan,16523364,,"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits', 'Jus et nectars', 'Jus de fruits', ""Jus d'orange"", 'Jus de fruits pur jus', ""Jus d'orange pur jus""]",['France'],[],[],0.1 g,en faible quantité,0 g,en faible quantité,9.5 g,en quantité élevée,0.03 g,en faible quantité,?,,44,+2%,184 kj(44 kcal),+1%,"0,1",-43%,0,-100%,10,+3%,"9,5",+4%,"0,7",+11%,"0,03",+237%,"0,012",+237%,4,+34%,C,+34%,,,D,58.5%,3.8%,10.1%,20.0%,6.0%,1.7%,51,['Auchan'],,,,,,,,['Auchan'],,,
1686,Fat burner - Jardin Bio,16539335,,,['France'],[],[],,,,,,,,,?,,1,,4 kj(1 kcal),,1,,1,,1,,1,,1,,1,,"0,4",,,,,,,"['Bio', 'Agriculture UE/Non UE']",,,,,,,,,['Jardin Bio'],,,,,,,,,,,
1687,Pain complet aux graines de tournesol - Mestemacher,16546337,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains aux graines de tournesol']",['France'],[],[],4.1 g,en quantité modérée,0.5 g,en faible quantité,4 g,en faible quantité,1.3 g,en quantité modérée,?,,210,-17%,879 kj(210 kcal),-15%,"4,1",-18%,"0,5",-20%,"32,3",-17%,4,+70%,"6,2",-17%,"1,3",-2%,"0,52",-2%,4,+26%,C,+26%,,['Sans conservateurs'],,,,,,,,,['Mestemacher'],,,,,,,,,,,
1688,Salade chou rouge - Pierre Martinet,16565035,,,['France'],[],[],,,,,,,,,?,,384,,1607 kj(384 kcal),,"6,8",,"0,5",,"5,8",,"5,8",,1,,"1,1",,"0,44",,,,,,,,,,,,,,,,['Pierre Martinet'],,,,,,,,,,,
1689,Lulu l'ourson,16566335,,,['France'],[],[],,,,,,,,,?,,396,,1657 kj(396 kcal),,16,,"3,3",,58,,31,,"6,1",,"0,8",,"0,32",,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,Chocolat noir dessert - Alter Eco,16593435,,,['France'],[],[],,,,,,,,,?,,557,,2330 kj(557 kcal),,35,,21,,54,,50,,"3,7",,0,,0,,,,,,,"['Bio', 'Commerce équitable', 'Fabriqué en Suisse', 'Max Havelaar']",,,,,,,,,['Alter Eco'],,,,,,,,,,,
1691,Fruits Gourmands A.C.E,16598669,,,['France'],[],[],,,,,,,,,?,,48,,201 kj(48 kcal),,"0,1",,0,,"11,6",,"10,4",,"0,2",,"0,025",,"0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,Sauce pomme de terre,1660995004651,,,['France'],[],[],,,,,,,,,?,,372,,1556 kj(372 kcal),,"38,8",,"2,9",,"5,1",,"2,7",,"0,6",,"1,9",,"0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,Thé Hibiscus - Lord Nelson,16607036,,,['France'],[],[],,,,,,,,,?,,2,,8 kj(2 kcal),,2,,2,,"0,6",,"0,2",,0,,,,,,,,,,,"['Bio', 'Bio européen']",,,,,,,,,['Lord Nelson'],,,,,,,,,,,
1694,Brouilly - Château des loges - 1,16608382,,"['Boissons', 'Boissons alcoolisées', 'Vins', 'Vins français', 'Brouilly']",['France'],[],[],,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,1,,C,46.9%,6.6%,27.8%,12.7%,4.8%,1.3%,43,['Château des loges'],,,,,['France'],,,,,,
1695,Noir amande entieres,16613683,,,['France'],[],[],,,,,,,,,?,,574,,2402 kj(574 kcal),,38,,16,,"43,1",,"37,3",,"10,3",,"0,01",,"0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Vegetable & noodle soup - Natur Compagnie,16630451,,,['France'],['255ml'],['Sans huile de palme'],,,,,,,,,?,,76,,318 kj(76 kcal),,"0,7",,"0,3",,"14,6",,"1,9",,"2,4",,"1,1",,"0,44",,,,,,,"['Bio', 'Bio européen', 'DE-ÖKO-001', 'en:palm-oil-free']",,,,,,,,,['Natur Compagnie'],,,,,,,,,,,
