,name,bar_code,labels,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_energy_tr,nutriment_fat_tr,nutriment_saturated-fat_tr,nutriment_carbohydrates_tr,nutriment_sugars_tr,nutriment_proteins_tr,nutriment_salt_tr,nutriment_sodium_tr,brand,eco_score,categories,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_energy_tr_diff,nutriment_fat_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,quantity,traceability_code,packaging,ingredients_origins,manufacturing,link,markets,allergens,brand_owner,additives,nova_score,generic_name,producer_info,origin_detail
1322,Chorizo rustique sous vide - Keesbo,00456579,,['France'],[],[],?,376,1573 kj(376 kcal),23,8,"4,1","1,5",37,"4,5","1,8",['Keesbo'],,"['Viandes', 'Charcuteries', 'Saucissons']",23 g,en quantité élevée,8 g,en quantité élevée,1.5 g,en faible quantité,4.5 g,en quantité élevée,,-3%,-3%,-25%,-33%,+90%,+13%,+47%,+7%,+7%,21,-10%,E,-10%,,,,,,,,,,,,,,,,,,,,,
1323,Pâtes sarrasin - Saveurs attitudes,3299430060426,"['Bio', 'Bio européen', 'Sans gluten', 'Agriculture non UE', 'Agriculture UE', 'Agriculture UE/Non UE']",['France'],[],[],?,354,1481 kj(354 kcal),"4,4","0,8",62,"2,2",19,"0,2","0,08",['Saveurs attitudes'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires', 'Pâtes de sarrasin']",4.4 g,en quantité modérée,0.8 g,en faible quantité,2.2 g,en faible quantité,0.2 g,en faible quantité,,+1%,+1%,+69%,+37%,-10%,+11%,+54%,+120%,+120%,-1,,A,,,,,,,,,,,,,,,,,,,,,,
1324,Comté bio - JuraFlore,2285475031355,"['Bio', 'Bio européen', 'FR-BIO-01', 'AOP']",['France'],[],[],?,418,1749 kj(418 kcal),35,23,0,0,27,"0,9","0,36","['JuraFlore', 'Fromageries Arnaud']",C,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",35 g,en quantité élevée,23 g,en quantité élevée,0 g,en faible quantité,0.9 g,en quantité modérée,,-0%,-0%,+1%,+1%,-100%,-100%,+0%,+7%,+7%,13,0%,D,0%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,"['FR 39.434.001 CE', 'Poligny (Jura, France)']",,,,,,,,,,,,
1325,Petits Pois et Carottes 200g - Cassegrain - 200g,13741969,,['France'],[],[],?,59,247 kj(59 kcal),"0,6","0,1","8,3","5,8","3,1","0,66","0,264",['Cassegrain'],B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Conserves', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Légumineuses en conserve', 'Petits pois et carottes en conserve']",0.6 g,en faible quantité,0.1 g,en faible quantité,5.8 g,en quantité modérée,0.66 g,en quantité modérée,,+2%,+2%,+21%,-21%,+2%,+70%,+0%,+12%,+12%,-3,,A,,26.6%,34.8%,16.3%,8.2%,7.5%,6.7%,88,200 g,,,,,,,,,,,,,
1326,Farine de pois chiches,8001735020860,,['France'],[],[],?,344,1439 kj(344 kcal),"4,7","0,6",49,"6,2",21,"0,01","0,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,8 mini-beignets choco-noisettes,0206303019354,['Fabriqué en France'],['France'],[],[],?,419,1753 kj(419 kcal),22,"4,7",48,19,"6,8","0,73","0,292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,Heinz Soja Sauce,8715700061016,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Poutou mauritian rice cake,6091306010972,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,Mini postre lácteo con pera sin gluten desde meses - Nestlé,7613033685163,,['France'],[],[],?,106,444 kj(106 kcal),"3,4","2,2","15,7",10,3,"0,088","0,035",['Nestlé'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,Melange mexicain,2600692020539,,['France'],[],[],?,533,2230 kj(533 kcal),34,"5,5",37,"4,2",17,"1,7","0,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,Sauce curry,3250391464067,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,schweppes virgin cosmo cranberry,3124480184832,,['France'],[],[],?,23,96 kj(23 kcal),0,0,"5,6","5,5",0,0,0,['Schweppes'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,Crevette bio cuisiné tomate et thym,2218574045268,['Bio'],['France'],[],[],?,190,795 kj(190 kcal),"14,8","3,2","0,6","0,5","13,8","1,29","0,516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,Aubergines façon provençale,8480017829740,,['France'],[],[],?,126,527 kj(126 kcal),8,1,"9,9","9,5","1,7","1,14","0,456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,Petits pois carottes à l'étuvée - Les Six Provinces - 660g (420g égoutté),3460049850252,,['France'],[],[],201,48,201 kj(48 kcal),"0,1",0,"7,5","3,2","2,2","0,87","0,348",['Les Six Provinces'],B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Conserves', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Aliments à base de plantes en conserve', 'Légumes et dérivés', 'Légumes en conserve', 'Légumineuses en conserve', 'Petits pois et carottes en conserve']",0.1 g,en faible quantité,0 g,en faible quantité,3.2 g,en faible quantité,0.87 g,en quantité modérée,-16%,-17%,-17%,-80%,-100%,-8%,-6%,-29%,+48%,+48%,-7,,A,,26.6%,34.8%,16.3%,8.2%,7.5%,6.7%,88,660 g (420 g égoutté),,['Conserve'],,,,,,,,,,,
1337,Gouda Hollande au cumin IGP,2237410033917,,['France'],[],[],?,375,1569 kj(375 kcal),"30,8",21,"0,5","0,5","23,7","1,9","0,76",,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages des Pays-Bas', 'Goudas', 'Goudas au cumin']",30.8 g,en quantité élevée,21 g,en quantité élevée,0.5 g,en faible quantité,1.9 g,en quantité élevée,,+0%,+1%,0%,0%,+122%,+131%,0%,+4%,+4%,17,+3%,D,+3%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,,
1338,Crumble pomme,3700203509566,,['France'],[],[],?,255,1067 kj(255 kcal),"8,9","4,5",40,29,"3,8","0,09","0,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,Mousseline De Pommes - Winny - 720g,5400247018717,,['France'],[],[],?,77,322 kj(77 kcal),"0,4","0,2","17,5",16,"0,3","0,03","0,012",['Winny'],B,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Desserts', 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Compotes', 'Compotes de pomme', 'Mousseline de pommes']",0.4 g,en faible quantité,0.2 g,en faible quantité,16 g,en quantité élevée,0.03 g,en faible quantité,,+18%,+18%,+22%,+130%,+22%,+23%,-20%,+253%,+253%,-2,,A,,32.9%,28.7%,15.1%,13.7%,7.6%,2.1%,96,720 g,,,,,,,,,,,,,
1340,El khabia harissa berbère,6191522904953,,['France'],[],[],?,?,,?,,?,,?,,,,C,"['Epicerie', 'Sauces', 'Harissas']",,,,,,,,,,,,,,,,,,,,,,,78.7%,9.3%,4.7%,4.8%,2.0%,0.5%,57,,,,,,,,,,,,,,
1341,Saint-chian,3170870007557,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,Oeufs de mouettes,16044334,,['France'],[],[],?,495,2071 kj(495 kcal),23,12,67,63,"4,3","0,11","0,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,Chocolate sheep,5390711033998,,['France'],[],[],?,536,2243 kj(536 kcal),"31,4","19,6","57,3","56,8",6,"0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,Pastrami de bœuf fumé - Berni - 300g,3264057564114,,['France'],[],[],?,101,423 kj(101 kcal),"1,3","0,6","2,6","2,3","19,6","3,3","1,32",['Berni'],,"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats au bœuf', 'Pastrami de bœuf']",1.3 g,en faible quantité,0.6 g,en faible quantité,2.3 g,en faible quantité,3.3 g,en quantité élevée,,-13%,-13%,-58%,-56%,+122%,+165%,-2%,+62%,+62%,11,+65%,D,+65%,,,,,,,,300 g,,,,,,,,,,,,,
1345,Sirop myrtille sauvage blueberry - Eyguebelle,3242611102989,['Fabriqué en France'],['France'],[],[],?,312,1305 kj(312 kcal),0,0,78,78,0,0,0,['Eyguebelle'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,Jambon cuit supérieur,2497667028276,,['France'],[],[],?,114,477 kj(114 kcal),"2,8","1,1","0,5","0,5","21,5","1,9","0,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,Charal biftrck,0292471031755,"['Viande Française', 'Viande-bovine-francaise']",['France'],[],[],?,113,473 kj(113 kcal),"2,3","0,8",0,0,23,"0,17","0,068",['Charal'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,Guimauve fantaisie aromatisée goût fraise,2080750180199,,['France'],[],[],?,344,1439 kj(344 kcal),0,0,82,74,4,"0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,Sheepy aime le cappuccino,3760024290067,['en:gluten-free'],['France'],[],[],?,162,678 kj(162 kcal),"6,4","4,5","19,3","15,4","6,7","0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,AOP VALENCAY FERMIER,2849745031423,,['France'],[],[],?,283,1184 kj(283 kcal),23,16,"1,9","0,5",17,"0,81","0,324",,E,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de France', 'Fromages de chèvre', 'Valençay']",23 g,en quantité élevée,16 g,en quantité élevée,0.5 g,en faible quantité,0.81 g,en quantité modérée,,-2%,-2%,-2%,-6%,+71%,-11%,-5%,-40%,-40%,11,-19%,D,-19%,91.6%,3.0%,2.1%,2.1%,0.9%,0.3%,33,,,,,,,,,,,,,,
1351,Chocomax chocolate - Nacional,5601066400862,,['France'],[],[],?,?,,?,,?,,?,,,['Nacional'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,Paté vegetal de shiitake ecológico tarrina - NaturGreen,8437007759471,['Bio'],"['France', 'Espagne']",[],[],?,246,1029 kj(246 kcal),20,13,12,2,"3,5","1,6","0,64",['NaturGreen'],,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Pâtes à tartiner végétales', 'Pâtés végétaux']",20 g,en quantité modérée,13 g,en quantité élevée,2 g,en faible quantité,1.6 g,en quantité élevée,,-2%,+1%,+247%,+1175%,-73%,-95%,+176%,+967%,+967%,20,+114%,E,+114%,,,,,,,,,,,,,,,,,,,,,
1353,Tante Helene,3273299133989,['Bio'],['France'],[],[],?,56,234 kj(56 kcal),2,"1,3","5,5","5,5",4,"0,12","0,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,La Chocolade,3390790000289,"['Bio', 'Fabriqué en France']",['France'],[],[],?,583,2439 kj(583 kcal),"41,3",12,"39,8","34,9","11,1","0,21","0,084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,La Pastourelle,0261480005583,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,Flûtes au fromage,20072797,,['France'],[],[],?,512,2142 kj(512 kcal),27,18,"53,5","4,5","11,8","1,75","0,7",,,"['Snacks', 'Snacks salés', 'Apéritif']",27 g,en quantité élevée,18 g,en quantité élevée,4.5 g,en faible quantité,1.75 g,en quantité élevée,,+10%,+9%,+12%,+339%,+4%,+45%,+54%,+12%,+12%,23,+81%,E,+81%,,,,,,,,,,,,,,,,,,,,,
1357,Pesto alla genovese,8007653093412,,['France'],[],[],?,337,1410 kj(337 kcal),35,6,"1,3","0,5","3,6",4,"1,6",,C,"['Epicerie', 'Sauces', 'Sauces Pesto', 'Pestos au basilic']",35 g,en quantité élevée,6 g,en quantité élevée,0.5 g,en faible quantité,4 g,en quantité élevée,,-25%,-25%,-21%,-8%,-78%,-78%,-24%,+62%,+62%,19,-3%,E,-3%,77.0%,10.9%,4.6%,4.2%,2.0%,1.4%,56,,,,,,,,,,,,,,
1358,Florenitas galletas integrales ecológicas sin huevo sin lactosa - Santiveri,8412170036987,['Bio'],"['France', 'Espagne']",[],[],?,466,1950 kj(466 kcal),20,"10,2","61,7","26,7","6,5","0,08","0,032",['Santiveri'],C,"['Snacks', 'Snacks sucrés', 'Biscuits et gâteaux', 'Biscuits']",20 g,en quantité modérée,10.2 g,en quantité élevée,26.7 g,en quantité élevée,0.08 g,en faible quantité,,-2%,-2%,-4%,+1%,-4%,-9%,0%,-86%,-86%,20,+1%,E,+1%,80.3%,11.4%,3.7%,2.4%,2.2%,0.0%,58,,,,,,,,,,,,,,
1359,Gris,3417340220123,,['France'],[],[],?,?,,?,,?,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,Comté aop 36 mois cave constant,0204976088493,,['France'],[],[],?,?,,?,,?,,?,,,,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",,,,,,,,,,,,,,,,,,,,,,,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,,
1361,Comté AOP 12 mois minimum,0209173036346,,['France'],[],[],?,427,1787 kj(427 kcal),35,23,1,"0,5",27,"0,9","0,36",,D,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de France', 'Comté']",35 g,en quantité élevée,23 g,en quantité élevée,0.5 g,en faible quantité,0.9 g,en quantité modérée,,+2%,+2%,+1%,+1%,+116%,+87%,+0%,+7%,+7%,13,0%,D,0%,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,"['FR 25.039.003 CE', 'Avoudrey (Doubs, France)']",,,,,,,,,,,,
