,name,bar_code,brand,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,packaging,categories,ingredients_origins,markets,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,link,additives,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,labels,manufacturing,allergens,traceability_code,origin_detail,producer_info,palm_ingredients
1849,PURE MALT BLONDE BIO - JADE,272460122272,['JADE'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,"mix cranberries, amandes, noix de pecan - DACO BELLO",270720005600,['DACO BELLO'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,café soluble colombie - alter eco,700214610312,['alter eco'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Native whey - All musculation,3662072026103,['All musculation'],['France'],[],[],?,360,"1,7","11,4","73,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506 kj(360 kcal),,1,,,,,,,,,,,,,,,,,,
1853,sirop de gingembre pur sucre - MONIN,052910055240,['MONIN'],['France'],[],[],?,?,?,?,?,,,"['Boissons', 'Sirops', 'Sirops aromatisés', 'Sirop de Gingembre']",,,,,,,,B,58.3%,8.5%,16.3%,7.9%,7.3%,1.6%,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Levure de bière,3401547546582,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,SKYR BIO - LES 2 VACHES,661344485952,['LES 2 VACHES'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Sucre roux 100% Pure canne - casino,3227476216243,['Casino'],['France'],[],[],?,?,?,?,?,,,,,['Casino'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Girandole - Barilla,6290721111541,['Barilla'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Chocolat de couverture au lait Alunga - Cacao Barry,3073416295909,['Cacao Barry'],['France'],[],[],?,554,37,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318 kj(554 kcal),,22,,41,,,,,,,,,,,,,,,,
1859,Poulet  riz. A l espagnole - Seazon,3701456308579,['Seazon'],['France'],[],[],?,?,"7,605","52,211",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,289",,"4,789",,,,,,,,,,,,,,,,
1860,Abbaye du mont-dieuardwen,3760134960072,,['France'],[],[],?,125,?,"4,8",?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523 kj(125 kcal),,,,,,,,,,,,,,,,,,,,
1861,Gel mains désinfectant,4056489345305,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Complément alimentaire - Argousier,3401525001256,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Praline,3410790010009,,['France'],[],[],?,487,22,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038 kj(487 kcal),,,,50,,,,,,,,,,,,,,,,
1864,"Hard Seltzer Spiked Sparkling Water, Mango",33544000380,,['France'],[],[],?,750,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138 kj(750 kcal),,,,,,,,,,,,,,,,,,,,
1865,Fruistar - Repère,3564700463840,['Repère'],['France'],[],[],?,50,1,8,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209 kj(50 kcal),,,,"5,5",,,,,,,,,,,,,,,,
1866,vinaigre basalmique bio - auchan,596710324453,['Auchan'],['France'],[],[],?,?,?,?,?,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,Formula 1 cookie crunch - Herbalife,3045206393751,['Herbalife'],['France'],[],[],?,398,"9,7",33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665 kj(398 kcal),,"1,6",,21,,"1,9",,"0,76",,,,,,,,,,,,
1868,Sachet Bonbons saveur Menthe-Menthe Forte SS - SOLEIL - 75g,3770008114159,"['SOLEIL', 'Distri Products']",['France'],[],[],968,231.4,0,96,0,75 g,,,,,,,,,,,,,,,,,,Bonbons saveur Menthe-Menthe Forte SS,,,,,,,,,,,,968 kj(231 kcal),,0,,"0,5",,0,,0,,,,,,,,,,,,
1869,Sachet Bonbons fraîcheur saveur Sève de Pin - SOLEIL - 100g,3770008114135,"['SOLEIL', 'Distri Products']",['France'],[],[],1642,392.4,0,"96,6",0,100 g,,,,,,,,,,,,,,,,,,Bonbons fraîcheur saveur Sève de Pin,,,,,,,,,,,,1642 kj(392 kcal),,0,,"63,7",,"0,02",,"0,008",,,,,,,,,,,,
1870,Sachet Perles Fourrées au Miel - SUNBRIZ - 110g,3770008114029,"['SUNBRIZ', 'Distri Products']",['France'],[],[],1659,396.5,"0,5",96,"0,5",110 g,,,,,,,,,,,,,,,,,,Perles fourrées au miel,,,,,,,,,,,,1659 kj(396 kcal),,"0,5",,77,,"0,02",,"0,008",,,,,,,,,,,,
1871,Sachet Guimauve Tradition - SUNBRIZ - 90g,3770008114067,"['SUNBRIZ', 'Distri Products']",['France'],[],[],1462,349.4,0,"81,8","4,2",90 g,,,,,,,,,,,,,,,,,,Guimauve Tradition,,,,,,,,,,,,1462 kj(349 kcal),,0,,"50,8",,"0,02",,"0,008",,,,,,,,,,,,
1872,Sachet Pâte Vanillée à la Réglisse - Sunbriz - 100g,3770008114203,['Sunbriz'],['France'],"['E', 'sucre roux', 'gomme spray', 'sirop de glucose de blé', 'sucre glace', 'réglisse', 'arôme naturel vanille']",[],1128,269.6,"0,1","48,6","1,2",100 g,,,,,,,,,,,,,,,,,,Pâte Vanillée à la Réglisse,,,4,,,,,,,,,1128 kj(269 kcal),,"0,001",,"44,81",,"0,05",,"0,02",,,,,,,,,,,,
1873,Sachet Gommes Miel - SUNBRIZ - 100g,3770008114036,"['SUNBRIZ', 'Distri Products']",['France'],[],[],1269,303.3,"0,1",59,12,100 g,,,,,,,,,,,,,,,,,,Gommes Miel,,,,,,,,,,,,1269 kj(303 kcal),,"0,1",,49,,"0,03",,"0,012",,,,,,,,,,,,
1874,Sachet Guimauve Tutti Frutti - SUNBRIZ - 90g,3770008114142,"['SUNBRIZ', 'Distri Products']",['France'],[],[],1462,349.4,0,"81,8","4,2",90 g,,,,,,,,,,,,,,,,,,Guimauve Tutti Frutti,,,,,,,,,,,,1462 kj(349 kcal),,0,,"50,8",,"0,02",,"0,008",,,,,,,,,,,,
1875,Sachet Guimauve à la Gomme - SUNBRIZ - 90g,3770008114050,"['SUNBRIZ', 'Distri Products']",['France'],[],[],"1212,3",289.7,0,"51,5","1,2",90 g,,,,,,,,,,,,,,,,,,Gommes Guimauves,,,,,,,,,,,,"1212,3 kj(289 kcal)",,0,,"46,5",,"0,2",,"0,08",,,,,,,,,,,,
1876,Sachet Pastilles Miel - SUNBRIZ - 110g,3770008114012,"['SUNBRIZ', 'Distri Products']",['France'],[],[],1676,400.6,"0,5",97,"0,5",110 g,,,,,,,,,,,,,,,,,,Pastilles Miel,,,,,,,,,,,,1676 kj(400 kcal),,"0,5",,77,,"0,02",,"0,008",,,,,,,,,,,,
1877,Sachet Gommes Tutti Frutti SOLEIL SS - 100g,3770008114180,"['SOLEIL', 'Distri Products']",['France'],[],[],854,204.1,0,"74,3",5,100 g,,,,,,,,,,,,,,,,,,Gommes Tutti Frutti SS,,,,,,,,,,,,854 kj(204 kcal),,0,,"0,2",,"0,03",,"0,012",,,,,,,,,,,,
1878,Sachet Bonbons saveur Orange-Citron SS - SOLEIL - 75g,3770008114173,"['SOLEIL', 'Distri Products']",['France'],[],[],977,233.5,0,96,0,75 g,,,,,,,,,,,,,,,,,,Bonbons saveur Orange-Citron SS,,,,,,,,,,,,977 kj(233 kcal),,0,,"0,5",,0,,0,,,,,,,,,,,,
1879,Sachet Bonbons Eucalyptus SS - SOLEIL - 75g,3770008114166,"['SOLEIL', 'Distri Products']",['France'],[],[],975,233,0,97,0,75 g,,,,,,,,,,,,,,,,,,Bonbons Eucalyptus SS,,,,,,,,,,,,975 kj(233 kcal),,0,,"0,5",,0,,0,,,,,,,,,,,,
1880,Sachet Gommes saveur Eucalyptus & Menthol - SUNBRIZ - 100g,3770008114128,"['SUNBRIZ', 'Distri Products']",['France'],[],[],807,192.9,"0,4","60,3",1,100 g,,,,,,,,,,,,,,,,,,Gommes saveur Eucalyptus & Menthol,,,,,,,,,,,,807 kj(192 kcal),,"0,1",,"28,9",,"0,01",,"0,004",,,,,,,,,,,,
1881,Sachets Gommes Mélange Pectoral - SUNBRIZ - 100g,3770008114074,"['SUNBRIZ', 'Distri Products']",['France'],[],[],807,192.9,"0,4","60,3",1,100 g,,,,,,,,,,,,,,,,,,Gommes Mélange Pectoral,,,,,,,,,,,,807 kj(192 kcal),,"0,1",,"28,9",,"0,01",,"0,004",,,,,,,,,,,,
1882,flan patissier - France delices - 220g,15123446,['France delices'],['France'],[],[],?,?,?,?,?,220g,['Papier'],['Sans gluten'],['France'],['Biocoop'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",['messimy sur saone'],,,,,
1883,aile de poulet - siebert - 1kg,3343660012165,['Siebert'],['France'],[],[],?,?,?,?,?,1 kg,,,['France'],['super u'],,,,,,,,,,,,,,,3343660012165,,,,,,,,,,,,,,,,,,,,,,,,,"['Viande Française', 'Volaille Française']",['Ergersheim'],,,,,
1884,Pisciculture teppe - Les sources de l être,2310105002327,['Les sources de l être'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Poke Bowl - Chiken - Migros,3156809998479,['Migros'],['France'],[],[],?,135,"2,3",22,"6,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565 kj(135 kcal),,"0,6",,9,,,,,,,,,,,,,,,,
1886,Nouilles yakisoba - Sushi gourmet,3701292614285,['Sushi gourmet'],['France'],[],[],?,119,"1,9",19,"6,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498 kj(119 kcal),,"0,6",,16,,,,,,,,,,,,,,,,
1887,thé noir breakfast - Elibio - 50sachets,06926111,['Elibio'],['France'],[],[],?,?,?,?,?,50 sachets,['Sachets'],['Papier'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,Carrefour - Azura,0524219781487,['Azura'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,No preworkout -  - 400gr,3662072033118,,['France'],[],[],?,?,?,?,?,400gr,['Plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,nutrition aux extraits d'huile de Jojoba et Miel - l'arbre vert bien-être - 250ml,04201632,"[""l'arbre vert bien-être""]",['France'],[],[],?,?,?,?,?,250ml,['Plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Meringuette x25 - Auchan,030500443876,['Auchan'],['France'],[],[],?,?,?,?,?,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,protobun - Ciao carb - 50grammes,8056860750021,['Ciao carb'],['France'],[],[],?,?,?,?,?,50 grammes,['Plastique'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains spéciaux', 'Pains Burger']",,,,,,,,B,72.6%,15.0%,7.8%,4.1%,0.5%,0.0%,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Pois chiches - Bonduelle,3083681134650,['Bonduelle'],['France'],[],[],?,137,"2,2",14,"8,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573 kj(137 kcal),,"0,3",,"0,4",,,,,,,,,,,,,,,,
1894,Filet de poulet nourri aux grains de mais,3230890050305,,['France'],[],[],?,113,"2,3",?,23,,,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,,-14%,-20%,,+1%,D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,2.3 g,en faible quantité,0.7 g,en faible quantité,,,,,473 kj(113 kcal),-13%,"0,7",-6%,,,,,,,,,,,,,,,,,
1895,savon de marseille - 500ml,3661551570069,['savon de Marseille'],['France'],[],[],?,?,?,?,?,500ml,['flacon plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Pomme Poire - Bio village,2022321681322,['Bio village'],['France'],[],[],?,?,?,?,?,,,,,['Leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,
1897,Velours balsamique - Maille,0522111127143,['Maille'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,à la pointe de Piment Rouge - Lindt excellence,0810104070577,['Lindt excellence'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Cubes de dinde - Duc,3531944177000,['Duc'],['France'],[],[],?,109,"1,22",?,"24,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456 kj(109 kcal),,"0,29",,,,,,,,,,,,,,,,,,
1900,Son d\'Avoine - Gerblé,0112114786517,['Gerblé'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,Édulcorée -,356470069837201,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,jambon blanc traiteur - magasin U,0206474021255,['magasin U'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,POULET AU CURRY - BIO VILLAGE,356470712985501,['BIO VILLAGE'],['France'],[],[],?,?,?,?,?,,,,,['Leclerc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,
1904,confiture de Charroux - fructosia sas - 230g,10011,['fructosia sas'],['France'],[],[],?,?,?,?,?,230 g,['Verre'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Produits à tartiner', 'Petit-déjeuners', 'Pâtes à tartiner végétales', 'Produits à tartiner sucrés', 'Confitures et marmelades', 'Confitures']",['France'],,,,,,,B,75.0%,7.5%,10.3%,5.1%,1.7%,0.4%,50,,http://www.confiture.charroux.com,,,,,,,,,,,,,,,,,,,,,,,,,,['France'],,['C1'],,,
1905,Canistrelli vin blanc - Tamburini,3348710000239,['Tamburini'],['France'],[],[],?,435,19,57,"5,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820 kj(435 kcal),,"3,2",,18,,,,,,,,,,,,,,,,
1906,Cannella - Sonnetor,004145003293,['Sonnetor'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,nos regions ont du talent - creme d\'Isigny,56470904245903,"[""creme d\\'Isigny""]",['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,caramel liuide nature - sainte lucie,162050035030,['sainte lucie'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Noir extra - Poulain,7112723043400,['Poulain'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Emmental français - Les Croisés,8501700014646,['Les Croisés'],['France'],[],[],?,?,?,?,?,,,"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages à pâte pressée cuite', 'Fromages de vache', 'Emmentals', 'Fromages de France', 'Emmentals français']",,,,,,,,D,82.8%,8.1%,3.5%,3.6%,1.6%,0.4%,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Cerelac Liquida Bolacha Maria,7613033865435,,['France'],[],[],?,0,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 kj(0 kcal),,,,,,,,,,,,,,,,,,,,
1912,Le Crottin de Chèvre - Rians,8175072676407,['Rians'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Fusilli - Lignaform,3760269952928,['Lignaform'],['France'],[],[],?,340,3,"14,2",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423 kj(340 kcal),,"0,6",,1,,,,,,,,,,,,,,,,
1914,12 œufs frais plein air - Belle France,3258561410050,['Belle France'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Purée de patate douce au thym et haricot rouges aux épices douces - Seazon,3701456316055,['Seazon'],['France'],[],[],?,127,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531 kj(127 kcal),,1,,9,,,,,,,,,,,,,,,,
1916,CROZES-HERMITAGE - ROMAIN DUVERNAU,3760256772614,['ROMAIN DUVERNAU'],['France'],[],[],?,200,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837 kj(200 kcal),,,,,,,,,,,,,,,,,,,,
1917,Salted caramel syrup - Monin,3052911435225,['Monin'],['France'],[],[],?,326,?,"80,3",?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364 kj(326 kcal),,,,"80,3",,,,,,,,,,,,,,,,
1918,Thé vert bio indien épicé citron - Destination premium,0114112877181,['Destination premium'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Petite salade de fruits - Vert framboise,3760290851238,['Vert framboise'],['France'],[],[],?,51,"0,6","8,7",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213 kj(51 kcal),,,,"8,2",,,,,,,,,,,,,,,,
1920,Poudre d’avoine - Superphysique nutrition,3665144000162,['Superphysique nutrition'],['France'],[],[],?,370,"7,5",56,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548 kj(370 kcal),,"1,25",,1,,,,,,,,,,,,,,,,
1921,"Coquillettes, jambon  emmental - Seazon",3701456309910,['Seazon'],['France'],[],[],?,188.536585365854,"9,707","16,756","7,805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789 kj(188 kcal),,6,,"1,171",,,,,,,,,,,,,,,,
1922,"noisettes - CLASEN BIO - 2,5kg",4250038946016,['CLASEN BIO'],['France'],['noisettes bio'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",2781,664,63,14,16,"2,5 kg",['sachet plastique'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781 kj(664 kcal),,"5,3",,"3,9",,"0,01",,"0,004",,,,,,"['Bio', 'Bio européen', 'DE-ÖKO-001']",,,,,,
1923,Mermelada St. Dalfour,3492390013277,,['France'],[],[],?,210.526315789474,?,"51,053",?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881 kj(210 kcal),,,,,,,,,,,,,,,,,,,,
1924,Sucre pâtissier ultra fin - Dady,3165433734179,['Dady'],['France'],[],[],?,400,?,100,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674 kj(400 kcal),,,,100,,,,,,,,,,,,,,,,
1925,Root. Me. Up - Kitchendiet,3700569008314,['Kitchendiet'],['France'],[],[],?,35,"0,4","7,4","0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146 kj(35 kcal),,"0,1",,"3,3",,,,,,,,,,,,,,,,
1926,Amande décortiquée - Bedos Et Savino,3580281255025,['Bedos Et Savino'],['France'],[],[],?,645,50,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699 kj(645 kcal),,"3,8",,"4,2",,,,,,,,,,,,,,,,
1927,Salade saumon crevette - Monoprix,3350033832213,['Monoprix'],['France'],[],[],?,80,"3,5","4,7","5,9",,,,,['Monoprix'],,,,,,,,,,,,,,,,,,,,,,,,,,335 kj(80 kcal),,"0,5",,"3,2",,,,,,,,,,,,,,,,
1928,Paupiettes de dinde - Volaille française,3571320004360,['Volaille française'],['France'],[],[],?,149,"7,1","0,5",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623 kj(149 kcal),,"2,5",,"0,5",,,,,,,,,,,,,,,,
1929,Boules fourrées miel de lavande - Augier & Fils,3491560205726,['Augier & Fils'],['France'],[],[],?,402.5,"0,1",99,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684 kj(402 kcal),,,,81,,,,,,,,,,,,,,,,
1930,Ravioles - Saint jean.,3266140059231,['Saint jean.'],['France'],[],[],?,238,"6,6",33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996 kj(238 kcal),,4,,"2,9",,,,,,,,,,,,,,,,
1931,Perfect cookie bio - All Musculation,3662072070908,['All Musculation'],['France'],[],[],?,496,"19,2","50,8","0,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075 kj(496 kcal),,"5,6",,"26,4",,,,,,,,,,,,,,,,
1932,Salade de pois chiche,3700009274941,,['France'],[],[],?,182,10,15,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761 kj(182 kcal),,"1,1",,"8,1",,,,,,,,,,,,,,,,
1933,Ferfels - Rosinski,3262240790500,['Rosinski'],['France'],[],[],?,373,"3,5","72,3","11,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561 kj(373 kcal),,1,,"1,8",,,,,,,,,,,,,,,,
1934,Mousse au Chocolat LAIT - La Fermière,3219831714001,['La Fermière'],['France'],[],[],?,384,30,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607 kj(384 kcal),,19,,20,,,,,,,,,,,,,,,,
1935,DILU,3760334330026,,['France'],[],[],?,28,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117 kj(28 kcal),,,,,,,,,,,,,,,,,,,,
1936,Flammekueche - nos régions ont du talent,356470901548404,['nos régions ont du talent'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,Vitalfan solaire,3282770203820,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,Salade Océane - Tartare de concombre,3700009275023,['Tartare de concombre'],['France'],[],[],?,166,"8,6",16,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695 kj(166 kcal),,"0,8",,"1,3",,,,,,,,,,,,,,,,
1939,clan Campbell,3163937163150,,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Fingers chevre tomate - La fabrique du vegetal,3273220073568,['La fabrique du vegetal'],['France'],[],[],?,261,12,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092 kj(261 kcal),,"2,8",,"1,9",,,,,,,,,,,,,,,,
1941,Pain au Seigle - Leclerc,3000000000892,['Leclerc'],['France'],[],[],?,324,16,37,"7,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356 kj(324 kcal),,"9,4",,"1,2",,,,,,,,,,,,,,,,
1942,Cube de filets de poulet - Volandrie,3464706498597,['Volandrie'],['France'],[],[],?,113,"2,3",?,23,,,"['Viandes', 'Volailles', 'Poulets', 'Filets de poulet']",,,,-14%,-20%,,+1%,D,83.4%,9.5%,2.7%,2.7%,1.4%,0.4%,44,,,,,2.3 g,en faible quantité,0.7 g,en faible quantité,,,,,473 kj(113 kcal),-13%,"0,7",-6%,,,,,,,,,,,,,,,,,
1943,osso-bucco de veau - Tendre & Plus - 477g,2424271043494,['Tendre & Plus'],['France'],[],[],?,?,?,?,?,477g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Lomos antillais - Carrefour,3245415924269,['Carrefour'],['France'],[],[],?,166,"8,6","4,1",18,,,,,['Carrefour'],,,,,,,,,,,,,,,,,,,,,,,,,,695 kj(166 kcal),,"2,7",,"1,7",,,,,,,,,,,,,,,,
1945,Sale marino grosso iodato - Carrefour,8012666020355,['Carrefour'],['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Beurre de baratte douc - Tante Hélène,8124220142202,['Tante Hélène'],['France'],[],[],?,?,?,?,?,,,"['Produits laitiers', 'Matières grasses', 'Produits à tartiner', 'Matières grasses à tartiner', 'Matières grasses animales', 'Matière grasse laitière', 'Produits laitiers à tartiner', 'Beurres', 'Beurres de baratte']",,,,,,,,E,91.6%,4.9%,1.3%,1.2%,0.8%,0.2%,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,Vinaigre Coloré Bongou en bouteil - 1l,3665902201510,['Bongou'],['France'],"['Acide acétique', 'Caramel', 'Eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']","368,2",88,0,17,0,1 l,,,,,,,,,,,,,,,,,,Vinaigre coloré,,['E260 - Acide acétique'],,,,,,,,,,"368,2 kj(88 kcal)",,0,,15,,0,,0,,,,,,,,,,,,
1948,Vinaigre blanc Bongou en bouteil - 1l,3665902201541,['Bongou'],['France'],"['Acide acétique', 'Eau']","['Sans huile de palme', 'Végétalien', 'Végétarien']","75,3",18,0,0,0,1 l,,,,,,,,,,,,,,,,,,Vinaigre blanc,,['E260 - Acide acétique'],,,,,,,,,,"75,3 kj(18 kcal)",,0,,0,,0,,0,,,,,,,,,,,,
1949,GRATON DE CANARD BONGOU 100G en barquette - 100g,3665902201336,['Bongou'],['France'],"['Peau grasse de canard', 'Sel']",[],1410,337,"28,4",0,19,100 g,,,,,,,,,,,,,,,,,,Graton de Canard,,,,,,,,,,,,1410 kj(337 kcal),,"9,37",,0,,"0,85",,"0,34",,,,,,,,,,,,
