,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,quantity,brand,categories,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,packaging,manufacturing,markets,additives,allergens,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_nutrition-score-fr_tr,nutriment_nutriscore_tr,eco_score,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,labels,ingredients_origins,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr_diff,traceability_code,brand_owner,generic_name,link,palm_ingredients
654,Nöm Mix Vanille - 180g,9019100193902,"['Autriche', 'France']","['Joghurt', 'Zucker', 'Wasser', 'modifizierte Stärke', 'Vanilleschoten gemahlen', 'Zitronensaftkonzentrat', 'Bourbon Vanilleextrakt', 'natürliches Aroma,']","['Sans huile de palme', 'Non végétalien', 'Peut-être végétarien']",?,91,"2,6",13,4,180 g,['nöm'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Yaourts']",0.1 g,en faible quantité,,-1%,-20%,+18%,+6%,"0,1",-13%,"0,04",-13%,381 kj(91 kcal),"1,6",12,['Flacon'],,,['E14XX - Amidons modifiés'],['Lait'],4,2.6 g,en faible quantité,1.6 g,en quantité modérée,12 g,en quantité modérée,2,B,,,,,,,,,,,-1%,-22%,+19%,-35%,-35%,,,,,
655,Nöm Mix Mango - 180g,9019100195500,"['Autriche', 'France']",[],[],?,?,?,?,?,180 g,,,,,,,,,,,,,,,,,['Stück'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,SIM Langue d'oiseau - 500g,6130351000146,['France'],[],[],?,358,0,73,13,500 g,,,,,,,,,,0,,0,,1498 kj(358 kcal),0,"1,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Miel de coton,5200124180052,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,kinder surprise,3017620731563,['France'],[],[],?,552,"34,2","52,3","8,1",,['Kinder'],,,,,,,,,"0,3",,"0,12",,2310 kj(552 kcal),"22,6","52,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Hansaplast Sensitive 1m x 8cm,4005800061912,"['Autriche', 'France']",[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,['Stück'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Sirop D'Agave,3088542506683,['France'],[],[],?,310,"0,5",76,0,,,"['Édulcorants', 'Sirops', 'Sirops simples', ""Sirops d'agave""]",0.0725 g,en faible quantité,,0%,+114%,-1%,-100%,"0,072",+47%,"0,029",+47%,1297 kj(310 kcal),0,73,,,,,,,0.5 g,en faible quantité,0 g,en faible quantité,73 g,en quantité élevée,13,D,,,,,,,,,"['Bio', 'Bio européen', 'FR-BIO-01', 'AB Agriculture Biologique']",,-0%,-100%,-0%,+1%,+1%,,,,,
661,Penne légumineuses,8000139928680,['France'],[],[],?,358,"2,9",69,13,,,,,,,,,,,"0,09",,"0,036",,1498 kj(358 kcal),"0,4","1,3",,,,,,,,,,,,,,,,,,,,,,,['en:gluten-free'],,,,,,,,,,,
662,Germinal Crostina Bio GR.,8001091000131,['France'],[],[],?,393,11,66,"5,9",,['Germinal'],,,,,,,,,"0,55",,"0,22",,1644 kj(393 kcal),"2,5",26,,,,,,,,,,,,,,,,,,,,,,,['Bio'],,,,,,,,,,,
663,Fabada Asturiana Coren,8411769011015,['France'],[],[],?,314,"21,8","7,5","5,5",,['Coren'],,,,,,,,,1,,"0,4",,1314 kj(314 kcal),"9,16","1,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Épices piment doux - Sëlma - 70g,3765900784449,['France'],['Piment doux'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,70 g,['Sëlma'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Epicerie', 'Condiments', 'Epices', 'Piments']",,,,,,,,,,,,,,,"['Pot', 'Plastique']",,,,,1,,,,,,,,,C,87.9%,0.0%,0.0%,5.3%,5.5%,1.2%,70,,,,,,,,,,,,
665,Pois chiches selection d'alice,3760019912523,['France'],[],[],?,139,"1,1","2,1","8,8",,,,,,,,,,,"0,87",,"0,348",,582 kj(139 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Sticks Snack jambon serrano,8411030024454,['France'],[],[],?,402,30,3,30,,,,,,,,,,,"3,2",,"1,28",,1682 kj(402 kcal),12,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Rosé,3254569919960,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Louben - 215g,8436038268396,['France'],[],[],?,?,?,?,?,215 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Haribo Miami - 85g,8426617359850,"['Autriche', 'France']",[],[],?,?,?,?,?,85 g,['Haribo'],,,,,,,,,,,,,,,,['Stück'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Ailes de poulet,2205314020142,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Mamba Chews - Storck - 220g,4014400926590,"['Autriche', 'France']",[],[],?,?,?,?,?,220 g,['Storck'],,,,,,,,,,,,,,,,['Stück'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Gouda cumin - U - 188g,0209933019749,['France'],[],[],?,?,?,?,?,188g,['U'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,84.0%,5.8%,4.0%,4.0%,1.8%,0.5%,54,,,,,,,,,,,,
673,Le Supérieur - Saucisson Sec Pur Porc,2688490030318,['France'],[],[],?,382,"28,7","1,4","29,6",,,"['Viandes', 'Charcuteries', 'Saucissons', 'Saucissons secs']",5.42 g,en quantité élevée,,-5%,-9%,-37%,+7%,"5,42",+16%,"2,168",+16%,1598 kj(382 kcal),"12,2","1,37",,,,,,,28.7 g,en quantité élevée,12.2 g,en quantité élevée,1.37 g,en faible quantité,24,E,D,79.0%,17.2%,0.6%,1.8%,1.1%,0.3%,36,"['Viande Française', 'Viande Porcine Française']",,-5%,-1%,0%,0%,0%,,,,,
674,Buzet,3254569920850,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Herbe de blé,3428881882503,['France'],[],"['Végétalien', 'Végétarien']",?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Végétarien', 'en:gluten-free', 'Végétalien']",,,,,,,,,,,
676,Sorbet prune Reine Claude du Quercy - Thiriet,3292590516208,['France'],[],[],?,142,"0,01",34,"0,01",,['Thiriet'],"['Desserts', 'Surgelés', 'Desserts glacés', 'Glaces et sorbets', 'Sorbets', 'Sorbets à la prune']",0.01 g,en faible quantité,,+16%,-97%,+19%,-98%,"0,01",-67%,"0,004",-67%,594 kj(142 kcal),"0,01",27,,,['Thiriet'],,,,0.01 g,en faible quantité,0.01 g,en faible quantité,27 g,en quantité élevée,4,C,C,79.1%,7.1%,4.2%,4.2%,3.4%,2.0%,56,"['Sans colorants', 'Sans conservateurs']",,+16%,-89%,+12%,-24%,-24%,,,,,
677,"Krusten Braten, Schmälzle",4061458013901,"['France', 'Allemagne']",[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Fricandelles de poulet,5411781006917,['France'],[],[],?,219,15,9,12,,,"['Viandes', 'Charcuteries', 'Fricadelles']",2.3 g,en quantité élevée,,-2%,+5%,+3%,-3%,"2,3",+10%,"0,92",+10%,916 kj(219 kcal),"2,7","1,4",,,,,,,15 g,en quantité modérée,2.7 g,en quantité modérée,1.4 g,en faible quantité,14,D,,,,,,,,,['Halal'],,-1%,-40%,+36%,-5%,-5%,,,,,
679,Aceite de oliva virgen extra Gourmet 100% hojiblanca Nueva Cosecha botella 500 ml - La Española,8410660059676,['France'],[],[],?,?,?,?,?,,['La Española'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', ""Produits de l'olivier"", 'Huiles', ""Huiles d'olive"", ""Huiles d'olive vierges"", ""Huiles d'olive vierges extra""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,88.1%,4.5%,3.6%,2.0%,1.7%,0.0%,47,,,,,,,,,,,,
680,Imperial pradel,3061950200008,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Potée auvergnate - Julhes - 550g,3303700002587,['France'],"['Eau', 'jarret de porc ', '18% : maigre et gras de porc', 'sel', 'conservateur E 250', 'chou ', '14%', 'pomme de terre ', '14%', 'saucisse ', '9% :épaule de porc', 'sel', 'eau', ""correcteur d'acidité acétate de sodium E 262"", 'antioxygène ascorbate de sodium E 301', 'arômes naturels', 'carottes ', '6%', 'poitrine de porc ', '4% : poitrine', 'sel', 'sel nitrité', 'oignons', 'gélatine de boeuf', 'poireau', 'sel', 'poivre', 'épices']","['Non végétalien', 'Non végétarien']",366,87,"5,1","3,4","6,6",550 g,['Julhes'],"['Plats préparés', 'Produits à la viande', 'Plats préparés à la viande', 'Plats au porc', 'Potées auvergnates']",1.3 g,en quantité modérée,,+2%,+3%,-1%,+13%,"1,3",+45%,"0,52",+45%,366 kj(87 kcal),"1,8","0,8",,,,"['E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition', 'E301 - Ascorbate de sodium', 'E428 - Gélatine']",,4,5.1 g,en quantité modérée,1.8 g,en quantité modérée,0.8 g,en faible quantité,3,C,D,70.2%,19.7%,5.0%,2.7%,1.4%,1.0%,46,,,+3%,-3%,-32%,+94%,+94%,,,,,
682,Barre Bio&You  pécan cannelle,3770011719013,['France'],[],[],?,473,"33,4","41,7","9,1",,,,,,,,,,,"0,1",,"0,04",,1979 kj(473 kcal),"2,6","26,3",,,,,,,,,,,,,,,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,
683,6 Tranches glacées avec gaufrettes croustillantes - 6x 125ml,8718868102973,['France'],[],[],?,197,8,28,"2,9",6 x 125 ml,,,,,,,,,,"0,12",,"0,048",,824 kj(197 kcal),7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Carrote,0200067005844,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,sirop d'amande,3292485620218,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Pomme gala,3565400221150,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['EMB 04209', 'Sisteron (Alpes-de-Haute-Provence, France)']",,,,
687,The spice emporium,5060265320645,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Figure Libre Cabernet Franc,3760143270544,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Huile de colza biologique artisanale,3760185400824,['France'],[],[],?,?,?,?,?,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', 'Huiles de colza']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,89.1%,2.2%,4.4%,2.1%,2.2%,0.0%,55,['Bio'],,,,,,,,,,,
690,8850029023656,8850029023656,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Lait entier - Leader Price,3533630052424,['France'],[],[],?,64,"3,6","4,8","3,2",,['Leader Price'],,,,,,,,,"0,1",,"0,04",,268 kj(64 kcal),"2,2","4,8",,,['Leader Price'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Plastec,3602826490781,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Pecorino et truffe - 30g,8025386008985,['France'],[],[],?,301,"8,1",47,"9,1",30 g,,,,,,,,,,"26,1",,"10,44",,1259 kj(301 kcal),"6,3","2,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Aceite de aguacate virgen extra - La Española,8410660064007,"['France', 'Espagne']",[],[],?,822,91,0,0,,['La Española'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Matières grasses', 'Matières grasses végétales', 'Huiles', 'Huiles de fruits et graines de fruits', ""Huiles d'avocat""]",0 g,en faible quantité,,-1%,-5%,,,0,,0,,3439 kj(822 kcal),16,0,,,,,,,91 g,en quantité élevée,16 g,en quantité élevée,0 g,en faible quantité,12,D,,,,,,,,,,,-1%,-3%,,+2%,+2%,,,,,
695,Tony's chocolonely chocolat au lait nougat,8717677339518,['France'],[],[],?,537,"31,5","53,7","7,8",,"[""Tony's Chocolonely""]",,,,,,,,,"0,19",,"0,076",,2247 kj(537 kcal),"19,5",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,Kilbeggan Irish Oat Cookies,5391521770202,['France'],[],[],?,536,"32,8","52,6","6,1",,,,,,,,,,,"1,07",,"0,428",,2243 kj(536 kcal),"17,8","22,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Croissant amande beurre - Auchan,2030503733240,['France'],[],[],?,?,?,?,?,,['Auchan'],,,,,,,,,,,,,,,,,,['Auchan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Abbaye Des Gardes - Confiture a l Ancienne Prun. ..,3760097540168,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,36 pads de Café,8717496478610,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,,,,,,,,
700,36 pads de Café,8717496478610,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture durable', 'en:UTZ Certified']",,,,,,,,,,,
701,Olives noires,3025050800254,['France'],[],[],?,328,34,"4,6","1,9",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Pickles', ""Produits de l'olivier"", ""Pickles d'origine végétale"", 'Olives', 'Olives noires']",5.95 g,en quantité élevée,,+26%,+33%,+45%,+31%,"5,95",+42%,"2,38",+42%,1372 kj(328 kcal),"3,4","0,6",,,,,,,34 g,en quantité élevée,3.4 g,en quantité modérée,0.6 g,en faible quantité,17,D,B,33.7%,0.2%,40.3%,17.4%,6.7%,1.8%,95,,,+26%,+1%,+48%,+32%,+32%,,,,,
702,Chips,3902634650095,['France'],[],[],?,25,35,29,0,,,,,,,,,,,47,,"18,8",,105 kj(25 kcal),29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Eau fruitée - Quai Sud,3662051009653,['France'],[],[],?,?,?,?,?,,['Quai Sud'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,Melisse - Arkopharma,3400933223946,['France'],[],[],?,?,?,?,?,,['Arkopharma'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,sirop framboise mûre - Bigallet,3336770004007,['France'],[],[],?,35,0,"8,5",0,,['Bigallet'],,,,,,,,,0,,0,,146 kj(35 kcal),0,"8,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Wild Jo Blond 33 CL Fles,54107052,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,British cums,00338417,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,Muesli Cajou Raisin Lin - Honelthy - 500g,3770011826094,['France'],"[""Flocons d'avoine sans gluten bio"", 'noix de cajou bio 21%', 'raisins muscat secs bio 13%', 'flocons de millet bio', 'graines de lin bio 7%', 'graines de tournesol bio', 'son de riz bio']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,433,19,46,15,500 g,['Honelthy'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Mueslis']",0.03 g,en faible quantité,,+4%,+45%,-24%,+52%,"0,03",-83%,"0,012",-83%,1812 kj(433 kcal),"2,9","9,9",['Sachet recyclable'],['France'],,,,1,19 g,en quantité modérée,2.9 g,en quantité modérée,9.9 g,en quantité modérée,-1,A,A,53.5%,25.9%,8.6%,6.8%,5.2%,0.0%,90,"['Peu ou pas de sel', 'Bio', 'Végétarien', 'Bio européen', 'en:gluten-free', 'Végétalien', 'Fabriqué en France', 'Sans sel ajouté', 'Sans sucre ajouté', 'Sans additifs', 'Nutriscore', 'Nutriscore A', 'en:palm-oil-free', 'AB Agriculture Biologique']",,+4%,-13%,-41%,-120%,-120%,,,,https://honelthy.com/muesli-cajou-raisin-lin.php,
709,Ahmad Tea - English Breakfast 50 Bags - 125G - Ahmad thé,0054881006255,['France'],['Thé noir'],"['Sans huile de palme', 'Végétalien', 'Végétarien']",?,?,?,?,?,125g,['Ahmad thé'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons chaudes', 'Boissons à base de végétaux', 'Thés', 'Thés noirs']",,,,,,,,,,,,,,,['50 Sachets'],['Angleterre'],['Auchan'],,,1,,,,,,,,,A,66.6%,0.0%,1.4%,1.6%,0.3%,30.1%,100,,['Inde'],,,,,,['LOT 5649'],,,,
710,Muesli Pistache Carotte Chanvre - Honelthy - 500g,3770011826117,['France'],"[""Flocons d'avoine sans gluten bio"", 'flocons de millet bio', 'pistaches bio 13%', 'carottes séchées bio 13%', 'graines de chanvre bio 7%', 'graines de sésame bio', 'graines de tournesol bio']","['Sans huile de palme', 'Végétalien', 'Végétarien']",?,433,19,44,16,500 g,['Honelthy'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Mueslis']",0.1 g,en faible quantité,,+4%,+45%,-27%,+62%,"0,1",-43%,"0,04",-43%,1812 kj(433 kcal),"2,5","6,8",['Sachet recyclable'],['France'],,,,1,19 g,en quantité modérée,2.5 g,en quantité modérée,6.8 g,en quantité modérée,-2,A,A,53.5%,25.9%,8.6%,6.8%,5.2%,0.0%,90,"['Peu ou pas de sel', 'Bio', 'Végétarien', 'Bio européen', 'en:gluten-free', 'Végétalien', 'Fabriqué en France', 'Sans sel ajouté', 'Sans sucre ajouté', 'Sans additifs', 'Nutriscore', 'Nutriscore A', 'en:palm-oil-free', 'AB Agriculture Biologique']",,+4%,-25%,-60%,-141%,-141%,,,,https://honelthy.com/muesli-pistache-carotte-chanvre.php,
711,Corn Snack with cheese,5201360301331,['France'],[],[],?,583,42,45,6,,,,,,,,,,,"1,9",,"0,76",,2439 kj(583 kcal),20,"0,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Alnavit Bio Spirelli - 500g,4260012974836,"['France', 'Allemagne']",[],[],?,353,"1,4",77,"7,1",500g,['Alnavit'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Nouilles']",0.02 g,en faible quantité,,+18%,-80%,+58%,-7%,"0,02",-99%,"0,008",-99%,1477 kj(353 kcal),"0,5",1,,,,,,,1.4 g,en faible quantité,0.5 g,en faible quantité,1 g,en faible quantité,0,B,,,,,,,,,"['Bio', 'Sans gluten', 'Sans lactose']",,+17%,-83%,-52%,-100%,-100%,,,,,
713,Bière,3770012193027,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,"Relook meubles - Maison déco - 0,5l",3700098214118,['France'],"['> à 451 g/L au maximum 25 g/L Contient: 1,2 benzisothiazol-3 ', '2H', '-one', ' Peut produire une réaction allergique', ' Tenir hors de la portée des enfants', ' Utiliser seulement en plein air ou dans un endroit bien ventilé', ' Éliminer le contenu/ récipient dans une déchetterie ', 'contacter la collectivité locale', ' Ce produit est protégé avec le biocide suivant: melange de 5-chloro-2-méthyl-4 - isothiazolin-3-one et 2-méthyl - 4-isothiazolin-3-one [CAS:55965-84-91', ' rabriqué en U', 'E', ' SERVICE CONSOMMATEURS: MDP 116', 'bd Notre Dame 13006 Marseille Tél', ' 04 91 54 48 69 Email : info@maisondeco', 'com len cas de réclamation', ""merci de mentionner le n'de lot"", "" Plus d'informations sur www"", 'maisondecn', 'com']",[],?,?,?,?,?,"0,5l",['Maison déco'],,,,,,,,,,,,,,,,['Air libre'],,,,,,,,,,,,,,,,,,,,,,['A+'],,,,,,,,,,,
715,Orejones de albaricoque bolsa 195 g - El Corte Inglés,8433329088602,['France'],[],[],?,240,"0,5",53,"2,1",,['El Corte Inglés'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Fruits et produits dérivés', 'Produits déshydratés', 'Aliments à base de plantes séchées', 'Fruits secs', 'Abricots secs']",0.01 g,en faible quantité,,-9%,+3%,-9%,-32%,"0,01",-72%,"0,004",-72%,1004 kj(240 kcal),"0,1",39,,,,,,,0.5 g,en faible quantité,0.1 g,en faible quantité,39 g,en quantité élevée,4,C,D,45.6%,45.5%,2.7%,4.3%,1.9%,0.0%,38,,,-9%,+65%,-14%,+16%,+16%,,,,,
716,3486096131069,3486096131069,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,rôti de porc cuit - 150g,2900247001502,['France'],"['Viande de porc BIO', 'sel de Guér ande ', 'ail BIO', 'poivre BIO']","['Non végétalien', 'Non végétarien']",?,?,?,?,?,150g,,"['Viandes', 'Porc', 'Rôtis de porc']",,,,,,,,,,,,,,,,,,,,1,,,,,,,,,D,77.9%,17.0%,3.2%,1.1%,0.6%,0.2%,21,"['Bio', 'Bio européen', 'Agriculture UE/Non UE', 'FR-BIO-10']",,,,,,,,,,,
718,Chipolatas aux herbes - Boucherie St-Clement - 660g,26031064,['France'],[],[],?,264,22,"1,4",15,660 g,['Boucherie St-Clement'],"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas', 'Chipolatas aux herbes']",1.3 g,en quantité modérée,,+6%,+9%,+10%,0%,"1,3",-27%,"0,52",-27%,1105 kj(264 kcal),"7,7","0,8",,,,,,,22 g,en quantité élevée,7.7 g,en quantité élevée,0.8 g,en faible quantité,15,D,E,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,,,+6%,+0%,+29%,-13%,-13%,,,,,
719,Choux de Bruxelle,3700238305355,['France'],[],[],?,35,"0,6",3,"2,4",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Choux de Bruxelles']",0.5 g,en quantité modérée,,-12%,+16%,-28%,-11%,"0,5",+54%,"0,2",+54%,146 kj(35 kcal),"0,1","2,3",,,,,,,0.6 g,en faible quantité,0.1 g,en faible quantité,2.3 g,en faible quantité,-4,A,B,64.5%,0.0%,0.0%,15.9%,18.9%,0.8%,98,,,-11%,-20%,+6%,,,,,,,
720,Soupe de saumon - Conserverie Courtin,3268260022881,['France'],[],[],?,108,9,"0,5","6,1",,['Conserverie Courtin'],['Soupe au saumon'],0.82 g,en quantité modérée,,,,,,"0,82",,"0,328",,452 kj(108 kcal),"1,5","0,5",,,,,,,9 g,en quantité modérée,1.5 g,en quantité modérée,0.5 g,en faible quantité,2,B,,,,,,,,,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,
721,Moutarde Cassis - Domaine des terres rouges,3435569914012,['France'],[],[],?,202,7,18,9,,['Domaine des terres rouges'],"['Epicerie', 'Condiments', 'Sauces', 'Moutardes', 'Moutardes au cassis']",3.8 g,en quantité élevée,,+19%,-35%,+161%,+37%,"3,8",-19%,"1,52",-19%,845 kj(202 kcal),"0,4",7,['Pot'],,,,,,7 g,en quantité modérée,0.4 g,en faible quantité,7 g,en quantité modérée,13,D,B,57.4%,14.5%,21.8%,4.8%,1.5%,0.0%,75,,,+19%,-51%,+81%,+12%,+12%,,,,,
722,Pate sans gluten -,8001040038611,"['Belgique', 'France']",[],[],?,354,"2,3","76,5","4,8",,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Pâtes alimentaires']",0.04 g,en faible quantité,,+7%,-11%,+24%,-59%,"0,04",-81%,"0,016",-81%,1481 kj(354 kcal),"0,5","0,4",,,,,,,2.3 g,en faible quantité,0.5 g,en faible quantité,0.4 g,en faible quantité,2,B,,,,,,,,,['en:gluten-free'],,+7%,-28%,-86%,,,,,,,
723,Cheese Cake -,8718906775107,"['France', 'en:Belgique']",[],[],?,325,17,36,"5,5",,,"['Biscuits et gâteaux', 'Gâteaux', 'Cheesecakes', 'en:Biscuits et gâteaux', 'en:Gâteaux']",0.3 g,en quantité modérée,,-19%,-9%,-32%,+10%,"0,3",-51%,"0,12",-51%,1360 kj(325 kcal),"9,5",27,,,,,,,17 g,en quantité modérée,9.5 g,en quantité élevée,27 g,en quantité élevée,19,E,C,75.3%,15.7%,3.4%,3.2%,1.9%,0.5%,56,,,-21%,+34%,-11%,+7%,+7%,,,,,
724,Miellerie bretonne,3760081520022,['France'],[],[],?,316,?,?,?,,,,,,,,,,,0,,0,,1322 kj(316 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Fuseau Lorrain - Boni,0296299071436,['France'],[],[],?,264,18,"1,5",24,,['Boni'],"['Viandes', 'Charcuteries', 'Saucisses', 'Saucissons', 'Saucisses françaises', 'Saucissons secs', 'Fuseau de lorrain']",4.5 g,en quantité élevée,,-8%,-10%,-4%,+4%,"4,5",+17%,"1,8",+17%,1105 kj(264 kcal),"6,5",1,,,,,,,18 g,en quantité modérée,6.5 g,en quantité élevée,1 g,en faible quantité,19,E,D,79.0%,17.2%,0.6%,1.8%,1.1%,0.3%,36,,,-9%,-13%,-6%,-6%,-6%,,,,,
