,name,bar_code,eco_score,generic_name,quantity,brand,categories,labels,origin_detail,producer_info,manufacturing,traceability_code,markets,sales_countries,ingredients_list,additives,palm_ingredients,allergens,ingredients_analysis,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,packaging,ingredients_origins,link,brand_owner
764,Pulco à diluer - 70cl,3225355490819,,,70 cl,['Pulco'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons gazeuses', 'Boissons aux fruits', 'Sodas', 'Sodas aux fruits', 'Boissons sans alcool', 'Boissons avec sucre ajouté']",['Sans colorants'],,,,,,"['Belgique', 'France']","['Jus de pamplemousse rose à base de concentré ', 'équivalent à 96% de lus reconstitué', 'sucre pulpe de citron 4%', 'acidifiant: acide citrique', 'arôme naturel de pamplemousse avec autres arômes naturels']",['E330 - Acide citrique'],,,"['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",4,0 g,en faible quantité,0 g,en faible quantité,5.1 g,en quantité modérée,0 g,en faible quantité,?,,24.5,-21%,103 kj(24 kcal),-21%,0,-100%,0,-100%,"5,3",-29%,"5,1",-31%,"0,1",+38%,0,-100%,0,-100%,14,+40%,E,+40%,,,,,,,,"['Bouteille', 'Verre']",,,
765,Sauce soja bio - Tanoshi - 200ml,3229820796307,A,,200 ml,['Tanoshi'],"['Epicerie', 'Condiments', 'Sauces', 'Sauces au soja', 'Sauces au soja salées']","['Bio', 'Bio européen', 'FR-BIO-01', 'Point Vert', 'JP-BIO-005']",,,,,,['France'],"['Eau', 'fèves de soja 22,9 %', 'blé', 'sel', 'Aspergillus oryzae']",,,"['Gluten', 'Soja']",['Sans huile de palme'],3,0 g,en faible quantité,0 g,en faible quantité,1.6 g,en faible quantité,14.7 g,en quantité élevée,?,,63,-21%,264 kj(63 kcal),-19%,0,-100%,0,-100%,"5,8",-25%,"1,6",-48%,"9,6",+39%,"14,7",+11%,"5,88",+11%,5,-40%,C,-40%,21.5%,31.6%,20.1%,15.9%,8.6%,2.3%,97,"['Bouteille', 'Verre']",,,
766,Lustucru ravioli boeuf bolognaise - 300g,3240931533841,D,Pâtes fraîches farcies au bœuf saveur rôtie à la bolognaise.,300 g,"['Lustucru', 'Lustucru selection']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Céréales et dérivés', 'Plats préparés', 'Produits à la viande', 'Plats à base de pâtes', 'Plats préparés à la viande', 'Pâtes alimentaires', 'Pâtes farcies', 'Plats au bœuf', 'Pâtes fraîches', 'Pates farcies à la viande', 'Ravioli', 'Pâtes fraîches farcies à la viande', 'Ravioli à la viande', 'Raviolis au bœuf', 'Pâtes fraîches cuites farcies à la viande']","['Viande Française', 'Viande Bovine Française', 'Fabriqué en France', 'Nutriscore', 'Nutriscore A']",,,,,['Carrefour'],['France'],"['Pâte 50% ', 'semoule de BLE dur', 'eau', 'OEUFS frais 3', '8%', 'Farce 50% ', 'Viande de bœuf VBF* 15%', 'chapelure ', 'farine de BLE', 'eau', 'sel', 'levure', 'tomate purée 8', '5%', 'pommes de terre déshydratées-épice : curcuma', 'tomate pulpe 5', '2%', 'oignon déshydraté 2%', 'huile de colza', 'sel', 'basilic', 'arôme naturel', 'ail', 'sucre', 'LACTOSERUM ', 'LAIT', '\r Pourcentages exprimés sur le produit total', ""\r*Viande bovine transformée en France provenant d'animaux nés"", 'élevés et abattus en France', '\rPeut contenir des traces de fruits à coque', '\rConditionné sous atmosphère protectrice']",,,"['Œufs', 'Gluten', 'Lait']",['Non végétalien'],4,6.9 g,en quantité modérée,2.4 g,en quantité modérée,4.4 g,en faible quantité,1 g,en quantité modérée,1122,+116%,266,+96%,1122 kj(266 kcal),+99%,"6,9",+99%,"2,4",+98%,39,+110%,"4,4",+75%,11,+100%,1,+12%,"0,4",+12%,2,-8%,B,-8%,92.9%,3.7%,1.3%,1.1%,0.6%,0.4%,19,"['Conserve', 'Barquette']",['France'],,
767,6 oeufs frais Bio pondus en Nord-Pas-De-Calais - Picardie - Reflets de France - 6 (calibre Gros => 63à 73g),3245390037794,B,"Oeufs frais de poules, élevées en plein air, catégorie A (calibre Gros) issus de l'agriculture biologique",6 (calibre Gros => 63 à 73 g),['Reflets de France'],"[""Produits d'élevages"", 'Œufs', 'Œufs de poules', 'Œufs de poules élevées en plein air', 'en:Oeufs biologiques', 'en:labeled-eggs', 'en:labeled-products']","['Bio', 'Bio européen', 'FR-BIO-01', 'FR-BIO-10', 'AB Agriculture Biologique']",,,['France'],"['FR 26.358.051 CE', 'Upie (Drôme, France)', 'FR 35.119.001 CE', 'Gennes-sur-Seiche (Ille-et-Vilaine, France)', 'FR 80.253.003 CE', 'Doullens (Somme, France)', '0FRKFX01BIO']",['Carrefour'],['France'],"[""œufs frais de poules élevées en plein air issus de l'agriculture biologique""]",,,['Œufs'],"['Sans huile de palme', 'Non végétalien', 'Végétarien']",1,10.2 g,en quantité modérée,1 g,en faible quantité,0.22 g,en faible quantité,0 g,en faible quantité,?,,146,+4%,611 kj(146 kcal),+3%,"10,2",+3%,1,-45%,"0,8",+9%,"0,22",-49%,13,+6%,0,-100%,0,-100%,-4,,A,,91.5%,0.0%,3.5%,2.5%,1.7%,0.8%,51,"['Boîte', 'Carton']",['France'],https://www.refletsdefrance.fr/produits/cremerie-artisanale/oeufs/oeufs-frais-bio-poules-elevees-en-plein-air,
768,Beurre d'Isigny AOP de baratte Doux - Reflets de France - 250g,3245390221698,D,Beurre d'Isigny AOP doux pasteurisé de baratte - 82% de matière grasse minimum.,250 g,"['Reflets de France', 'Carrefour']","['Produits laitiers', 'Matières grasses', 'Produits à tartiner', 'Matières grasses à tartiner', 'Matières grasses animales', 'Matière grasse laitière', 'Produits laitiers à tartiner', 'Beurres', 'Beurres doux', 'Beurres français', 'Beurres de crème douce', ""Beurre d'Isigny""]","['Point Vert', 'AOP', 'Triman']",,Fabriqué en Normandie par la Coopérative Isigny Sainte Mère 14230 Isigny/Mer pour Interdis.,"['Isigny', 'France', 'Normandie']","['FR 14.342.001 CE', 'Isigny-sur-Mer (Calvados, France)']",['Carrefour'],"['Afghanistan', 'France']","['Crème de lait', 'ferments lactiques']",,,['Lait'],"['Sans huile de palme', 'Non végétalien', 'Végétarien']",2,82 g,en quantité élevée,59 g,en quantité élevée,0.5 g,en faible quantité,0.08 g,en faible quantité,3054,,743,+1%,3054 kj(743 kcal),+0%,82,+1%,59,+6%,"0,5",0%,"0,5",0%,"0,7",0%,"0,08",-91%,"0,032",-91%,19,-13%,E,-13%,91.6%,4.9%,1.3%,1.2%,0.8%,0.2%,27,"['Frais', 'Plastique', 'Carton']","['France', 'Normandie']",https://www.refletsdefrance.fr/produits/cremerie-artisanale/beurres-et-cremes/beurre-d-isigny-aop-de-baratte-doux-extra-fin,
769,Les aromatisées - Carrefour - 1.5l,3245411377816,,Boisson à l'eau minérale naturelle aromatisée citron.,1.5 l,['Carrefour'],"['Boissons', 'Eaux', 'Eaux aromatisées']","['Peu ou pas de sucre', 'Sans sucre', 'Nutriscore', 'Nutriscore A']",,Fabriquée en France par EMB 72007B pour Interdis,,"['EMB 72007B', 'Ardenay-sur-Mérize (Sarthe, France)']","['Carrefour City', 'Carrefour']",['France'],"['Eau minérale naturelle source Adeline ', '99', '7%', 'acidifiant : acide citrique', 'arôme naturel de citron']",['E330 - Acide citrique'],,,[],4,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0,-100%,0,-100%,0 kj(0 kcal),-100%,0,-100%,0,-100%,0,-100%,0,-100%,0,-100%,0,-100%,0,-100%,0,-100%,B,-100%,,,,,,,,"['Bouteille', 'Plastique']",,,
770,Pain de seigle spécial au levain - Le fournil de Frédéric Neuhauser - 500g,3248280001844,B,Pain spécial au seigle,500 g,['Le fournil de Frédéric Neuhauser'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Pains', 'Pains de seigle']",['Sans conservateurs'],,,,,,['France'],"['Farine de froment ', '30%', 'levain', 'eau', 'farine de seigle ', '21%', 'sel', 'levure', ""correcteur d'acidité: acétate de sodium"", 'agent de traitement de la farine: acide ascorbique']","['E262i - Acétate de sodium', 'E300 - Acide ascorbique']",,['Gluten'],['Sans huile de palme'],3,1.5 g,en faible quantité,0.3 g,en faible quantité,1.7 g,en faible quantité,1 g,en quantité modérée,?,,220,-5%,920 kj(220 kcal),-5%,"1,5",-24%,"0,3",-12%,42,+1%,"1,7",-42%,"7,1",+3%,1,-12%,"0,4",-12%,-3,-373%,A,-373%,51.1%,24.1%,13.7%,10.1%,1.0%,0.0%,94,"['Plastique', 'Sachet']",,,
771,Lentilles préparées - Saint Eloi - 800g,3250390005162,A,Lentilles préparées,800 g,"['Saint Eloi', 'Sélection des Mousquetaires', 'Les Mousquetaires']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Légumineuses et dérivés', 'Conserves', 'Céréales et pommes de terre', 'Aliments à base de fruits et de légumes', 'Légumineuses', 'Graines', 'Aliments à base de plantes en conserve', 'Graines de légumineuses', 'Plats préparés', 'Légumes et dérivés', 'Légumes en conserve', 'Légumes secs', 'Lentilles', 'Plats préparés en conserve', 'Lentilles préparées']","['Labels de distributeurs', 'Nutriscore', 'Nutriscore A', 'Sélection Intermarché']",,,"['56550 Locoal-Mendon', 'Morbihan', 'Bretagne', 'France']","['EMB 56119B', 'Locoal-Mendon (Morbihan, France)']","['Intermarché', 'Banque alimentaire']",['France'],"['Lentilles', 'eau', 'sel', 'arôme naturel,']",,,,"['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",4,0.5 g,en faible quantité,0.1 g,en faible quantité,0.5 g,en faible quantité,0.69 g,en quantité modérée,280,-29%,82,-14%,280 kj(82 kcal),-30%,"0,5",-70%,"0,1",-68%,"12,1",+3%,"0,5",-41%,"6,1",-6%,"0,69",-7%,"0,276",-7%,-8,,A,,57.6%,0.0%,16.2%,14.1%,4.5%,7.6%,99,"['Boîte', 'Conserve', 'Métal', 'Couvercle en métal']",,,
772,"Maïs doux tendre - Saint eloi - 300g, 425ml, 285g égoutté",3250390005902,B,Maïs doux en grains sous vide,"300 g, 425 ml, 285 g égoutté",['Saint eloi'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Conserves', 'Céréales et pommes de terre', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Céréales et dérivés', 'Légumes et dérivés', 'Légumes en conserve', 'Céréales en conserve', 'Maïs en conserve', 'Maïs doux en conserve']","['Labels de distributeurs', 'Cultivé en France', 'Sans sucre ajouté', 'Sans OGM', 'Nutriscore', 'Nutriscore A', 'Sélection Intermarché']",,,"[""Société d'étude - de réalisationnet d'exploitationnpour le traitement du maïs"", '40300', 'Peyrehorade', 'France']",,['Intermarché'],"['France', 'Portugal']","['Maïs doux en grains sans OGM', 'eau', 'sel']",,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,1.6 g,en faible quantité,0.3 g,en faible quantité,6.5 g,en quantité modérée,0.43 g,en quantité modérée,?,,78,-12%,326 kj(78 kcal),-14%,"1,6",-1%,"0,3",-4%,"12,3",-14%,"6,5",+35%,"2,4",-14%,"0,43",-4%,"0,172",-4%,-4,,A,,46.7%,26.8%,12.8%,6.4%,3.5%,3.8%,81,"['Boîte', 'Conserve', 'Métal', 'Boîte métal et etiquette à recycler', 'Green dot']",['Maïs de France'],,
773,Printiligne - fromage blanc fraise 0% - Paturages - 1kg,3250390010371,B,Fromage Blanc à la Fraise,1 kg,['Paturages'],"['Produits laitiers', 'Desserts', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Desserts lactés', 'Quark', 'Fromages blancs', 'Fromages à la crème', 'Fromages blancs sucrés']","['Peu ou pas de matière grasse', 'Sans matière grasse']",,,['France'],"['FR 50.579.001 CE', 'Sottevast (Manche, France)', 'EMB 50579', 'Sottevast (Manche, France)']",['Intermarché'],['France'],"['Fromage frais au lait écrémé pasteurisé ', 'origine France', 'sucre 7,7%', 'purée de fraise 6%', 'sirop de glucose-fructose', 'épaississants ', 'pectines', 'gomme guar', 'colorant : anthocyanes', 'arômes', ""correcteur d'acidité : citrates de sodium""]","['E440 - Pectines', 'E412 - Gomme de guar', 'E163 - Anthocyanes', 'E331 - Citrates de sodium']",,['Lait'],[],4,0.5 g,en faible quantité,0.1 g,en faible quantité,10.6 g,en quantité modérée,0.09 g,en faible quantité,?,,82,-21%,343 kj(82 kcal),-20%,"0,5",-84%,"0,1",-95%,12,+5%,"10,6",+2%,"7,1",+9%,"0,09",-22%,"0,036",-22%,-1,-193%,A,-193%,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,"['Frais', 'boite plastique']",['France'],,
774,Beurre moulé demi-sel bio - Paturages - 250g,3250390626619,C,Beurre demi-sel issu de l'agriculture biologique 80% M.G.,250g,['Paturages'],"['Produits laitiers', 'Matières grasses', 'Produits à tartiner', 'Matières grasses à tartiner', 'Matières grasses animales', 'Matière grasse laitière', 'Produits laitiers à tartiner', 'Beurres', 'Beurres demi-sel']","['Bio', 'Bio européen', 'FR-BIO-01', 'Nutriscore', 'AB Agriculture Biologique']",,,,"['FR 44.187.001 CE', 'Saint-Père-en-Retz (Loire-Atlantique, France)']",['Intermarché'],['France'],"['Crème pasteurisée* ', 'lait', 'sel 2', '2%', 'ferments lactiques ', 'lait', ""\r *issue de l'agriculture biologique""]",,,"['Lait', 'Crème pasteurisée']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",2,80 g,en quantité élevée,55.4 g,en quantité élevée,0.6 g,en faible quantité,2.2 g,en quantité élevée,2984,+2%,726,+1%,2984 kj(726 kcal),-1%,80,+1%,"55,4",+2%,"1,5",+102%,"0,6",-3%,"0,7",+3%,"2,2",+7%,"0,88",+7%,27,+2%,E,+2%,91.5%,4.9%,1.3%,1.2%,0.8%,0.2%,27,['Feuille papier'],['France'],,
775,Muffins complets - Itinéraire des saveurs,3250391816453,B,,,['Itinéraire des saveurs'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Pains', 'Pains spéciaux', 'Pains Muffins']",['Fabriqué en France'],,,,,"['Carrefour', 'Intermarché']",['France'],"['Farine complète de blé 61% ', 'UE', 'eau', 'levure', 'semoule de blé dur', 'huile de colza 2%', 'sucre', 'arôme ', 'contient alcool', 'gluten de blé', 'sel', 'émulsifiants : mono et diglycérides d’acides gras', 'esters momoacétyltartriques et diacétyltartriques des mono et diglycérides d’acides gras', 'levain de seigle déshydraté et dévitalisé', 'farines de blé ', 'UE / non UE', 'conservateur : propionate de calcium', 'vinaigre', 'farine de fève', 'agent de traitement de la farine : acide ascorbique', ' Traces éventuelles de : œufs', 'soja', 'lait et de graines de sésame', ' INFORMATIONS :']","[""E471 - Mono- et diglycérides d'acides gras alimentaires"", 'E282 - Propionate de calcium', 'E300 - Acide ascorbique']",,['Gluten'],"[""Pourrait contenir de l'huile de palme""]",4,5.5 g,en quantité modérée,0.5 g,en faible quantité,3.4 g,en faible quantité,1.17 g,en quantité modérée,?,,273,+15%,1142 kj(273 kcal),+14%,"5,5",+83%,"0,5",-12%,"44,4",+11%,"3,4",-36%,"9,1",-11%,"1,17",+21%,"0,468",+21%,3,+6797%,C,+6797%,73.2%,15.1%,7.1%,4.0%,0.5%,0.0%,82,['4'],,,
776,Suprême à base de vinaigre  balsamique de modène - Bouton d'Or,3250392135256,,,,"[""Bouton d'Or""]","['Epicerie', 'Condiments', 'Crèmes de vinaigre']",,,,,,,['France'],"['Jus de raisin concentré', 'vinaigre balsamique de Modène 38% ', 'vinage de vin', 'moût de raisin concentré', 'colorant : caramel E150a', ' ', 'Contient des sulfites', 'colorant : caramel E150a', 'amidon de maïs modifié,']",['E150a - Caramel E150a'],,['Anhydride sulfureux et sulfites'],[],4,0.5 g,en faible quantité,0.1 g,en faible quantité,43.9 g,en quantité élevée,0.05 g,en faible quantité,?,,204,-4%,854 kj(204 kcal),-4%,"0,5",+1169%,"0,1",+785%,"48,8",-2%,"43,9",+5%,"1,3",+95%,"0,05",-61%,"0,02",-61%,11,+1%,D,+1%,,,,,,,,,,,
777,Toasts de riz chocolat au lait bio - Regain - 100gr,3250392488598,B,,100 gr,['Regain'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Snacks', 'Céréales et pommes de terre', 'Snacks sucrés', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Grains soufflées', 'Céréales soufflées', 'Céréales au chocolat', 'Riz soufflé', 'Riz soufflé chocolaté']","['Bio', 'Bio européen', 'AB Agriculture Biologique', 'Agriculture UE/Non UE']",,,,,['Netto'],['France'],"['TOASTS DE RIZ AU CHOCOLAT AU LAIT IIIGRÉDIEIITS : Chocolat au lait* 55% ', 'sucre de canne*', 'beurre de cacao*l poudre de lait entier*', 'pâte de cacao*', 'riz complet* 45%', "" *Issus de l'agriculture biologique"", ' Traces éventuelles de céréales contenant du gluten', 'soja', ' INFORhAT10NS :']",,,['Lait'],['Non végétalien'],3,24.7 g,en quantité élevée,15 g,en quantité élevée,29.1 g,en quantité élevée,0.09 g,en faible quantité,?,,511,+34%,2138 kj(511 kcal),+33%,"24,7",+938%,15,+1371%,63,-23%,"29,1",+33%,"7,1",+9%,"0,09",-80%,"0,036",-80%,22,+232%,E,+232%,74.0%,13.1%,5.1%,5.5%,2.3%,0.0%,60,['Plastique'],,,
778,"Muesli fruits rouges et amandes ""détox"" - Chabrior - 500g",3250392551230,B,,500 g,"['Chabrior', 'Intermarché']","['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Céréales et pommes de terre', 'Petit-déjeuners', 'Céréales et dérivés', 'Céréales pour petit-déjeuner', 'Mueslis', 'Céréales aux fruits', 'Mueslis aux fruits']",,,,,,['Intermarché'],['France'],"['Céréales 64,6% ', ""flocons d'avoine"", ""farine d'avoine complète"", 'céréales croustillantes ', 'farine de riz', 'sucre', 'sel', 'farine de blé', 'huile de tournesol', 'sucre', 'sirop de glucose', 'amandes effilées grillées 5%', 'poudre de noix de coco', 'fruits rouges en proportion variable 2,4% ', 'mûre', 'myrtille', 'fraise', 'arômes', ""extrait de malt d'orge"", 'sel', 'caramel ', 'sirop de glucose', 'sucre', 'eau', "" Traces éventuelles d'arachides"", ""d'autres fruits à coque et de lait""]",,,['Gluten'],"['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",4,21.1 g,en quantité élevée,3.6 g,en quantité modérée,14.2 g,en quantité élevée,0.34 g,en quantité modérée,?,,482,+21%,2017 kj(482 kcal),+21%,"21,1",+99%,"3,6",+33%,"61,4",0%,"14,2",-21%,"8,4",-12%,"0,34",+134%,"0,136",+134%,8,+133%,C,+133%,53.5%,25.9%,8.6%,6.8%,5.2%,0.0%,90,,,,
779,Mayonnaise allégée -60% mg - Bouton d'Or - 450g,3250392589905,D,,450 g,"[""Bouton d'Or"", 'Intermarché']","['Epicerie', 'Sauces', 'Mayonnaises', 'Mayonnaises allégées']","['Peu ou pas de matière grasse', 'Peu de matière grasse', 'Allégé en matière grasse', 'Moins 60% de matière grasse', 'Nutriscore', 'Nutriscore D']",,,['Tourcoing'],"['EMB 59599', 'Tourcoing (Nord, France)']",['intermarché'],['France'],"['Eau', 'huile de colza 26%', ""jaune d'oeuf de poules élevées en plein air 5%"", 'moutarde de Dijon ', 'eau', 'graines de moutarde', ""vinaigre d'alcool"", 'sel', 'dont sulfites', ""vinaigre d'alcool"", 'sucre', 'amidon modifié', 'sel', 'épaississants: gomme xanthane et gomme guar', 'jus concentré de citron', 'conservateur: sorbate de potassium', 'acidifiant', ' acide lactique', 'colorant: béta-carotène', ' Traces éventuelles de lait']","['E14XX - Amidons modifiés', 'E415 - Gomme xanthane', 'E412 - Gomme de guar', 'E202 - Sorbate de potassium', '', 'Risque élevé de sur-exposition', 'E270 - Acide lactique', 'E160ai - Bêta-carotène']",,['Moutarde'],"[""Pourrait contenir de l'huile de palme"", 'Non végétalien']",4,26.8 g,en quantité élevée,2.2 g,en quantité modérée,3.5 g,en faible quantité,1.81 g,en quantité élevée,?,,279,-8%,1167 kj(279 kcal),-7%,"26,8",-8%,"2,2",-35%,"8,5",+6%,"3,5",-6%,"1,1",+13%,"1,81",-5%,"0,724",-5%,13,-5%,D,-5%,80.2%,9.6%,5.0%,3.2%,1.6%,0.4%,49,,,,
780,Tortilla chips goût salé - U - 150g,3256220066143,B,Tortilla Chips,150 g,['U'],"['Snacks', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de maïs', 'Tuiles salées']",['en:palm-oil-free'],,,,,"['Super U', 'Magasins U']",['France'],"['Maïs moulu 79%', 'huile de tournesol', 'sel']",,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,20 g,en quantité modérée,2 g,en quantité modérée,1.5 g,en faible quantité,0.9 g,en quantité modérée,1972,-7%,470,-8%,1972 kj(470 kcal),-7%,20,-32%,2,-40%,64,+15%,"1,5",-57%,"6,6",+50%,"0,9",-40%,"0,36",-40%,1,-93%,B,-93%,60.4%,21.2%,8.3%,6.3%,3.8%,0.0%,82,"['Sachet plastique', 'Pq', 'paquet']",,,
781,Chicorée café soluble - U - 250g,3256220321372,E,Préparation instantanée pour boisson à la chicorée et au café,250 g,['U'],"['Aliments et boissons à base de végétaux', 'Boissons', ""Aliments d'origine végétale"", 'Boissons à base de végétaux', 'Cafés', 'Boissons instantanées', 'Chicorée soluble', 'Boissons sans sucre ajouté', 'Boissons à la chicorée', 'Chicorée']",,,,,,['Magasins U'],['France'],['Chicorée soluble 60% et café soluble 40%'],,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",1,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,78.8%,9.8%,6.8%,3.1%,1.4%,0.0%,25,['boîte'],,,
782,Lardons fumés VPF - U Bio - 2baquettes de 75g,3256220506656,B,Lardons fumés de qualité supérieure issus de l'agriculture biologique,2 baquettes de 75 g,"['U Bio', 'U']","['Viandes', 'Charcuteries', 'Charcuteries diverses', 'Allumettes de porc', 'Lardons de porc', 'Lardons de porc fumés']","['Bio', 'Bio européen', 'Viande Française', 'AB Agriculture Biologique', 'FR-BIO-01', 'Viande Porcine Française', 'Fabriqué en France', 'Les Porcs Bio de France']",,,['France'],,"['Magasins U', 'Super U']",['France'],"['Poitrine de porc* ', 'origine: France', 'sel', 'dextrose*', 'antioxydant : ascorbate de sodium', 'conservateur: nitrite de sodium', "" *ingrédient issu de l'agriculture biologique""]","['E301 - Ascorbate de sodium', 'E250 - Nitrite de sodium', '', 'Risque élevé de sur-exposition']",,,"['Sans huile de palme', 'Non végétalien', 'Non végétarien']",4,27 g,en quantité élevée,11 g,en quantité élevée,0.6 g,en faible quantité,2.9 g,en quantité élevée,1302,+23%,315,+18%,1302 kj(315 kcal),+18%,27,+24%,11,+33%,"0,6",-27%,"0,6",-6%,16,-2%,"2,9",+9%,"1,16",+9%,23,+15%,E,+15%,85.6%,9.1%,2.1%,1.8%,1.1%,0.3%,36,"['Barquette', 'Plastique', 'Frais', 'baquette', 'Barquette', 'Film en plastique']",['France'],,
783,Tortillas Chips goût Salé - U - 300g,3256220666480,B,spécialité a base de maïs gout salé,300 g,['U'],"['Snacks', 'Snacks salés', 'Apéritif', 'Chips et frites', 'Chips', 'Chips de maïs']","['Point Vert', 'en:palm-oil-free']",,,,,"['Super U', 'Magasins U']",['France'],"['Farine de maïs 79%', 'huile de tournesol', 'sel']",,,,"['Sans huile de palme', 'Végétalien', 'Végétarien']",3,20 g,en quantité modérée,2 g,en quantité modérée,0.8 g,en faible quantité,0.9 g,en quantité modérée,1972,-2%,470,-3%,1972 kj(470 kcal),-2%,20,-12%,2,-32%,64,+6%,"0,8",-58%,"6,6",+3%,"0,9",-23%,"0,36",-23%,1,-90%,B,-90%,62.4%,19.7%,7.4%,7.2%,3.4%,0.0%,78,"['Sachet', 'Plastique', 'Sachet en plastique']",,,
